sample_id,label,target_file,period,day,day_num,day_label,batch,source_kind,s1_delta_r,s1_delta_r_norm,s1_ema_rise_a0001,s1_ema_decay_a0001,s1_ema_rise_a001,s1_ema_decay_a001,s1_ema_rise_a01,s1_ema_decay_a01,s2_delta_r,s2_delta_r_norm,s2_ema_rise_a0001,s2_ema_decay_a0001,s2_ema_rise_a001,s2_ema_decay_a001,s2_ema_rise_a01,s2_ema_decay_a01,s3_delta_r,s3_delta_r_norm,s3_ema_rise_a0001,s3_ema_decay_a0001,s3_ema_rise_a001,s3_ema_decay_a001,s3_ema_rise_a01,s3_ema_decay_a01,s4_delta_r,s4_delta_r_norm,s4_ema_rise_a0001,s4_ema_decay_a0001,s4_ema_rise_a001,s4_ema_decay_a001,s4_ema_rise_a01,s4_ema_decay_a01,s5_delta_r,s5_delta_r_norm,s5_ema_rise_a0001,s5_ema_decay_a0001,s5_ema_rise_a001,s5_ema_decay_a001,s5_ema_rise_a01,s5_ema_decay_a01,s6_delta_r,s6_delta_r_norm,s6_ema_rise_a0001,s6_ema_decay_a0001,s6_ema_rise_a001,s6_ema_decay_a001,s6_ema_rise_a01,s6_ema_decay_a01
air_71,air,air\air_71.csv,Period_IV,Day 24,24,Period IV Day 24,batch5,new,2.0,0.03389830508474576,0.0019222465497238206,-0.001006457277017369,0.0144776118496962,-0.010316960517585915,0.10011647609374473,-0.10011297608149552,2.0,0.009009009009009009,0.0019503663944441846,-0.001,0.01605943328413731,-0.01,0.10112547413580593,-0.1,2.0,0.009174311926605505,0.0019512161210187614,-2.6775196752345143e-05,0.01605690798734379,-0.0018487578786025357,0.10059298483688447,-0.04596044510829353,5.0,0.020491803278688523,0.004619764331961109,-0.0028589239181951707,0.027249246121921734,-0.02116598031153105,0.2,-0.153090945450952,2.0,0.04081632653061224,0.001919747350418672,-0.001,0.014478218624752012,-0.01,0.10046181134427323,-0.1,1.0,0.06666666666666667,7.745857209495851e-06,-0.001,0.00037137069853628024,-0.01,0.018248364196623998,-0.1
air_72,air,air\air_72.csv,Period_IV,Day 24,24,Period IV Day 24,batch5,new,2.0,0.03389830508474576,0.001009891718183802,-0.001,0.01016032788977954,-0.01,0.10000006083359249,-0.1,1.0,0.004366812227074236,0.001,-7.934355679589536e-06,0.01,-0.0007374411235016726,0.1,-0.03941745130015794,1.0,0.004424778761061947,0.001,-0.001,0.01,-0.01,0.1,-0.1,3.0,0.0125,0.0018691273463052245,-0.001,0.015239243722783784,-0.01,0.15263157894736848,-0.12783823206714212,1.0,0.02040816326530612,0.001,-0.001,0.01,-0.01,0.1,-0.1,1.0,0.07692307692307693,4.6072395009165e-06,-0.001,0.0002641844104003359,-0.01,0.010475586066498288,-0.1
alcohol_85,alcohol,alcohol\alcohol_85.csv,Period_IV,Day 22,22,Period IV Day 22,batch5,new,24.0,0.36363636363636365,0.023110959387123927,-0.007733658276607634,0.18800053579273404,-0.049846502870787596,1.5932100000000002,-0.20082603415988529,6.0,0.02553191489361702,0.005988041868298504,-0.0019646942490813626,0.05884070940904507,-0.01701533010475201,0.5113488201491001,-0.10393194072292805,3.0,0.013513513513513514,0.002996003997001,-0.001,0.0296039701,-0.01,0.26371,-0.1,6.0,0.023166023166023165,0.005282509795993795,-0.00279130632830195,0.03394069137816319,-0.019033392950026234,0.2560098201491,-0.15769146158053646,15.0,0.26785714285714285,0.014581172072920277,-0.0056534751813967455,0.11597747301016938,-0.03811687079030255,0.7949000000000002,-0.16477979673190796,1.0,0.06666666666666667,0.001,-0.001,0.01,-0.01,0.1,-0.1
alcohol_86,alcohol,alcohol\alcohol_86.csv,Period_IV,Day 22,22,Period IV Day 22,batch5,new,20.0,0.29850746268656714,0.018576462108672448,-0.005583609057402896,0.16408493952026884,-0.04255089947389849,0.8983100000000002,-0.1957076715383228,5.0,0.02109704641350211,0.004951363192773383,-0.00198310019091994,0.04544751924887633,-0.01840124637319524,0.33258692611000007,-0.11371322230997018,4.0,0.017857142857142856,0.0038419116210324073,-0.0029704599518848027,0.028946561394104967,-0.027418201047996034,0.22603441014910003,-0.20474844097549297,6.0,0.023076923076923078,0.005795515049022025,-0.0049319813639211426,0.043711909478613406,-0.04399343021652223,0.276884439430771,-0.25439481682072385,21.0,0.375,0.0198001044658443,-0.0029241923879102416,0.1869067066021117,-0.023437858316985936,1.6013487053648103,-0.14419552015285192,1.0,0.06666666666666667,0.001,-0.001,0.01,-0.01,0.1,-0.1
alcohol_87,alcohol,alcohol\alcohol_87.csv,Period_IV,Day 22,22,Period IV Day 22,batch5,new,15.0,0.26785714285714285,0.013351780009049673,-0.0064929767777102045,0.10522840974633765,-0.04425657043738406,0.5706044683462168,-0.1985555045950057,4.0,0.017699115044247787,0.0029899682246157825,-0.0018427545287974254,0.028978278346692147,-0.011794243689145969,0.25278606186581,-0.10000000159863623,2.0,0.009174311926605505,0.0010059581605807895,-0.0010028384393753766,0.010559568780055385,-0.010172083378742652,0.13059116186581002,-0.10009132016602346,4.0,0.01694915254237288,0.0019945457995947835,-0.002012768681715314,0.019190380171453362,-0.020450220673204338,0.17786489307351222,-0.15810767273458776,10.0,0.20833333333333334,0.00978540507060946,-0.004728954093662089,0.08129035435242198,-0.032074692325850876,0.542,-0.16895506658373927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alcohol_88,alcohol,alcohol\alcohol_88.csv,Period_IV,Day 22,22,Period IV Day 22,batch5,new,21.0,0.375,0.019057580730469616,-0.011693060132057165,0.14673849910921688,-0.06917840731924722,0.8331184904063692,-0.27188992562660047,5.0,0.022026431718061675,0.004778433751051945,-0.00197153442798827,0.03765479726266946,-0.017577760847593285,0.261490350738251,-0.11251818735786735,2.0,0.0091324200913242,0.0019870866429950017,-0.0010028894192710117,0.01878351772868978,-0.010207925381450936,0.129437792454961,-0.10185302018885184,6.0,0.025423728813559324,0.004791504950021226,-0.002922535108398007,0.036953951415959134,-0.023604410800059386,0.23007320439069104,-0.16842324492633443,17.0,0.3541666666666667,0.016837206323542422,-0.007344823187060184,0.15474863820237733,-0.04540909284772373,0.8098409036245118,-0.19815762574810003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alcohol_89,alcohol,alcohol\alcohol_89.csv,Period_IV,Day 23,23,Period IV Day 23,batch5,new,31.0,0.6458333333333334,0.02884636517699472,-0.007496511029817611,0.20634200198284366,-0.04487289190992462,0.7069065351392909,-0.19418550490579423,8.0,0.0380952380952381,0.0067552910170754245,-0.0019305187000688037,0.05033074843476644,-0.014884201709196566,0.23059116186581002,-0.10473849995909583,3.0,0.014492753623188406,0.0029467810194814476,-0.0010588648866691136,0.02531448093518505,-0.011911950072050523,0.15988402503910001,-0.10003298771352281,7.0,0.030042918454935622,0.0048772938516529925,-0.0019816318701175286,0.03957800537664939,-0.01813577351847463,0.20645703661269432,-0.15268063762188674,21.0,0.525,0.019208495296386584,-0.004708752741707554,0.1475462561077341,-0.030072413780337114,0.5709551368129907,-0.153348959410849,1.0,0.07142857142857142,3.007408449714913e-05,-0.001,0.001457832116667732,-0.01,0.036691382685627535,-0.1
alcohol_90,alcohol,alcohol\alcohol_90.csv,Period_IV,Day 23,23,Period IV Day 23,batch5,new,29.0,0.6041666666666666,0.02671740871883432,-0.011375749392588508,0.19092166263041258,-0.06585054971600107,0.8975051533629699,-0.2472743045763647,7.0,0.03333333333333333,0.005895182928574543,-0.0036554737704377087,0.05051310873201158,-0.02000896395191931,0.31249116186581005,-0.10162721963188369,4.0,0.01932367149758454,0.0029564085361891554,-0.0019049036591070683,0.025994634744238396,-0.013735455971279172,0.18846645130015793,-0.1010364568465259,8.0,0.03418803418803419,0.005810390780950697,-0.004679355400595305,0.04447428274555248,-0.02952318056419604,0.26113968818351224,-0.15874516857888032,23.0,0.575,0.02104153660287149,-0.006944820690981562,0.14590778727542483,-0.039713377297919954,0.8681168627892291,-0.1915543921915351,1.0,0.07142857142857142,3.476064225882143e-05,-0.001,0.0015735882984972416,-0.01,0.03399074911845261,-0.1
alcohol_91,alcohol,alcohol\alcohol_91.csv,Period_IV,Day 23,23,Period IV Day 23,batch5,new,34.0,0.68,0.03316498845523184,-0.009870306053802083,0.2670430869496095,-0.06172329576253479,1.41706476446687,-0.24999750285397002,8.0,0.03773584905660377,0.006829663923987846,-0.0028808706406629045,0.0576377292642509,-0.02091467628697511,0.41161236675581003,-0.11830625633824315,5.0,0.02403846153846154,0.003747100411566698,-0.0019559769147142313,0.0289047765091067,-0.016362497472240795,0.20400284711878003,-0.10088249409410666,7.0,0.029411764705882353,0.006730290123996844,-0.0039003307101271806,0.049984039865282576,-0.03181957725419354,0.32829129411218494,-0.18313690143392536,30.0,0.7142857142857143,0.02828877975261175,-0.007414189708142285,0.2284042080397188,-0.048800346110990205,1.2932370442103065,-0.22028221076581003,1.0,0.07142857142857142,0.001,-0.001,0.01,-0.01,0.1,-0.1
alcohol_92,alcohol,alcohol\alcohol_92.csv,Period_IV,Day 23,23,Period IV Day 23,batch5,new,31.0,0.6078431372549019,0.030099316236872502,-0.011107451919440785,0.24766864829871457,-0.06488628374873819,1.0719900146602352,-0.24038645904910005,7.0,0.03286384976525822,0.0059305620988331,-0.0028561733805729686,0.05353685546612322,-0.01980685701565854,0.3808656721,-0.10183592049655371,3.0,0.014285714285714285,0.002989033910205634,-0.0019494840440357907,0.02893312023878343,-0.01604502608775052,0.2167379250391,-0.10195858845126102,7.0,0.029411764705882353,0.005895379398291187,-0.003821682355904022,0.05068052508197932,-0.027019702701191674,0.2575378411113062,-0.17416453965376053,29.0,0.6744186046511628,0.028254605646494,-0.00808740766847299,0.24287172322095127,-0.04722221823876956,1.24913,-0.19315331388616946,1.0,0.07142857142857142,1.621159911392939e-05,-0.0001861216869673552,0.0007962080205421128,-0.007726238156786527,0.021053998702991336,-0.09815092206899939
alcohol_93,alcohol,alcohol\alcohol_93.csv,Period_IV,Day 24,24,Period IV Day 24,batch5,new,38.0,0.6551724137931034,0.03672793608538083,-0.012558155172001574,0.3107561411548774,-0.07992050370612015,1.1479727906025077,-0.2839979204338507,7.0,0.03167420814479638,0.006869821859786372,-0.0028525999004199156,0.058470132888970704,-0.019278811202999725,0.2539,-0.11574395980880338,4.0,0.01834862385321101,0.003922234176485649,-0.002696157582051875,0.03321965800600255,-0.017258863134080524,0.15988402503910001,-0.10374984276640163,8.0,0.03278688524590164,0.007788468261838352,-0.0053066852588761725,0.06231788902943047,-0.032164965896926134,0.24210626042571823,-0.1623162339510959,32.0,0.6666666666666666,0.030973594297368998,-0.008110634876121917,0.25568869683721696,-0.053113064858113825,1.063772302305394,-0.23238839157401917,1.0,0.06666666666666667,4.01214458135348e-05,-0.001,0.0017669582846905566,-0.01,0.04386787306035239,-0.1
alcohol_94,alcohol,alcohol\alcohol_94.csv,Period_IV,Day 24,24,Period IV Day 24,batch5,new,29.0,0.5087719298245614,0.026113760524913238,-0.013471076046985893,0.20829608069978947,-0.08327687105181492,0.7719774997281537,-0.30709778311981106,6.0,0.02727272727272727,0.005472971307111938,-0.002879050864544824,0.0419591451042818,-0.020835723024516604,0.23275900000000005,-0.10639334255165526,3.0,0.013761467889908258,0.0029574557572973038,-0.0018781017864973023,0.026128065674152337,-0.01272785269921834,0.15104792611,-0.10000025884109032,8.0,0.03305785123966942,0.006693063551984135,-0.004686159829681553,0.051428742115646714,-0.029297632181711133,0.24364293865312797,-0.1698201227414509,36.0,0.7659574468085106,0.03420766804606899,-0.011064067124927343,0.28612734719485206,-0.0703596350081243,1.1463292470699666,-0.2883710838722158,1.0,0.06666666666666667,0.001,-1.2665519388297157e-05,0.01,-0.0006441293524725878,0.1,-0.019078930532588648
alcohol_95,alcohol,alcohol\alcohol_95.csv,Period_IV,Day 24,24,Period IV Day 24,batch5,new,22.0,0.36065573770491804,0.02116713544094546,-0.009906648178500538,0.1539083673337957,-0.06146494205665996,0.5831210612664702,-0.22842877580071916,4.0,0.017316017316017316,0.003937073758746747,-0.00290043368938869,0.034572254221157464,-0.021959874812945753,0.2126461598878479,-0.11625665233008811,2.0,0.008771929824561403,0.0019646229185299475,-0.0019119716531326712,0.016964132180495736,-0.013685861398412477,0.10225283995449393,-0.1123490303725878,7.0,0.02880658436213992,0.00677176948418304,-0.00566060890191598,0.05154678988313047,-0.036888588499975714,0.22809824973465273,-0.15767350072199987,23.0,0.46,0.02213369086615529,-0.009881436972470924,0.16429490919097675,-0.062409548347181494,0.6716256523741804,-0.24853982817576697,1.0,0.07142857142857142,0.00016983696682459936,-1.5151710209084391e-05,0.007770444481592188,-0.0009130225693426784,0.09647550492380381,-0.030604118707779987
alcohol_96,alcohol,alcohol\alcohol_96.csv,Period_IV,Day 24,24,Period IV Day 24,batch5,new,19.0,0.31666666666666665,0.018765015374441148,-0.007236711235142766,0.1682069851145145,-0.04856495894952068,0.7686918604980215,-0.1848432794870634,5.0,0.021834061135371178,0.004934606865735611,-0.001956935764345316,0.043971611619004744,-0.016428063394298212,0.22918663194695948,-0.10100221924593228,2.0,0.00881057268722467,0.0019870777147137147,-0.0010139772685875937,0.01877521022998968,-0.010739089169969959,0.12541865828329002,-0.10010552470478849,6.0,0.024896265560165973,0.004876016570190667,-0.002929542543999704,0.03925026405314892,-0.02416531050300333,0.23565391017586967,-0.14989958258045877,18.0,0.3673469387755102,0.01674439869029512,-0.004756501338190413,0.14645935205041163,-0.031732337480523655,0.7513718599327467,-0.15472322010135067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
acetone_o1,acetone,acetone\acetone_o1.csv,Period_I,Day 1 afternoon,1,Period I Day 1 afternoon,source,old,2.0,0.0625,0.0019695952764381746,-0.0010027343991500155,0.017425358310862872,-0.010118358242068326,0.11483757182557891,-0.10000198878115567,6.0,0.022900763358778626,0.004896840322154067,-0.0038355936209817257,0.04174314664785857,-0.027543467458470743,0.2305842675321774,-0.138215381147446,3.0,0.016574585635359115,0.001025238861350656,-0.0010390365773141224,0.011388697507924058,-0.012521089791973656,0.10123942481291208,-0.10469558963042147,18.0,0.08450704225352113,0.016835797087670114,-0.00452418743198468,0.15497476740354627,-0.02675912014598561,0.9041625970856058,-0.14424049991776908,16.0,0.38095238095238093,0.01583578490231514,-0.0018303999019739664,0.14624345807772882,-0.011584214782091254,0.9312704562104619,-0.10000005014110983,1.0,0.09090909090909091,2.0162736941595422e-05,-0.001,0.0010647812662239776,-0.01,0.029981613994734105,-0.1
acetone_o2,acetone,acetone\acetone_o2.csv,Period_I,Day 1 afternoon,1,Period I Day 1 afternoon,source,old,1.0,0.03333333333333333,8.555430056863742e-05,-0.001,0.005071181395063214,-0.01,0.09316423345114565,-0.1,5.0,0.0199203187250996,0.001999950386163532,-0.003733556984990045,0.019953702069709114,-0.025208847313813412,0.1754245255572118,-0.1524321371222348,2.0,0.011235955056179775,6.683518421730038e-05,-0.0019743224148844494,0.004200998320288241,-0.01770043145805155,0.09383942922717185,-0.10646108188922669,5.0,0.025380710659898477,0.0030408971427525874,-0.0038848652063517655,0.03166569627687275,-0.030809840083488797,0.224524273607573,-0.15279993619738658,4.0,0.10256410256410256,0.002990315755771273,-0.0012052894384889064,0.028137072724194738,-0.017220370259119787,0.2484914828232701,-0.22741116317535917,1.0,0.09090909090909091,0.001,-5.5565601417358556e-05,0.01,-0.002577755022778839,0.1,-0.05539318129308051
acetone_o3,acetone,acetone\acetone_o3.csv,Period_I,Day 1 afternoon,1,Period I Day 1 afternoon,source,old,7.0,0.2413793103448276,0.006557908181267301,-0.005613792071701487,0.04368808145529285,-0.035464457779451716,0.1767394924550833,-0.20865672100000004,25.0,0.10040160642570281,0.023279655279001308,-0.021215462213376605,0.1476932147961703,-0.12530278006230228,0.5942570812429868,-0.41570082100000016,2.0,0.011363636363636364,0.0019851055324526393,-0.001011163691008862,0.01860145229222565,-0.010583325288381516,0.12081788113401452,-0.10011278937312511,16.0,0.08465608465608465,0.014288126597169964,-0.012445932129794893,0.10283398828218247,-0.07562609069216632,0.4634133078617959,-0.2563242024688516,12.0,0.35294117647058826,0.011535169710907213,-0.005358972481464125,0.09019465420592762,-0.03889282120952685,0.49057933851109237,-0.21696367660838184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
acetone_o4,acetone,acetone\acetone_o4.csv,Period_I,Day 2 noon,2,Period I Day 2 noon,source,old,40.0,1.3793103448275863,0.03842205331143428,-0.0069622699135639616,0.3531057075101737,-0.04222558638433894,2.482269517496492,-0.20647825553661844,99.0,0.4008097165991903,0.09657982913573615,-0.027338772291842825,0.8488221538720785,-0.18510666491680308,5.768171826936044,-0.6689146227246068,8.0,0.04395604395604396,0.007578987212592521,-0.0018754128095543623,0.05899275828663083,-0.013037756756679156,0.3921933237597234,-0.10886038534952568,97.0,0.485,0.09464506622921272,-0.035348256027630566,0.8152328555192652,-0.20557262052206884,4.729017565739737,-0.704980505003159,106.0,3.1176470588235294,0.10453901468221297,-0.00812140663881474,0.9454520397800369,-0.052014004647200913,5.772397515471486,-0.2186359209956754,1.0,0.09090909090909091,0.001,-9.713872855876885e-05,0.01,-0.004110879386829302,0.1,-0.06982994223544695
acetone_o5,acetone,acetone\acetone_o5.csv,Period_I,Day 2 noon,2,Period I Day 2 noon,source,old,28.0,1.037037037037037,0.027960023993001,-0.007217032081660416,0.2760239300999999,-0.04779342559254112,2.42331,-0.21504372089377163,76.0,0.3206751054852321,0.07581817192401301,-0.029463452294506226,0.7419712413,-0.1993445835047078,6.271700000000001,-0.6785155333324666,7.0,0.03910614525139665,0.006987008998000001,-0.002846317573097251,0.06870898,-0.01902761444732804,0.5788000000000001,-0.11892521208572679,52.0,0.27956989247311825,0.048136324756775054,-0.03360993297033133,0.37915484711812586,-0.19637731288565427,2.2707098201491003,-0.6108189522827008,44.0,1.4666666666666666,0.043944022996999996,-0.014576970193622887,0.43442297,-0.10625495502806236,3.8627000000000002,-0.5343914735489159,1.0,0.09090909090909091,0.001,-2.3371547869131684e-05,0.01,-0.0010855618988638294,0.1,-0.03739305046533016
acetone_o6,acetone,acetone\acetone_o6.csv,Period_I,Day 2 noon,2,Period I Day 2 noon,source,old,14.0,0.5185185185185185,0.012120268821499296,-0.004767414848226617,0.093696721485842,-0.032174210145388654,0.6539326831617931,-0.15599589807064299,42.0,0.17573221757322174,0.03828622340138935,-0.020375506001770627,0.2753249196120869,-0.13718355508831995,1.509980179263949,-0.4599462124138667,3.0,0.01675977653631285,0.0019782041970767446,-0.0019474150585674474,0.01799676309025801,-0.015817037683505966,0.12789851316491543,-0.100379265178586,39.0,0.2074468085106383,0.0341676429430916,-0.025305995919944112,0.209014687403587,-0.14702043882947494,1.0370939805787678,-0.488616303671279,28.0,0.9333333333333333,0.025606678440590253,-0.014543404577182204,0.22580623025582527,-0.10628379996908378,1.696526493060365,-0.5190348186607541,1.0,0.09090909090909091,0.001,-2.0884812646270465e-05,0.01,-0.0014934060702000655,0.1,-0.04790523739881513
acetone_o7,acetone,acetone\acetone_o7.csv,Period_I,Day 2 afternoon,2,Period I Day 2 afternoon,source,old,3.0,0.0967741935483871,0.00294483552251093,-0.0010009304973749532,0.02516462079434867,-0.010048499137027416,0.13486784401000002,-0.10000507528786057,11.0,0.04435483870967742,0.010781379144715764,-0.003633615484622347,0.09088060272603748,-0.02366651928365818,0.4113233371126247,-0.1282429536481,2.0,0.010810810810810811,0.001,-0.0010052510216053505,0.01,-0.01018805925917852,0.10002186511046847,-0.10185302938719298,9.0,0.04390243902439024,0.008766911117966781,-0.0054461773906658364,0.0749262726927153,-0.02914579133044104,0.44268984433885794,-0.15300396559537832,9.0,0.2647058823529412,0.00896907381942022,-0.0018659768527828785,0.08697223132789471,-0.012415022901539879,0.6783041334990001,-0.10631107976581,1.0,0.08333333333333333,0.001,-9.999999999999159e-07,0.01,-9.99999999999994e-05,0.1,-0.009999999999999995
acetone_o8,acetone,acetone\acetone_o8.csv,Period_I,Day 2 afternoon,2,Period I Day 2 afternoon,source,old,9.0,0.3103448275862069,0.008984017990002001,-0.002846976520512726,0.08841790020000001,-0.019258446720471792,0.75702,-0.13851738811624512,21.0,0.08677685950413223,0.020942077939024997,-0.007401908877042772,0.20427739249600002,-0.05351991875161695,1.65794,-0.2958811210444039,2.0,0.01098901098901099,0.00199701195411979,-0.0010139699353729525,0.019711551792499123,-0.010735834048105944,0.178413215599,-0.10011667558955566,19.0,0.09693877551020408,0.018740119470638365,-0.008245544258761348,0.16581976946877883,-0.04820152427299623,1.2033400282107711,-0.21259414126905984,23.0,0.71875,0.022956046975005,-0.002916488571851734,0.2256467505,-0.022459955198094184,1.9045500000000002,-0.2226332397585426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
