split,task,variant,space,label,domain,partition,period,day,day_num,target_file,x,y,architecture
S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-semi,After feature extractor: latent 16D PCA,air,target,target_domain,Period_III,Day 21,21,air\air_59.csv,5.4396701430298675,-0.10125331364441076,Two-layer G_f: 54 -> 32 -> 16
S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-semi,After feature extractor: latent 16D PCA,air,target,target_domain,Period_III,Day 21,21,air\air_60.csv,0.438994516261187,11.831546163551842,Two-layer G_f: 54 -> 32 -> 16
S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-semi,After feature extractor: latent 16D PCA,air,target,target_domain,Period_III,Day 21,21,air\air_61.csv,0.896001447322829,10.808030491243441,Two-layer G_f: 54 -> 32 -> 16
S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-semi,After feature extractor: latent 16D PCA,air,target,target_domain,Period_III,Day 21,21,air\air_62.csv,1.4387445052132901,10.202014950205632,Two-layer G_f: 54 -> 32 -> 16
S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-semi,After feature extractor: latent 16D PCA,alcohol,target,target_domain,Period_III,Day 18,18,alcohol\alcohol_69.csv,7.867142267038074,-2.7176485882221915,Two-layer G_f: 54 -> 32 -> 16
S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-semi,After feature extractor: latent 16D PCA,alcohol,target,target_domain,Period_III,Day 18,18,alcohol\alcohol_70.csv,7.27142612639895,-16.465626943508852,Two-layer G_f: 54 -> 32 -> 16
S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-semi,After feature extractor: latent 16D PCA,alcohol,target,target_domain,Period_III,Day 18,18,alcohol\alcohol_71.csv,10.010911996423609,-14.948970161107034,Two-layer G_f: 54 -> 32 -> 16
S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-semi,After feature extractor: latent 16D PCA,alcohol,target,target_domain,Period_III,Day 18,18,alcohol\alcohol_72.csv,10.58324552403863,-15.378146625574498,Two-layer G_f: 54 -> 32 -> 16
S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-semi,After feature extractor: latent 16D PCA,alcohol,target,target_domain,Period_III,Day 18,18,alcohol\alcohol_73.csv,8.96960773004897,-20.052109188996994,Two-layer G_f: 54 -> 32 -> 16
S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-semi,After feature extractor: latent 16D PCA,alcohol,target,target_domain,Period_III,Day 19,19,alcohol\alcohol_74.csv,8.509391097563816,-7.287429895039476,Two-layer G_f: 54 -> 32 -> 16
S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-semi,After feature extractor: latent 16D PCA,alcohol,target,target_domain,Period_III,Day 19,19,alcohol\alcohol_75.csv,8.036752106048672,-10.568858112956379,Two-layer G_f: 54 -> 32 -> 16
S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-semi,After feature extractor: latent 16D PCA,alcohol,target,target_domain,Period_III,Day 19,19,alcohol\alcohol_76.csv,8.315669339663557,-12.754072686518118,Two-layer G_f: 54 -> 32 -> 16
S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-semi,After feature extractor: latent 16D PCA,alcohol,target,target_domain,Period_III,Day 20,20,alcohol\alcohol_77.csv,8.089211867359776,-17.66460757905135,Two-layer G_f: 54 -> 32 -> 16
S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-semi,After feature extractor: latent 16D PCA,alcohol,target,target_domain,Period_III,Day 20,20,alcohol\alcohol_78.csv,8.26038949787975,-8.763380444239585,Two-layer G_f: 54 -> 32 -> 16
S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-semi,After feature extractor: latent 16D PCA,alcohol,target,target_domain,Period_III,Day 20,20,alcohol\alcohol_79.csv,8.64579263534004,-15.5280375710972,Two-layer G_f: 54 -> 32 -> 16
S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-semi,After feature extractor: latent 16D PCA,alcohol,target,target_domain,Period_III,Day 20,20,alcohol\alcohol_80.csv,8.596724640661774,-12.607683247118812,Two-layer G_f: 54 -> 32 -> 16
S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-semi,After feature extractor: latent 16D PCA,alcohol,target,target_domain,Period_III,Day 21,21,alcohol\alcohol_81.csv,10.166896993858549,-18.29873403713688,Two-layer G_f: 54 -> 32 -> 16
S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-semi,After feature extractor: latent 16D PCA,alcohol,target,target_domain,Period_III,Day 21,21,alcohol\alcohol_82.csv,8.670378620921051,-14.076557712013761,Two-layer G_f: 54 -> 32 -> 16
S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-semi,After feature extractor: latent 16D PCA,alcohol,target,target_domain,Period_III,Day 21,21,alcohol\alcohol_83.csv,10.080659863191794,-16.82267354406818,Two-layer G_f: 54 -> 32 -> 16
S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-semi,After feature extractor: latent 16D PCA,alcohol,target,target_domain,Period_III,Day 21,21,alcohol\alcohol_84.csv,5.80199152307835,-12.800504128455692,Two-layer G_f: 54 -> 32 -> 16
S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-semi,After feature extractor: latent 16D PCA,acetone,target,target_domain,Period_IV,Day 22,22,acetone\acetone_85.csv,7.81698322948968,-0.015361858789576703,Two-layer G_f: 54 -> 32 -> 16
S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-semi,After feature extractor: latent 16D PCA,acetone,target,target_domain,Period_IV,Day 22,22,acetone\acetone_86.csv,9.153447991615026,-7.1116047620696365,Two-layer G_f: 54 -> 32 -> 16
S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-semi,After feature extractor: latent 16D PCA,acetone,target,target_domain,Period_IV,Day 22,22,acetone\acetone_87.csv,-0.6849393271439956,4.087405544836143,Two-layer G_f: 54 -> 32 -> 16
S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-semi,After feature extractor: latent 16D PCA,acetone,target,target_domain,Period_IV,Day 22,22,acetone\acetone_88.csv,-10.806429103514377,0.03469492626106171,Two-layer G_f: 54 -> 32 -> 16
S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-semi,After feature extractor: latent 16D PCA,acetone,target,target_domain,Period_IV,Day 23,23,acetone\acetone_89.csv,-14.58741501696971,-6.173144434743801,Two-layer G_f: 54 -> 32 -> 16
S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-semi,After feature extractor: latent 16D PCA,acetone,target,target_domain,Period_IV,Day 23,23,acetone\acetone_90.csv,-11.269211453251767,-0.12087829297679802,Two-layer G_f: 54 -> 32 -> 16
S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-semi,After feature extractor: latent 16D PCA,acetone,target,target_domain,Period_IV,Day 23,23,acetone\acetone_91.csv,-21.70371856129266,-3.667216029580375,Two-layer G_f: 54 -> 32 -> 16
S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-semi,After feature extractor: latent 16D PCA,acetone,target,target_domain,Period_IV,Day 23,23,acetone\acetone_92.csv,-24.611673301852907,-5.290557076092275,Two-layer G_f: 54 -> 32 -> 16
S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-semi,After feature extractor: latent 16D PCA,acetone,target,target_domain,Period_IV,Day 24,24,acetone\acetone_93.csv,-12.737235243125639,0.6480563433364839,Two-layer G_f: 54 -> 32 -> 16
S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-semi,After feature extractor: latent 16D PCA,acetone,target,target_domain,Period_IV,Day 24,24,acetone\acetone_94.csv,-6.209463760030449,0.7716632296446617,Two-layer G_f: 54 -> 32 -> 16
S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-semi,After feature extractor: latent 16D PCA,acetone,target,target_domain,Period_IV,Day 24,24,acetone\acetone_95.csv,-12.996503750130856,-2.732152663445564,Two-layer G_f: 54 -> 32 -> 16
S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-semi,After feature extractor: latent 16D PCA,acetone,target,target_domain,Period_IV,Day 24,24,acetone\acetone_96.csv,-8.088992421841207,0.7105268883392046,Two-layer G_f: 54 -> 32 -> 16
S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-semi,After feature extractor: latent 16D PCA,air,target,target_domain,Period_IV,Day 22,22,air\air_63.csv,1.7088555670614538,11.020650153456966,Two-layer G_f: 54 -> 32 -> 16
S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-semi,After feature extractor: latent 16D PCA,air,target,target_domain,Period_IV,Day 22,22,air\air_64.csv,3.3041715347703104,10.310335428452566,Two-layer G_f: 54 -> 32 -> 16
S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-semi,After feature extractor: latent 16D PCA,air,target,target_domain,Period_IV,Day 22,22,air\air_65.csv,4.305295421436801,0.22142610517122324,Two-layer G_f: 54 -> 32 -> 16
S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-semi,After feature extractor: latent 16D PCA,air,target,target_domain,Period_IV,Day 23,23,air\air_66.csv,1.5170951714437064,9.550229678820873,Two-layer G_f: 54 -> 32 -> 16
S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-semi,After feature extractor: latent 16D PCA,air,target,target_domain,Period_IV,Day 23,23,air\air_67.csv,0.7860002784736405,11.2614394948761,Two-layer G_f: 54 -> 32 -> 16
S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-semi,After feature extractor: latent 16D PCA,air,target,target_domain,Period_IV,Day 23,23,air\air_68.csv,0.3576650576031968,11.253688256776666,Two-layer G_f: 54 -> 32 -> 16
S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-semi,After feature extractor: latent 16D PCA,air,target,target_domain,Period_IV,Day 23,23,air\air_69.csv,1.5141981762082184,10.893768218118906,Two-layer G_f: 54 -> 32 -> 16
S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-semi,After feature extractor: latent 16D PCA,air,target,target_domain,Period_IV,Day 24,24,air\air_70.csv,0.6189183512767737,11.297934859049715,Two-layer G_f: 54 -> 32 -> 16
S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-semi,After feature extractor: latent 16D PCA,air,target,target_domain,Period_IV,Day 24,24,air\air_71.csv,2.1103408798037853,9.75726103652188,Two-layer G_f: 54 -> 32 -> 16
S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-semi,After feature extractor: latent 16D PCA,air,target,target_domain,Period_IV,Day 24,24,air\air_72.csv,1.6216168010225642,10.710547978926405,Two-layer G_f: 54 -> 32 -> 16
S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-semi,After feature extractor: latent 16D PCA,alcohol,target,target_domain,Period_IV,Day 22,22,alcohol\alcohol_85.csv,10.345144976783269,-8.079785506284153,Two-layer G_f: 54 -> 32 -> 16
S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-semi,After feature extractor: latent 16D PCA,alcohol,target,target_domain,Period_IV,Day 22,22,alcohol\alcohol_86.csv,10.797495385417701,-4.28964704935648,Two-layer G_f: 54 -> 32 -> 16
S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-semi,After feature extractor: latent 16D PCA,alcohol,target,target_domain,Period_IV,Day 22,22,alcohol\alcohol_87.csv,7.130288730981297,0.21979433630658146,Two-layer G_f: 54 -> 32 -> 16
S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-semi,After feature extractor: latent 16D PCA,alcohol,target,target_domain,Period_IV,Day 22,22,alcohol\alcohol_88.csv,7.428026324303963,-7.463734068314192,Two-layer G_f: 54 -> 32 -> 16
S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-semi,After feature extractor: latent 16D PCA,alcohol,target,target_domain,Period_IV,Day 23,23,alcohol\alcohol_89.csv,7.590320182021311,-5.035201367177796,Two-layer G_f: 54 -> 32 -> 16
S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-semi,After feature extractor: latent 16D PCA,alcohol,target,target_domain,Period_IV,Day 23,23,alcohol\alcohol_90.csv,8.449930509064608,-8.957686387710405,Two-layer G_f: 54 -> 32 -> 16
S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-semi,After feature extractor: latent 16D PCA,alcohol,target,target_domain,Period_IV,Day 23,23,alcohol\alcohol_91.csv,8.550128629162897,-8.125079352515954,Two-layer G_f: 54 -> 32 -> 16
S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-semi,After feature extractor: latent 16D PCA,alcohol,target,target_domain,Period_IV,Day 23,23,alcohol\alcohol_92.csv,9.807226753197643,-15.156339425569687,Two-layer G_f: 54 -> 32 -> 16
S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-semi,After feature extractor: latent 16D PCA,alcohol,target,target_domain,Period_IV,Day 24,24,alcohol\alcohol_93.csv,8.273119744720107,-9.979806355395388,Two-layer G_f: 54 -> 32 -> 16
S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-semi,After feature extractor: latent 16D PCA,alcohol,target,target_domain,Period_IV,Day 24,24,alcohol\alcohol_94.csv,9.99193889406632,-11.881429704212016,Two-layer G_f: 54 -> 32 -> 16
S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-semi,After feature extractor: latent 16D PCA,alcohol,target,target_domain,Period_IV,Day 24,24,alcohol\alcohol_95.csv,8.166621384195972,-5.443648845688658,Two-layer G_f: 54 -> 32 -> 16
S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-semi,After feature extractor: latent 16D PCA,alcohol,target,target_domain,Period_IV,Day 24,24,alcohol\alcohol_96.csv,6.479247037917094,-1.9197955191068312,Two-layer G_f: 54 -> 32 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,acetone,source,source_train,Period_I,Day 1 afternoon,1,acetone\acetone_o1.csv,-3.0948991104234382,2.264924838793719,One-layer G_f: 54 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,acetone,source,source_train,Period_I,Day 1 afternoon,1,acetone\acetone_o2.csv,-2.9156879324849556,4.022482830614477,One-layer G_f: 54 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,acetone,source,source_train,Period_I,Day 1 afternoon,1,acetone\acetone_o3.csv,2.082627236352102,-1.8174089899737764,One-layer G_f: 54 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,acetone,source,source_train,Period_I,Day 2 noon,2,acetone\acetone_o4.csv,15.269107486917635,4.698834833223257,One-layer G_f: 54 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,acetone,source,source_train,Period_I,Day 2 noon,2,acetone\acetone_o5.csv,11.88998006477016,2.2021012093529806,One-layer G_f: 54 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,acetone,source,source_train,Period_I,Day 2 noon,2,acetone\acetone_o6.csv,6.254027247834923,2.6930205749598737,One-layer G_f: 54 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,acetone,source,source_train,Period_I,Day 2 afternoon,2,acetone\acetone_o7.csv,-3.460413335667646,1.488004873892421,One-layer G_f: 54 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,acetone,source,source_train,Period_I,Day 2 afternoon,2,acetone\acetone_o8.csv,-0.2262005880052945,-1.9637566813304144,One-layer G_f: 54 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,acetone,source,source_train,Period_I,Day 2 afternoon,2,acetone\acetone_o9.csv,6.738850994682761,0.13778140597588012,One-layer G_f: 54 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,acetone,source,source_train,Period_I,Day 3 noon,3,acetone\acetone_o10.csv,2.5672296925780738,0.43850755183958257,One-layer G_f: 54 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,acetone,source,source_train,Period_I,Day 3 noon,3,acetone\acetone_o11.csv,5.26137461361996,4.677483644185719,One-layer G_f: 54 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,acetone,source,source_train,Period_I,Day 3 noon,3,acetone\acetone_o12.csv,17.773808302842124,3.410741011161532,One-layer G_f: 54 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,air,source,source_train,Period_I,baseline,0,air\baseline_1.csv,-3.9631350246792225,-1.2786286755135599,One-layer G_f: 54 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,air,source,source_train,Period_I,baseline,0,air\baseline_3.csv,-4.679333023644381,0.9706193649396364,One-layer G_f: 54 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,air,source,source_train,Period_I,baseline,0,air\baseline_4.csv,-4.122701632315626,2.9688389578357097,One-layer G_f: 54 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,air,source,source_train,Period_I,baseline,0,air\baseline_5.csv,-3.148165698023899,1.8802506466064606,One-layer G_f: 54 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,air,source,source_train,Period_I,baseline,0,air\baseline_6.csv,-1.1439446135127396,4.556129049708842,One-layer G_f: 54 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,air,source,source_train,Period_I,baseline,0,air\baseline_7.csv,-3.6590734484635576,1.6347283532068093,One-layer G_f: 54 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,alcohol,source,source_train,Period_I,Day 1 afternoon,1,alcohol\alcohol_o1.csv,-0.8071540631742293,2.0818503463209472,One-layer G_f: 54 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,alcohol,source,source_train,Period_I,Day 1 afternoon,1,alcohol\alcohol_o2.csv,-1.889096820697385,2.399902637620846,One-layer G_f: 54 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,alcohol,source,source_train,Period_I,Day 1 afternoon,1,alcohol\alcohol_o3.csv,-2.840546489598643,3.3288184132590137,One-layer G_f: 54 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,alcohol,source,source_train,Period_I,Day 2 noon,2,alcohol\alcohol_o4.csv,-1.2450501782335819,-1.0915766209327304,One-layer G_f: 54 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,alcohol,source,source_train,Period_I,Day 2 noon,2,alcohol\alcohol_o5.csv,-2.125206606225489,2.120406179379891,One-layer G_f: 54 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,alcohol,source,source_train,Period_I,Day 2 noon,2,alcohol\alcohol_o6.csv,-1.96696601585772,2.004097307545269,One-layer G_f: 54 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,alcohol,source,source_train,Period_I,Day 2 afternoon,2,alcohol\alcohol_o7.csv,-1.2736455037974093,4.96639312462394,One-layer G_f: 54 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,alcohol,source,source_train,Period_I,Day 2 afternoon,2,alcohol\alcohol_o8.csv,-3.0613901512686703,1.7960608155554976,One-layer G_f: 54 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,alcohol,source,source_train,Period_I,Day 2 afternoon,2,alcohol\alcohol_o9.csv,-2.659942807021542,-1.82821883117394,One-layer G_f: 54 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,alcohol,source,source_train,Period_I,Day 3 noon,3,alcohol\alcohol_o10.csv,0.2980579097881254,5.048633343421767,One-layer G_f: 54 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,alcohol,source,source_train,Period_I,Day 3 noon,3,alcohol\alcohol_o11.csv,-0.9505994558762191,3.2908455622730397,One-layer G_f: 54 -> 16
S1_train_I_test_all,three_class_with_air,MLP source only,Before DA: standardized 54D PCA,alcohol,source,source_train,Period_I,Day 3 noon,3,alcohol\alcohol_o12.csv,-2.1319481191341696,1.2256269372901587,One-layer G_f: 54 -> 16
