mode,split_id,group,classifier,case,removed_sensor,n_features,accuracy,balanced_accuracy,macro_f1,delta_balanced_accuracy_vs_all,delta_macro_f1_vs_all
stratified_random_holdout,9,,centroid,without_s5,s5,45,0.9,0.9090909090909092,0.8994708994708995,0.0,0.002112882600687427
stratified_random_holdout,9,,centroid,without_s6,s6,45,0.9166666666666666,0.9242424242424243,0.916795865633075,-0.015151515151515138,-0.015212083561488066
stratified_random_holdout,10,,lda,all,,54,0.9333333333333333,0.9337121212121212,0.9289866624156438,0.0,0.0
stratified_random_holdout,10,,lda,without_s1,s1,45,0.9333333333333333,0.9337121212121212,0.9289866624156438,0.0,0.0
stratified_random_holdout,10,,lda,without_s2,s2,45,0.85,0.8522727272727274,0.8500240500240501,0.08143939393939381,0.07896261239159363
stratified_random_holdout,10,,lda,without_s3,s3,45,0.8666666666666667,0.8731060606060607,0.8647451963241437,0.06060606060606055,0.06424146609150005
stratified_random_holdout,10,,lda,without_s4,s4,45,0.9166666666666666,0.912878787878788,0.910611951969322,0.02083333333333326,0.018374710446321774
stratified_random_holdout,10,,lda,without_s5,s5,45,0.8833333333333333,0.8825757575757577,0.8786400591278639,0.051136363636363535,0.050346603287779845
stratified_random_holdout,10,,lda,without_s6,s6,45,0.95,0.9545454545454546,0.9470383275261324,-0.02083333333333337,-0.018051665110488613
stratified_random_holdout,10,,gnb,all,,54,0.95,0.9545454545454546,0.9543331603528801,0.0,0.0
stratified_random_holdout,10,,gnb,without_s1,s1,45,0.95,0.9545454545454546,0.9543331603528801,0.0,0.0
stratified_random_holdout,10,,gnb,without_s2,s2,45,0.8,0.8181818181818182,0.8035714285714285,0.13636363636363635,0.15076173178145158
stratified_random_holdout,10,,gnb,without_s3,s3,45,0.9166666666666666,0.9242424242424243,0.9238886005881336,0.030303030303030276,0.03044455976474647
stratified_random_holdout,10,,gnb,without_s4,s4,45,0.95,0.9545454545454546,0.9543331603528801,0.0,0.0
stratified_random_holdout,10,,gnb,without_s5,s5,45,0.95,0.9545454545454546,0.9543331603528801,0.0,0.0
stratified_random_holdout,10,,gnb,without_s6,s6,45,0.9333333333333333,0.9393939393939394,0.9392684610075914,0.015151515151515138,0.015064699345288646
stratified_random_holdout,10,,centroid,all,,54,0.8,0.8181818181818182,0.8028238765080871,0.0,0.0
stratified_random_holdout,10,,centroid,without_s1,s1,45,0.8,0.8181818181818182,0.8028238765080871,0.0,0.0
stratified_random_holdout,10,,centroid,without_s2,s2,45,0.8,0.8181818181818182,0.8028666964837178,0.0,-4.28199756307146e-05
stratified_random_holdout,10,,centroid,without_s3,s3,45,0.8,0.8181818181818182,0.8049353701527614,0.0,-0.0021114936446743338
stratified_random_holdout,10,,centroid,without_s4,s4,45,0.8333333333333334,0.8484848484848485,0.8348659364571237,-0.030303030303030276,-0.03204205994903664
stratified_random_holdout,10,,centroid,without_s5,s5,45,0.8333333333333334,0.8484848484848486,0.8341307814992026,-0.030303030303030387,-0.03130690499111555
stratified_random_holdout,10,,centroid,without_s6,s6,45,0.8333333333333334,0.8484848484848486,0.8356567093409198,-0.030303030303030387,-0.03283283283283278
stratified_random_holdout,11,,lda,all,,54,0.9833333333333333,0.9848484848484849,0.9821470519144938,0.0,0.0
stratified_random_holdout,11,,lda,without_s1,s1,45,0.9833333333333333,0.9848484848484849,0.9821470519144938,0.0,0.0
stratified_random_holdout,11,,lda,without_s2,s2,45,0.9666666666666667,0.9696969696969697,0.9669955367629787,0.015151515151515138,0.015151515151515138
stratified_random_holdout,11,,lda,without_s3,s3,45,0.9833333333333333,0.9848484848484849,0.9821470519144938,0.0,0.0
stratified_random_holdout,11,,lda,without_s4,s4,45,0.9833333333333333,0.9848484848484849,0.9821470519144938,0.0,0.0
stratified_random_holdout,11,,lda,without_s5,s5,45,0.9833333333333333,0.9848484848484849,0.9821470519144938,0.0,0.0
stratified_random_holdout,11,,lda,without_s6,s6,45,0.9666666666666667,0.9696969696969697,0.9648882808937529,0.015151515151515138,0.017258771020740915
stratified_random_holdout,11,,gnb,all,,54,0.9166666666666666,0.9242424242424243,0.9242032730404824,0.0,0.0
stratified_random_holdout,11,,gnb,without_s1,s1,45,0.9166666666666666,0.9242424242424243,0.9242032730404824,0.0,0.0
stratified_random_holdout,11,,gnb,without_s2,s2,45,0.9,0.9090909090909092,0.9089026915113871,0.015151515151515138,0.015300581529095303
stratified_random_holdout,11,,gnb,without_s3,s3,45,0.9,0.9090909090909092,0.9090909090909092,0.015151515151515138,0.015112363949573271
stratified_random_holdout,11,,gnb,without_s4,s4,45,0.9666666666666667,0.9696969696969697,0.9696969696969697,-0.045454545454545414,-0.04549369665648728
stratified_random_holdout,11,,gnb,without_s5,s5,45,0.9333333333333333,0.9393939393939394,0.9392684610075914,-0.015151515151515138,-0.015065187967108984
stratified_random_holdout,11,,gnb,without_s6,s6,45,0.9166666666666666,0.9242424242424243,0.9242032730404824,0.0,0.0
stratified_random_holdout,11,,centroid,all,,54,0.9,0.9090909090909092,0.9010582010582011,0.0,0.0
stratified_random_holdout,11,,centroid,without_s1,s1,45,0.9,0.9090909090909092,0.9010582010582011,0.0,0.0
stratified_random_holdout,11,,centroid,without_s2,s2,45,0.85,0.8636363636363636,0.8536729420450352,0.045454545454545525,0.047385259013165926
stratified_random_holdout,11,,centroid,without_s3,s3,45,0.8666666666666667,0.8787878787878789,0.8721670486376368,0.030303030303030276,0.02889115242056428
stratified_random_holdout,11,,centroid,without_s4,s4,45,0.9333333333333333,0.9393939393939394,0.9337796907380839,-0.030303030303030276,-0.032721489679882754
stratified_random_holdout,11,,centroid,without_s5,s5,45,0.9,0.9090909090909092,0.9010582010582011,0.0,0.0
stratified_random_holdout,11,,centroid,without_s6,s6,45,0.8833333333333333,0.893939393939394,0.887318563789152,0.015151515151515138,0.013739637269049143
stratified_random_holdout,12,,lda,all,,54,1.0,1.0,1.0,0.0,0.0
stratified_random_holdout,12,,lda,without_s1,s1,45,1.0,1.0,1.0,0.0,0.0
stratified_random_holdout,12,,lda,without_s2,s2,45,0.95,0.9545454545454546,0.9545219638242893,0.045454545454545414,0.04547803617571067
stratified_random_holdout,12,,lda,without_s3,s3,45,0.9666666666666667,0.9696969696969697,0.9648882808937529,0.030303030303030276,0.03511171910624711
stratified_random_holdout,12,,lda,without_s4,s4,45,1.0,1.0,1.0,0.0,0.0
stratified_random_holdout,12,,lda,without_s5,s5,45,1.0,1.0,1.0,0.0,0.0
stratified_random_holdout,12,,lda,without_s6,s6,45,1.0,1.0,1.0,0.0,0.0
stratified_random_holdout,12,,gnb,all,,54,0.95,0.9545454545454546,0.9543331603528801,0.0,0.0
stratified_random_holdout,12,,gnb,without_s1,s1,45,0.95,0.9545454545454546,0.9543331603528801,0.0,0.0
stratified_random_holdout,12,,gnb,without_s2,s2,45,0.85,0.8636363636363636,0.8576819407008086,0.09090909090909094,0.09665121965207146
stratified_random_holdout,12,,gnb,without_s3,s3,45,0.9333333333333333,0.9393939393939394,0.9388888888888888,0.015151515151515138,0.0154442714639913
stratified_random_holdout,12,,gnb,without_s4,s4,45,0.9666666666666667,0.9696969696969697,0.9696342305037957,-0.015151515151515138,-0.015301070150915641
stratified_random_holdout,12,,gnb,without_s5,s5,45,0.95,0.9545454545454546,0.9543331603528801,0.0,0.0
stratified_random_holdout,12,,gnb,without_s6,s6,45,0.95,0.9545454545454546,0.9543331603528801,0.0,0.0
stratified_random_holdout,12,,centroid,all,,54,0.9,0.9090909090909092,0.9021961212199009,0.0,0.0
stratified_random_holdout,12,,centroid,without_s1,s1,45,0.8666666666666667,0.8787878787878789,0.8683760683760684,0.030303030303030276,0.03382005284383249
stratified_random_holdout,12,,centroid,without_s2,s2,45,0.9,0.9090909090909092,0.9021961212199009,0.0,0.0
stratified_random_holdout,12,,centroid,without_s3,s3,45,0.8833333333333333,0.8939393939393939,0.8880117240567804,0.015151515151515249,0.014184397163120477
stratified_random_holdout,12,,centroid,without_s4,s4,45,0.95,0.9545454545454546,0.9493676258382141,-0.045454545454545414,-0.04717150461831321
stratified_random_holdout,12,,centroid,without_s5,s5,45,0.9333333333333333,0.9393939393939394,0.9352890608209757,-0.030303030303030276,-0.033092939601074844
stratified_random_holdout,12,,centroid,without_s6,s6,45,0.9,0.9090909090909092,0.9021961212199009,0.0,0.0
stratified_random_holdout,13,,lda,all,,54,0.9666666666666667,0.9696969696969697,0.9645191409897292,0.0,0.0
stratified_random_holdout,13,,lda,without_s1,s1,45,0.9833333333333333,0.9848484848484849,0.9821470519144938,-0.015151515151515138,-0.017627910924764567
stratified_random_holdout,13,,lda,without_s2,s2,45,0.9666666666666667,0.9696969696969697,0.9669955367629787,0.0,-0.002476395773249429
stratified_random_holdout,13,,lda,without_s3,s3,45,0.9333333333333333,0.9393939393939394,0.930820781076028,0.030303030303030276,0.03369835991370129
stratified_random_holdout,13,,lda,without_s4,s4,45,0.9666666666666667,0.9696969696969697,0.9645191409897292,0.0,0.0
stratified_random_holdout,13,,lda,without_s5,s5,45,0.95,0.9545454545454546,0.9478036175710595,0.015151515151515138,0.016715523418669775
stratified_random_holdout,13,,lda,without_s6,s6,45,0.9666666666666667,0.9696969696969697,0.9645191409897292,0.0,0.0
stratified_random_holdout,13,,gnb,all,,54,0.8833333333333333,0.893939393939394,0.8938845822566753,0.0,0.0
stratified_random_holdout,13,,gnb,without_s1,s1,45,0.8833333333333333,0.893939393939394,0.8938845822566753,0.0,0.0
stratified_random_holdout,13,,gnb,without_s2,s2,45,0.7833333333333333,0.8030303030303031,0.8004535147392291,0.09090909090909094,0.09343106751744623
stratified_random_holdout,13,,gnb,without_s3,s3,45,0.8833333333333333,0.893939393939394,0.8938845822566753,0.0,0.0
stratified_random_holdout,13,,gnb,without_s4,s4,45,0.8833333333333333,0.893939393939394,0.8938845822566753,0.0,0.0
stratified_random_holdout,13,,gnb,without_s5,s5,45,0.8833333333333333,0.893939393939394,0.8938845822566753,0.0,0.0
stratified_random_holdout,13,,gnb,without_s6,s6,45,0.8833333333333333,0.893939393939394,0.8938845822566753,0.0,0.0
stratified_random_holdout,13,,centroid,all,,54,0.8333333333333334,0.8484848484848485,0.8351875130944898,0.0,0.0
stratified_random_holdout,13,,centroid,without_s1,s1,45,0.8333333333333334,0.8484848484848485,0.8351875130944898,0.0,0.0
stratified_random_holdout,13,,centroid,without_s2,s2,45,0.8333333333333334,0.8484848484848485,0.8351875130944898,0.0,0.0
stratified_random_holdout,13,,centroid,without_s3,s3,45,0.8,0.8181818181818182,0.8073487488121636,0.030303030303030276,0.027838764282326234
stratified_random_holdout,13,,centroid,without_s4,s4,45,0.8833333333333333,0.893939393939394,0.8829456634334684,-0.045454545454545525,-0.04775815033897857
stratified_random_holdout,13,,centroid,without_s5,s5,45,0.8666666666666667,0.8787878787878789,0.8701721043184457,-0.030303030303030387,-0.03498459122395592
stratified_random_holdout,13,,centroid,without_s6,s6,45,0.8333333333333334,0.8484848484848485,0.8372053872053873,0.0,-0.0020178741108974885
stratified_random_holdout,14,,lda,all,,54,0.9166666666666666,0.9242424242424243,0.9146916951795001,0.0,0.0
stratified_random_holdout,14,,lda,without_s1,s1,45,0.9,0.9090909090909092,0.8988186793064842,0.015151515151515138,0.015873015873015928
stratified_random_holdout,14,,lda,without_s2,s2,45,0.8666666666666667,0.8787878787878789,0.868048990567425,0.045454545454545414,0.04664270461207509
stratified_random_holdout,14,,lda,without_s3,s3,45,0.85,0.8636363636363636,0.8498074454428753,0.06060606060606066,0.06488424973662477
stratified_random_holdout,14,,lda,without_s4,s4,45,0.9333333333333333,0.9393939393939394,0.9308207810760277,-0.015151515151515138,-0.016129085896527617
stratified_random_holdout,14,,lda,without_s5,s5,45,0.9,0.9090909090909092,0.8985879332477534,0.015151515151515138,0.016103761931746674
stratified_random_holdout,14,,lda,without_s6,s6,45,0.9166666666666666,0.9242424242424243,0.9146916951795001,0.0,0.0
stratified_random_holdout,14,,gnb,all,,54,0.8666666666666667,0.8787878787878788,0.8764912280701754,0.0,0.0
stratified_random_holdout,14,,gnb,without_s1,s1,45,0.8833333333333333,0.8939393939393939,0.8925518925518926,-0.015151515151515138,-0.01606066448171717
stratified_random_holdout,14,,gnb,without_s2,s2,45,0.8,0.8181818181818182,0.8082788671023965,0.06060606060606055,0.06821236096777894
stratified_random_holdout,14,,gnb,without_s3,s3,45,0.85,0.8636363636363636,0.8618524332810047,0.015151515151515138,0.01463879478917074
stratified_random_holdout,14,,gnb,without_s4,s4,45,0.9,0.9090909090909092,0.9083333333333333,-0.030303030303030387,-0.031842105263157894
stratified_random_holdout,14,,gnb,without_s5,s5,45,0.8833333333333333,0.8939393939393939,0.8925518925518926,-0.015151515151515138,-0.01606066448171717
stratified_random_holdout,14,,gnb,without_s6,s6,45,0.8666666666666667,0.8787878787878788,0.8764912280701754,0.0,0.0
stratified_random_holdout,14,,centroid,all,,54,0.7333333333333333,0.7575757575757575,0.7339597600467166,0.0,0.0
stratified_random_holdout,14,,centroid,without_s1,s1,45,0.7666666666666667,0.787878787878788,0.7683501683501683,-0.030303030303030498,-0.03439040830345175
stratified_random_holdout,14,,centroid,without_s2,s2,45,0.7666666666666667,0.787878787878788,0.7681807681807683,-0.030303030303030498,-0.03422100813405171
stratified_random_holdout,14,,centroid,without_s3,s3,45,0.7166666666666667,0.7424242424242425,0.7235071806500377,0.015151515151514916,0.010452579396678874
stratified_random_holdout,14,,centroid,without_s4,s4,45,0.8,0.8181818181818182,0.8005028284098051,-0.060606060606060774,-0.06654306836308854
stratified_random_holdout,14,,centroid,without_s5,s5,45,0.7666666666666667,0.787878787878788,0.767500132717524,-0.030303030303030498,-0.03354037267080745
stratified_random_holdout,14,,centroid,without_s6,s6,45,0.7333333333333333,0.7575757575757575,0.7339597600467166,0.0,0.0
stratified_random_holdout,15,,lda,all,,54,0.95,0.9545454545454546,0.9478036175710595,0.0,0.0
stratified_random_holdout,15,,lda,without_s1,s1,45,0.9166666666666666,0.9242424242424243,0.9138696836371255,0.030303030303030276,0.03393393393393396
stratified_random_holdout,15,,lda,without_s2,s2,45,0.9,0.9090909090909092,0.9024700789406671,0.045454545454545414,0.045333538630392356
stratified_random_holdout,15,,lda,without_s3,s3,45,0.85,0.8636363636363636,0.8507608922243067,0.09090909090909094,0.09704272534675273
stratified_random_holdout,15,,lda,without_s4,s4,45,0.95,0.9545454545454546,0.9478036175710595,0.0,0.0
stratified_random_holdout,15,,lda,without_s5,s5,45,0.9333333333333333,0.9393939393939394,0.9312169312169312,0.015151515151515138,0.0165866863541283
stratified_random_holdout,15,,lda,without_s6,s6,45,0.95,0.9545454545454546,0.9478036175710595,0.0,0.0
stratified_random_holdout,15,,gnb,all,,54,0.8833333333333333,0.8939393939393939,0.893444040823387,0.0,0.0
stratified_random_holdout,15,,gnb,without_s1,s1,45,0.8833333333333333,0.8939393939393939,0.893444040823387,0.0,0.0
stratified_random_holdout,15,,gnb,without_s2,s2,45,0.8166666666666667,0.8333333333333334,0.8290054760642995,0.06060606060606055,0.06443856475908749
stratified_random_holdout,15,,gnb,without_s3,s3,45,0.8666666666666667,0.8787878787878789,0.8777777777777778,0.015151515151515027,0.015666263045609252
stratified_random_holdout,15,,gnb,without_s4,s4,45,0.9,0.9090909090909092,0.9089026915113871,-0.015151515151515249,-0.01545865068800012
stratified_random_holdout,15,,gnb,without_s5,s5,45,0.8833333333333333,0.8939393939393939,0.893444040823387,0.0,0.0
stratified_random_holdout,15,,gnb,without_s6,s6,45,0.8833333333333333,0.8939393939393939,0.893444040823387,0.0,0.0
stratified_random_holdout,15,,centroid,all,,54,0.8333333333333334,0.8484848484848485,0.8338763575605682,0.0,0.0
stratified_random_holdout,15,,centroid,without_s1,s1,45,0.8333333333333334,0.8484848484848485,0.833943833943834,0.0,-6.747638326576322e-05
stratified_random_holdout,15,,centroid,without_s2,s2,45,0.8833333333333333,0.893939393939394,0.8823277706461274,-0.045454545454545525,-0.048451413085559225
stratified_random_holdout,15,,centroid,without_s3,s3,45,0.8,0.8181818181818182,0.8053872053872054,0.030303030303030276,0.028489152173362786
stratified_random_holdout,15,,centroid,without_s4,s4,45,0.8666666666666667,0.8787878787878789,0.8661872003335418,-0.030303030303030387,-0.03231084277297358
stratified_random_holdout,15,,centroid,without_s5,s5,45,0.85,0.8636363636363636,0.8498168498168498,-0.015151515151515138,-0.01594049225628158
stratified_random_holdout,15,,centroid,without_s6,s6,45,0.8166666666666667,0.8333333333333334,0.8177719193631067,0.015151515151515138,0.016104438197461546
stratified_random_holdout,16,,lda,all,,54,0.9666666666666667,0.9696969696969697,0.9666185666185666,0.0,0.0
stratified_random_holdout,16,,lda,without_s1,s1,45,0.9833333333333333,0.9848484848484849,0.9821470519144938,-0.015151515151515138,-0.015528485295927208
stratified_random_holdout,16,,lda,without_s2,s2,45,0.9166666666666666,0.9242424242424243,0.920836269673479,0.045454545454545414,0.04578229694508762
stratified_random_holdout,16,,lda,without_s3,s3,45,0.95,0.9545454545454546,0.9470383275261324,0.015151515151515138,0.019580239092434226
stratified_random_holdout,16,,lda,without_s4,s4,45,0.9666666666666667,0.9696969696969697,0.9645191409897292,0.0,0.002099425628837359
stratified_random_holdout,16,,lda,without_s5,s5,45,0.9666666666666667,0.9696969696969697,0.9645191409897292,0.0,0.002099425628837359
stratified_random_holdout,16,,lda,without_s6,s6,45,0.9666666666666667,0.9696969696969697,0.9666185666185666,0.0,0.0
stratified_random_holdout,16,,gnb,all,,54,0.9,0.8977272727272728,0.9043650793650794,0.0,0.0
stratified_random_holdout,16,,gnb,without_s1,s1,45,0.8833333333333333,0.8768939393939394,0.886152162014231,0.02083333333333337,0.0182129173508484
stratified_random_holdout,16,,gnb,without_s2,s2,45,0.85,0.8579545454545454,0.8568841794648246,0.039772727272727404,0.047480899900254725
stratified_random_holdout,16,,gnb,without_s3,s3,45,0.9166666666666666,0.9185606060606061,0.9220402871741239,-0.02083333333333326,-0.017675207809044524
stratified_random_holdout,16,,gnb,without_s4,s4,45,0.95,0.9488636363636364,0.9518735744542196,-0.051136363636363535,-0.047508495089140235
stratified_random_holdout,16,,gnb,without_s5,s5,45,0.8833333333333333,0.8768939393939394,0.886152162014231,0.02083333333333337,0.0182129173508484
stratified_random_holdout,16,,gnb,without_s6,s6,45,0.9,0.8977272727272728,0.9043650793650794,0.0,0.0
stratified_random_holdout,16,,centroid,all,,54,0.9333333333333333,0.9393939393939394,0.9322997416020672,0.0,0.0
