epoch,L,Ld,Ld_cdan,Lc,backward_loss_scalar,train_accuracy,validation_accuracy,test_accuracy,domain_discriminator_accuracy,split,task,variant,lambda,conditional_alignment_strength,seed
265,0.0033317909110337496,0.33023637533187866,0.32953914999961853,0.02175910212099552,0.6674590706825256,1.0,,0.8974358974358975,0.900990099009901,S1_train_I_test_all,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
270,0.001634142710827291,0.32871219515800476,0.32329609990119934,0.037757765501737595,0.6611939668655396,1.0,,0.8827838827838828,0.900990099009901,S1_train_I_test_all,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
275,0.0032542934641242027,0.3246338665485382,0.3155195713043213,0.045624326914548874,0.6525325775146484,1.0,,0.8791208791208791,0.900990099009901,S1_train_I_test_all,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
280,0.0036692218855023384,0.326173335313797,0.3154350817203522,0.026207471266388893,0.6505191326141357,1.0,,0.8974358974358975,0.900990099009901,S1_train_I_test_all,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
285,0.008414470590651035,0.32921916246414185,0.3232054114341736,0.04481987655162811,0.6698030829429626,1.0,,0.8791208791208791,0.900990099009901,S1_train_I_test_all,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
290,0.0025775793474167585,0.32541486620903015,0.3250104784965515,0.04075072333216667,0.6611530780792236,1.0,,0.8901098901098901,0.900990099009901,S1_train_I_test_all,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
295,0.006833895109593868,0.3220113217830658,0.3123963475227356,0.02372470498085022,0.6459864974021912,1.0,,0.9120879120879121,0.900990099009901,S1_train_I_test_all,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
300,0.012898480519652367,0.32474610209465027,0.3291662037372589,0.03281297907233238,0.6733733415603638,1.0,,0.9010989010989011,0.900990099009901,S1_train_I_test_all,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
305,0.011062689125537872,0.3262676000595093,0.3342391550540924,0.033656276762485504,0.6783007383346558,1.0,,0.8608058608058609,0.900990099009901,S1_train_I_test_all,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
310,0.1448642462491989,0.32730361819267273,0.32673361897468567,0.02826322615146637,0.8045541048049927,1.0,,0.8827838827838828,0.900990099009901,S1_train_I_test_all,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
315,0.013328666798770428,0.3265567123889923,0.3311381936073303,0.19461435079574585,0.7099464535713196,1.0,,0.8901098901098901,0.900990099009901,S1_train_I_test_all,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
320,0.004766941070556641,0.3239203095436096,0.3167138695716858,0.12746822834014893,0.6708947420120239,1.0,,0.8681318681318682,0.900990099009901,S1_train_I_test_all,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
325,0.01851794123649597,0.32498252391815186,0.33088335394859314,0.08715254813432693,0.6918143033981323,1.0,,0.8424908424908425,0.900990099009901,S1_train_I_test_all,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
330,0.029335444793105125,0.3215681314468384,0.32149598002433777,0.08256711810827255,0.6889129281044006,1.0,,0.8498168498168498,0.900990099009901,S1_train_I_test_all,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
335,0.002132633700966835,0.32166188955307007,0.3247971832752228,0.0813925489783287,0.6648702025413513,1.0,,0.8424908424908425,0.900990099009901,S1_train_I_test_all,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
340,0.0029962952248752117,0.32398009300231934,0.3210168778896332,0.03593752160668373,0.6551807522773743,1.0,,0.8278388278388278,0.900990099009901,S1_train_I_test_all,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
345,0.0023463645484298468,0.3206973075866699,0.3142067790031433,0.014528007246553898,0.6401560306549072,1.0,,0.8315018315018315,0.900990099009901,S1_train_I_test_all,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
350,0.0008142357692122459,0.31985726952552795,0.31450995802879333,0.10493620485067368,0.6561686396598816,1.0,,0.8351648351648352,0.900990099009901,S1_train_I_test_all,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
355,0.00942052062600851,0.3220663368701935,0.30861419439315796,0.04180579259991646,0.6484622359275818,1.0,,0.7509157509157509,0.900990099009901,S1_train_I_test_all,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
360,0.0012503856560215354,0.31508710980415344,0.3150671422481537,0.051518797874450684,0.6417083740234375,1.0,,0.7728937728937729,0.900990099009901,S1_train_I_test_all,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
365,0.002064152853563428,0.3281964659690857,0.3154967129230499,0.03742174431681633,0.6532416939735413,1.0,,0.8168498168498168,0.900990099009901,S1_train_I_test_all,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
370,0.0017251356039196253,0.32070931792259216,0.30764636397361755,0.04121364280581474,0.6383235454559326,1.0,,0.8498168498168498,0.900990099009901,S1_train_I_test_all,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
375,0.0006678808131255209,0.3210667371749878,0.3024667799472809,0.04557867348194122,0.6333171725273132,1.0,,0.8681318681318682,0.900990099009901,S1_train_I_test_all,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
380,0.0005558672710321844,0.3205831050872803,0.30839648842811584,0.016978126019239426,0.6329310536384583,1.0,,0.8644688644688645,0.900990099009901,S1_train_I_test_all,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
385,0.0009161237394437194,0.32255980372428894,0.314402312040329,0.0664457306265831,0.6511673927307129,1.0,,0.8681318681318682,0.900990099009901,S1_train_I_test_all,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
390,0.0006925505585968494,0.31994497776031494,0.3214384913444519,0.013130188919603825,0.6447020769119263,1.0,,0.8717948717948718,0.900990099009901,S1_train_I_test_all,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
395,0.010578983463346958,0.31753620505332947,0.3201042413711548,0.016850298270583153,0.6515895128250122,1.0,,0.8754578754578755,0.900990099009901,S1_train_I_test_all,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
400,0.0010370821692049503,0.31868645548820496,0.31752297282218933,0.009796957485377789,0.6392058730125427,1.0,,0.8791208791208791,0.900990099009901,S1_train_I_test_all,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0
1,1.1279977560043335,0.0,0.5938946604728699,0.0,1.7218923568725586,0.56,0.6,0.4249084249084249,0.9161073825503355,S2_train_I_internal_val_test_all,three_class_with_air,CDAN-UDA,0.5,,0
5,0.8252959847450256,0.0,0.478621244430542,0.0,1.3039171695709229,0.8,0.8,0.7032967032967034,0.9161073825503355,S2_train_I_internal_val_test_all,three_class_with_air,CDAN-UDA,0.5,,0
10,0.6283278465270996,0.0,0.3624327480792999,0.0,0.9907605648040771,0.6,0.6,0.6776556776556777,0.9161073825503355,S2_train_I_internal_val_test_all,three_class_with_air,CDAN-UDA,0.5,,0
15,0.5017673373222351,0.0,0.3482493758201599,0.0,0.850016713142395,0.8,0.8,0.7216117216117216,0.9161073825503355,S2_train_I_internal_val_test_all,three_class_with_air,CDAN-UDA,0.5,,0
20,0.3329274356365204,0.0,0.35468196868896484,0.0,0.6876094341278076,0.84,0.8,0.7509157509157509,0.9161073825503355,S2_train_I_internal_val_test_all,three_class_with_air,CDAN-UDA,0.5,,0
25,0.2520415782928467,0.0,0.32105982303619385,0.0,0.5731014013290405,0.96,0.8,0.7655677655677655,0.9161073825503355,S2_train_I_internal_val_test_all,three_class_with_air,CDAN-UDA,0.5,,0
30,0.11797411739826202,0.0,0.32166099548339844,0.0,0.43963509798049927,0.96,0.8,0.7472527472527473,0.9161073825503355,S2_train_I_internal_val_test_all,three_class_with_air,CDAN-UDA,0.5,,0
35,0.06807004660367966,0.0,0.3350812792778015,0.0,0.40315133333206177,1.0,0.8,0.7545787545787546,0.9161073825503355,S2_train_I_internal_val_test_all,three_class_with_air,CDAN-UDA,0.5,,0
40,0.07225676625967026,0.0,0.298211932182312,0.0,0.37046870589256287,1.0,0.8,0.7362637362637363,0.9194630872483222,S2_train_I_internal_val_test_all,three_class_with_air,CDAN-UDA,0.5,,0
45,0.020314563065767288,0.0,0.3091554045677185,0.0,0.3294699788093567,1.0,0.8,0.7362637362637363,0.9194630872483222,S2_train_I_internal_val_test_all,three_class_with_air,CDAN-UDA,0.5,,0
50,0.004435013048350811,0.0,0.29636067152023315,0.0,0.30079567432403564,1.0,0.6,0.7655677655677655,0.9161073825503355,S2_train_I_internal_val_test_all,three_class_with_air,CDAN-UDA,0.5,,0
55,0.0024602864868938923,0.0,0.30533507466316223,0.0,0.30779537558555603,1.0,0.6,0.7545787545787546,0.912751677852349,S2_train_I_internal_val_test_all,three_class_with_air,CDAN-UDA,0.5,,0
60,0.005649885628372431,0.0,0.36664533615112305,0.0,0.37229523062705994,1.0,0.6,0.7252747252747253,0.8489932885906041,S2_train_I_internal_val_test_all,three_class_with_air,CDAN-UDA,0.5,,0
65,0.024587184190750122,0.0,0.2652430534362793,0.0,0.2898302376270294,1.0,0.6,0.63003663003663,0.9295302013422819,S2_train_I_internal_val_test_all,three_class_with_air,CDAN-UDA,0.5,,0
70,0.0035493853501975536,0.0,0.20482760667800903,0.0,0.20837698876857758,1.0,0.6,0.5970695970695971,0.9093959731543624,S2_train_I_internal_val_test_all,three_class_with_air,CDAN-UDA,0.5,,0
75,0.003538671648129821,0.0,0.2222299575805664,0.0,0.22576862573623657,1.0,0.6,0.5641025641025641,0.9328859060402684,S2_train_I_internal_val_test_all,three_class_with_air,CDAN-UDA,0.5,,0
80,0.0025456659495830536,0.0,0.23370464146137238,0.0,0.23625031113624573,1.0,0.8,0.5604395604395604,0.9026845637583892,S2_train_I_internal_val_test_all,three_class_with_air,CDAN-UDA,0.5,,0
85,0.011630653403699398,0.0,0.19856548309326172,0.0,0.2101961374282837,1.0,0.6,0.5641025641025641,0.9093959731543624,S2_train_I_internal_val_test_all,three_class_with_air,CDAN-UDA,0.5,,0
90,0.0014169785426929593,0.0,0.22267703711986542,0.0,0.22409401834011078,1.0,0.6,0.6007326007326007,0.9228187919463087,S2_train_I_internal_val_test_all,three_class_with_air,CDAN-UDA,0.5,,0
95,0.013913924805819988,0.0,0.22060002386569977,0.0,0.23451395332813263,1.0,0.8,0.608058608058608,0.9261744966442953,S2_train_I_internal_val_test_all,three_class_with_air,CDAN-UDA,0.5,,0
100,0.005017575807869434,0.0,0.23060454428195953,0.0,0.2356221228837967,1.0,0.6,0.6227106227106227,0.9093959731543624,S2_train_I_internal_val_test_all,three_class_with_air,CDAN-UDA,0.5,,0
105,0.056455694139003754,0.0,0.26201117038726807,0.0,0.3184668719768524,1.0,0.6,0.6263736263736264,0.9093959731543624,S2_train_I_internal_val_test_all,three_class_with_air,CDAN-UDA,0.5,,0
110,0.10300026088953018,0.0,0.29100173711776733,0.0,0.3940019905567169,1.0,0.6,0.6373626373626373,0.9093959731543624,S2_train_I_internal_val_test_all,three_class_with_air,CDAN-UDA,0.5,,0
115,0.0027794663328677416,0.0,0.2960613965988159,0.0,0.29884085059165955,1.0,0.6,0.6336996336996337,0.9161073825503355,S2_train_I_internal_val_test_all,three_class_with_air,CDAN-UDA,0.5,,0
120,0.0044606877490878105,0.0,0.2565709948539734,0.0,0.2610316872596741,1.0,0.6,0.6446886446886447,0.9228187919463087,S2_train_I_internal_val_test_all,three_class_with_air,CDAN-UDA,0.5,,0
125,0.009117739275097847,0.0,0.24956868588924408,0.0,0.2586864233016968,1.0,0.6,0.6410256410256411,0.9261744966442953,S2_train_I_internal_val_test_all,three_class_with_air,CDAN-UDA,0.5,,0
130,0.00033039567642845213,0.0,0.25377848744392395,0.0,0.25410887598991394,1.0,0.6,0.6153846153846154,0.9194630872483222,S2_train_I_internal_val_test_all,three_class_with_air,CDAN-UDA,0.5,,0
135,0.0005043662968091667,0.0,0.27256250381469727,0.0,0.2730668783187866,1.0,0.6,0.608058608058608,0.9194630872483222,S2_train_I_internal_val_test_all,three_class_with_air,CDAN-UDA,0.5,,0
140,0.003023560391739011,0.0,0.2985566556453705,0.0,0.3015802204608917,1.0,0.6,0.6117216117216118,0.9060402684563759,S2_train_I_internal_val_test_all,three_class_with_air,CDAN-UDA,0.5,,0
145,0.006340925581753254,0.0,0.30880007147789,0.0,0.3151409924030304,1.0,0.6,0.6117216117216118,0.9161073825503355,S2_train_I_internal_val_test_all,three_class_with_air,CDAN-UDA,0.5,,0
150,0.0056218248791992664,0.0,0.3020872175693512,0.0,0.3077090382575989,1.0,0.6,0.608058608058608,0.9194630872483222,S2_train_I_internal_val_test_all,three_class_with_air,CDAN-UDA,0.5,,0
155,0.0009737096261233091,0.0,0.2971169054508209,0.0,0.2980906069278717,1.0,0.6,0.6153846153846154,0.9194630872483222,S2_train_I_internal_val_test_all,three_class_with_air,CDAN-UDA,0.5,,0
160,0.0013856022851541638,0.0,0.28339284658432007,0.0,0.2847784459590912,1.0,0.6,0.6117216117216118,0.9194630872483222,S2_train_I_internal_val_test_all,three_class_with_air,CDAN-UDA,0.5,,0
165,0.00021279741486068815,0.0,0.2604881525039673,0.0,0.26070094108581543,1.0,0.6,0.6117216117216118,0.9261744966442953,S2_train_I_internal_val_test_all,three_class_with_air,CDAN-UDA,0.5,,0
170,0.0009728041477501392,0.0,0.2141619473695755,0.0,0.21513475477695465,1.0,0.8,0.6153846153846154,0.9362416107382551,S2_train_I_internal_val_test_all,three_class_with_air,CDAN-UDA,0.5,,0
175,0.0005225877393968403,0.0,0.1928093582391739,0.0,0.19333194196224213,1.0,0.8,0.6117216117216118,0.9429530201342282,S2_train_I_internal_val_test_all,three_class_with_air,CDAN-UDA,0.5,,0
180,0.00026622190489433706,0.0,0.16382867097854614,0.0,0.16409489512443542,1.0,0.8,0.6043956043956044,0.9463087248322147,S2_train_I_internal_val_test_all,three_class_with_air,CDAN-UDA,0.5,,0
185,0.0005648277583532035,0.0,0.17330019176006317,0.0,0.17386502027511597,1.0,0.8,0.608058608058608,0.9530201342281879,S2_train_I_internal_val_test_all,three_class_with_air,CDAN-UDA,0.5,,0
190,0.0002567011979408562,0.0,0.19452765583992004,0.0,0.19478435814380646,1.0,0.6,0.5934065934065934,0.9362416107382551,S2_train_I_internal_val_test_all,three_class_with_air,CDAN-UDA,0.5,,0
195,0.0004559118242468685,0.0,0.20105062425136566,0.0,0.20150654017925262,1.0,0.6,0.5970695970695971,0.9429530201342282,S2_train_I_internal_val_test_all,three_class_with_air,CDAN-UDA,0.5,,0
200,0.005194082856178284,0.0,0.28259336948394775,0.0,0.28778743743896484,1.0,0.6,0.5970695970695971,0.9228187919463087,S2_train_I_internal_val_test_all,three_class_with_air,CDAN-UDA,0.5,,0
205,0.00039439741522073746,0.0,0.3357831835746765,0.0,0.3361775875091553,1.0,0.6,0.63003663003663,0.9026845637583892,S2_train_I_internal_val_test_all,three_class_with_air,CDAN-UDA,0.5,,0
210,0.0002701516496017575,0.0,0.39278826117515564,0.0,0.3930584192276001,1.0,0.6,0.6556776556776557,0.8859060402684564,S2_train_I_internal_val_test_all,three_class_with_air,CDAN-UDA,0.5,,0
215,0.0011400928488001227,0.0,0.36061573028564453,0.0,0.3617558181285858,1.0,0.6,0.6666666666666666,0.8926174496644296,S2_train_I_internal_val_test_all,three_class_with_air,CDAN-UDA,0.5,,0
220,0.0003360713890288025,0.0,0.30766114592552185,0.0,0.3079972267150879,1.0,0.8,0.652014652014652,0.8993288590604027,S2_train_I_internal_val_test_all,three_class_with_air,CDAN-UDA,0.5,,0
225,0.00043019570875912905,0.0,0.278516948223114,0.0,0.2789471447467804,1.0,0.6,0.652014652014652,0.9161073825503355,S2_train_I_internal_val_test_all,three_class_with_air,CDAN-UDA,0.5,,0
230,0.00046544228098355234,0.0,0.2346079796552658,0.0,0.23507341742515564,1.0,0.6,0.6373626373626373,0.9228187919463087,S2_train_I_internal_val_test_all,three_class_with_air,CDAN-UDA,0.5,,0
235,0.004621947184205055,0.0,0.23139776289463043,0.0,0.23601971566677094,1.0,0.6,0.63003663003663,0.9261744966442953,S2_train_I_internal_val_test_all,three_class_with_air,CDAN-UDA,0.5,,0
240,0.00016362665337510407,0.0,0.2364734411239624,0.0,0.23663707077503204,1.0,0.6,0.6190476190476191,0.9161073825503355,S2_train_I_internal_val_test_all,three_class_with_air,CDAN-UDA,0.5,,0
245,0.0018637336324900389,0.0,0.22153045237064362,0.0,0.22339418530464172,1.0,0.8,0.6153846153846154,0.9228187919463087,S2_train_I_internal_val_test_all,three_class_with_air,CDAN-UDA,0.5,,0
250,0.021398866549134254,0.0,0.23438309133052826,0.0,0.25578194856643677,1.0,0.6,0.63003663003663,0.9228187919463087,S2_train_I_internal_val_test_all,three_class_with_air,CDAN-UDA,0.5,,0
255,0.00010581569222267717,0.0,0.2313058078289032,0.0,0.2314116209745407,1.0,0.6,0.6043956043956044,0.9194630872483222,S2_train_I_internal_val_test_all,three_class_with_air,CDAN-UDA,0.5,,0
260,0.0001435723970644176,0.0,0.2439880669116974,0.0,0.2441316395998001,1.0,0.6,0.5970695970695971,0.9194630872483222,S2_train_I_internal_val_test_all,three_class_with_air,CDAN-UDA,0.5,,0
265,0.0016462831990793347,0.0,0.24156224727630615,0.0,0.24320852756500244,1.0,0.6,0.5970695970695971,0.9194630872483222,S2_train_I_internal_val_test_all,three_class_with_air,CDAN-UDA,0.5,,0
270,0.0009974939748644829,0.0,0.26056692004203796,0.0,0.2615644037723541,1.0,0.6,0.6007326007326007,0.9261744966442953,S2_train_I_internal_val_test_all,three_class_with_air,CDAN-UDA,0.5,,0
275,0.005972581449896097,0.0,0.2510693669319153,0.0,0.25704196095466614,1.0,0.6,0.6007326007326007,0.9194630872483222,S2_train_I_internal_val_test_all,three_class_with_air,CDAN-UDA,0.5,,0
280,0.009087752550840378,0.0,0.24752551317214966,0.0,0.25661325454711914,1.0,0.6,0.5970695970695971,0.9194630872483222,S2_train_I_internal_val_test_all,three_class_with_air,CDAN-UDA,0.5,,0
285,0.00012266996782273054,0.0,0.2420167624950409,0.0,0.24213942885398865,1.0,0.6,0.5970695970695971,0.9194630872483222,S2_train_I_internal_val_test_all,three_class_with_air,CDAN-UDA,0.5,,0
290,0.007440042681992054,0.0,0.2612319588661194,0.0,0.26867198944091797,1.0,0.6,0.5970695970695971,0.9194630872483222,S2_train_I_internal_val_test_all,three_class_with_air,CDAN-UDA,0.5,,0
295,0.0021060409490019083,0.0,0.2625882029533386,0.0,0.2646942436695099,1.0,0.6,0.6043956043956044,0.9228187919463087,S2_train_I_internal_val_test_all,three_class_with_air,CDAN-UDA,0.5,,0
300,0.0009799074614420533,0.0,0.2573173940181732,0.0,0.25829729437828064,1.0,0.6,0.6043956043956044,0.9194630872483222,S2_train_I_internal_val_test_all,three_class_with_air,CDAN-UDA,0.5,,0
305,0.0013345786137506366,0.0,0.2582116425037384,0.0,0.2595462203025818,1.0,0.6,0.608058608058608,0.9194630872483222,S2_train_I_internal_val_test_all,three_class_with_air,CDAN-UDA,0.5,,0
310,0.00018703255045693368,0.0,0.24991822242736816,0.0,0.25010526180267334,1.0,0.6,0.6190476190476191,0.9228187919463087,S2_train_I_internal_val_test_all,three_class_with_air,CDAN-UDA,0.5,,0
315,0.0022910230327397585,0.0,0.2422371655702591,0.0,0.24452818930149078,1.0,0.6,0.6190476190476191,0.9228187919463087,S2_train_I_internal_val_test_all,three_class_with_air,CDAN-UDA,0.5,,0
320,0.0002849286829587072,0.0,0.22935108840465546,0.0,0.22963601350784302,1.0,0.6,0.6227106227106227,0.9261744966442953,S2_train_I_internal_val_test_all,three_class_with_air,CDAN-UDA,0.5,,0
325,0.0005256449803709984,0.0,0.2164076715707779,0.0,0.21693331003189087,1.0,0.6,0.6263736263736264,0.9261744966442953,S2_train_I_internal_val_test_all,three_class_with_air,CDAN-UDA,0.5,,0
330,0.00014546344755217433,0.0,0.20641131699085236,0.0,0.2065567821264267,1.0,0.6,0.63003663003663,0.9295302013422819,S2_train_I_internal_val_test_all,three_class_with_air,CDAN-UDA,0.5,,0
335,0.0014150982024148107,0.0,0.20086570084095,0.0,0.20228080451488495,1.0,0.6,0.63003663003663,0.9429530201342282,S2_train_I_internal_val_test_all,three_class_with_air,CDAN-UDA,0.5,,0
340,0.0010470241541042924,0.0,0.19754014909267426,0.0,0.19858717918395996,1.0,0.6,0.6153846153846154,0.9395973154362416,S2_train_I_internal_val_test_all,three_class_with_air,CDAN-UDA,0.5,,0
345,0.0006258414941839874,0.0,0.21356680989265442,0.0,0.21419265866279602,1.0,0.6,0.6153846153846154,0.9328859060402684,S2_train_I_internal_val_test_all,three_class_with_air,CDAN-UDA,0.5,,0
350,8.70249277795665e-05,0.0,0.2502153217792511,0.0,0.25030234456062317,1.0,0.6,0.6263736263736264,0.9328859060402684,S2_train_I_internal_val_test_all,three_class_with_air,CDAN-UDA,0.5,,0
355,8.259031892521307e-05,0.0,0.2518269121646881,0.0,0.2519094944000244,1.0,0.6,0.6446886446886447,0.9228187919463087,S2_train_I_internal_val_test_all,three_class_with_air,CDAN-UDA,0.5,,0
360,8.11764330137521e-05,0.0,0.2855910062789917,0.0,0.2856721878051758,1.0,0.6,0.6556776556776557,0.9093959731543624,S2_train_I_internal_val_test_all,three_class_with_air,CDAN-UDA,0.5,,0
