mode,split_id,group,classifier,case,removed_sensor,n_original_point_columns,accuracy,balanced_accuracy,macro_f1,delta_balanced_accuracy_vs_all,delta_macro_f1_vs_all
original_points_stratified_random_holdout,13,,original_points_centroid,without_s2,s2,3600,0.8166666666666667,0.8333333333333334,0.8165937043985824,0.024621212121212155,0.03173612434740303
original_points_stratified_random_holdout,13,,original_points_centroid,without_s3,s3,3600,0.75,0.7670454545454545,0.7479779430998944,0.09090909090909105,0.10035188564609099
original_points_stratified_random_holdout,13,,original_points_centroid,without_s4,s4,3600,0.8666666666666667,0.8787878787878789,0.8656898656898657,-0.02083333333333337,-0.01736003694388033
original_points_stratified_random_holdout,13,,original_points_centroid,without_s5,s5,3600,0.8,0.8068181818181818,0.8001683501683501,0.05113636363636376,0.04816147857763531
original_points_stratified_random_holdout,13,,original_points_centroid,without_s6,s6,3600,0.8333333333333334,0.8428030303030303,0.8322055137844612,0.015151515151515249,0.016124314961524222
original_points_stratified_random_holdout,13,,original_points_gnb,all,,4320,0.8,0.8068181818181818,0.8144444444444444,0.0,0.0
original_points_stratified_random_holdout,13,,original_points_gnb,without_s1,s1,3600,0.7833333333333333,0.7916666666666666,0.798793363499246,0.015151515151515138,0.015651080945198403
original_points_stratified_random_holdout,13,,original_points_gnb,without_s2,s2,3600,0.7666666666666667,0.7765151515151515,0.7848040024190445,0.030303030303030276,0.02964044202539995
original_points_stratified_random_holdout,13,,original_points_gnb,without_s3,s3,3600,0.7833333333333333,0.7916666666666666,0.798793363499246,0.015151515151515138,0.015651080945198403
original_points_stratified_random_holdout,13,,original_points_gnb,without_s4,s4,3600,0.8166666666666667,0.8219696969696969,0.8289592760180996,-0.015151515151515138,-0.014514831573655185
original_points_stratified_random_holdout,13,,original_points_gnb,without_s5,s5,3600,0.8,0.8068181818181818,0.8131354026090868,0.0,0.0013090418353576272
original_points_stratified_random_holdout,13,,original_points_gnb,without_s6,s6,3600,0.85,0.8579545454545455,0.8619254611018509,-0.05113636363636376,-0.04748101665740645
original_points_stratified_random_holdout,14,,original_points_centroid,all,,4320,0.85,0.8636363636363636,0.8505430242272348,0.0,0.0
original_points_stratified_random_holdout,14,,original_points_centroid,without_s1,s1,3600,0.85,0.8636363636363636,0.8505430242272348,0.0,0.0
original_points_stratified_random_holdout,14,,original_points_centroid,without_s2,s2,3600,0.8,0.8181818181818182,0.8022680433941144,0.045454545454545414,0.04827498083312043
original_points_stratified_random_holdout,14,,original_points_centroid,without_s3,s3,3600,0.8166666666666667,0.8333333333333334,0.8193683193683192,0.030303030303030276,0.031174704858915603
original_points_stratified_random_holdout,14,,original_points_centroid,without_s4,s4,3600,0.8833333333333333,0.8939393939393939,0.8814954051796157,-0.030303030303030276,-0.030952380952380842
original_points_stratified_random_holdout,14,,original_points_centroid,without_s5,s5,3600,0.8666666666666667,0.8787878787878788,0.8660676080445016,-0.015151515151515138,-0.015524583817266735
original_points_stratified_random_holdout,14,,original_points_centroid,without_s6,s6,3600,0.85,0.8636363636363636,0.8505430242272348,0.0,0.0
original_points_stratified_random_holdout,14,,original_points_gnb,all,,4320,0.7333333333333333,0.7462121212121211,0.7462121212121211,0.0,0.0
original_points_stratified_random_holdout,14,,original_points_gnb,without_s1,s1,3600,0.7333333333333333,0.7405303030303031,0.7440120899790165,0.00568181818181801,0.002200031233104638
original_points_stratified_random_holdout,14,,original_points_gnb,without_s2,s2,3600,0.7166666666666667,0.731060606060606,0.7309431524547803,0.015151515151515138,0.01526896875734085
original_points_stratified_random_holdout,14,,original_points_gnb,without_s3,s3,3600,0.7333333333333333,0.7462121212121211,0.7462121212121211,0.0,0.0
original_points_stratified_random_holdout,14,,original_points_gnb,without_s4,s4,3600,0.7666666666666667,0.7765151515151515,0.7765151515151515,-0.030303030303030387,-0.030303030303030387
original_points_stratified_random_holdout,14,,original_points_gnb,without_s5,s5,3600,0.7166666666666667,0.7253787878787877,0.7290648419680678,0.02083333333333337,0.01714727924405335
original_points_stratified_random_holdout,14,,original_points_gnb,without_s6,s6,3600,0.8833333333333333,0.8882575757575758,0.8906700760555992,-0.1420454545454547,-0.14445795484347812
original_points_stratified_random_holdout,15,,original_points_centroid,all,,4320,0.7833333333333333,0.8030303030303031,0.7822561237195383,0.0,0.0
original_points_stratified_random_holdout,15,,original_points_centroid,without_s1,s1,3600,0.7666666666666667,0.7821969696969697,0.7662382662382662,0.02083333333333337,0.016017857481272157
original_points_stratified_random_holdout,15,,original_points_centroid,without_s2,s2,3600,0.7333333333333333,0.7575757575757575,0.7277007279876719,0.045454545454545636,0.05455539573186641
original_points_stratified_random_holdout,15,,original_points_centroid,without_s3,s3,3600,0.7333333333333333,0.7518939393939393,0.7332186783406295,0.05113636363636376,0.04903744537890886
original_points_stratified_random_holdout,15,,original_points_centroid,without_s4,s4,3600,0.8166666666666667,0.8333333333333334,0.8142450142450142,-0.030303030303030276,-0.03198889052547582
original_points_stratified_random_holdout,15,,original_points_centroid,without_s5,s5,3600,0.8166666666666667,0.8333333333333334,0.8144354881196986,-0.030303030303030276,-0.032179364400160226
original_points_stratified_random_holdout,15,,original_points_centroid,without_s6,s6,3600,0.7833333333333333,0.8030303030303031,0.7822561237195383,0.0,0.0
original_points_stratified_random_holdout,15,,original_points_gnb,all,,4320,0.6333333333333333,0.6098484848484848,0.6171582041147259,0.0,0.0
original_points_stratified_random_holdout,15,,original_points_gnb,without_s1,s1,3600,0.6166666666666667,0.5890151515151515,0.5894448341256852,0.02083333333333326,0.027713369989040726
original_points_stratified_random_holdout,15,,original_points_gnb,without_s2,s2,3600,0.6,0.5795454545454545,0.5906625706375394,0.030303030303030276,0.02649563347718653
original_points_stratified_random_holdout,15,,original_points_gnb,without_s3,s3,3600,0.6,0.5795454545454545,0.5901515151515152,0.030303030303030276,0.02700668896321068
original_points_stratified_random_holdout,15,,original_points_gnb,without_s4,s4,3600,0.6666666666666666,0.6401515151515151,0.644471470558427,-0.030303030303030387,-0.027313266443701134
original_points_stratified_random_holdout,15,,original_points_gnb,without_s5,s5,3600,0.6333333333333333,0.6098484848484848,0.6171582041147259,0.0,0.0
original_points_stratified_random_holdout,15,,original_points_gnb,without_s6,s6,3600,0.8333333333333334,0.8428030303030303,0.846052445228835,-0.23295454545454553,-0.22889424111410916
original_points_stratified_random_holdout,16,,original_points_centroid,all,,4320,0.8,0.8181818181818182,0.8022680433941144,0.0,0.0
original_points_stratified_random_holdout,16,,original_points_centroid,without_s1,s1,3600,0.7666666666666667,0.7878787878787877,0.7676301666509744,0.030303030303030498,0.034637876743140006
original_points_stratified_random_holdout,16,,original_points_centroid,without_s2,s2,3600,0.7666666666666667,0.7878787878787877,0.7676301666509744,0.030303030303030498,0.034637876743140006
original_points_stratified_random_holdout,16,,original_points_centroid,without_s3,s3,3600,0.7666666666666667,0.7878787878787877,0.7676301666509744,0.030303030303030498,0.034637876743140006
original_points_stratified_random_holdout,16,,original_points_centroid,without_s4,s4,3600,0.8166666666666667,0.8333333333333334,0.8180708180708182,-0.015151515151515138,-0.015802774676703768
original_points_stratified_random_holdout,16,,original_points_centroid,without_s5,s5,3600,0.7833333333333333,0.8030303030303031,0.7836668751302897,0.015151515151515138,0.01860116826382474
original_points_stratified_random_holdout,16,,original_points_centroid,without_s6,s6,3600,0.8,0.8181818181818182,0.8022680433941144,0.0,0.0
original_points_stratified_random_holdout,16,,original_points_gnb,all,,4320,0.7833333333333333,0.7746212121212123,0.7881777963078775,0.0,0.0
original_points_stratified_random_holdout,16,,original_points_gnb,without_s1,s1,3600,0.7666666666666667,0.7537878787878789,0.7681451850802978,0.02083333333333337,0.02003261122757971
original_points_stratified_random_holdout,16,,original_points_gnb,without_s2,s2,3600,0.75,0.744318181818182,0.7589271398795209,0.030303030303030276,0.02925065642835667
original_points_stratified_random_holdout,16,,original_points_gnb,without_s3,s3,3600,0.7833333333333333,0.7803030303030303,0.7936968691685672,-0.00568181818181801,-0.005519072860689644
original_points_stratified_random_holdout,16,,original_points_gnb,without_s4,s4,3600,0.8333333333333334,0.8200757575757577,0.8318290279074594,-0.045454545454545414,-0.04365123159958184
original_points_stratified_random_holdout,16,,original_points_gnb,without_s5,s5,3600,0.7666666666666667,0.7537878787878789,0.7681451850802978,0.02083333333333337,0.02003261122757971
original_points_stratified_random_holdout,16,,original_points_gnb,without_s6,s6,3600,0.8666666666666667,0.8731060606060606,0.8760849186655637,-0.09848484848484829,-0.08790712235768616
original_points_stratified_random_holdout,17,,original_points_centroid,all,,4320,0.7833333333333333,0.8030303030303031,0.7832395247029393,0.0,0.0
original_points_stratified_random_holdout,17,,original_points_centroid,without_s1,s1,3600,0.7666666666666667,0.7878787878787877,0.768796992481203,0.01515151515151536,0.014442532221736304
original_points_stratified_random_holdout,17,,original_points_centroid,without_s2,s2,3600,0.8,0.818181818181818,0.7996658312447785,-0.015151515151514916,-0.016426306541839186
original_points_stratified_random_holdout,17,,original_points_centroid,without_s3,s3,3600,0.7166666666666667,0.7424242424242423,0.7140869092088605,0.060606060606060774,0.0691526154940788
original_points_stratified_random_holdout,17,,original_points_centroid,without_s4,s4,3600,0.8333333333333334,0.8484848484848486,0.8327228327228328,-0.045454545454545525,-0.049483308019893424
original_points_stratified_random_holdout,17,,original_points_centroid,without_s5,s5,3600,0.8166666666666667,0.8333333333333334,0.8172096908939014,-0.030303030303030276,-0.03397016619096205
original_points_stratified_random_holdout,17,,original_points_centroid,without_s6,s6,3600,0.7666666666666667,0.7878787878787877,0.7666666666666666,0.01515151515151536,0.01657285803627273
original_points_stratified_random_holdout,17,,original_points_gnb,all,,4320,0.7666666666666667,0.7594696969696969,0.7751708297444732,0.0,0.0
original_points_stratified_random_holdout,17,,original_points_gnb,without_s1,s1,3600,0.7666666666666667,0.7594696969696969,0.7751708297444732,0.0,0.0
original_points_stratified_random_holdout,17,,original_points_gnb,without_s2,s2,3600,0.7333333333333333,0.7291666666666666,0.7463336204421477,0.030303030303030276,0.028837209302325473
original_points_stratified_random_holdout,17,,original_points_gnb,without_s3,s3,3600,0.75,0.744318181818182,0.7608673098869178,0.015151515151514916,0.014303519857555402
original_points_stratified_random_holdout,17,,original_points_gnb,without_s4,s4,3600,0.7666666666666667,0.7594696969696969,0.7751708297444732,0.0,0.0
original_points_stratified_random_holdout,17,,original_points_gnb,without_s5,s5,3600,0.75,0.744318181818182,0.7608673098869178,0.015151515151514916,0.014303519857555402
original_points_stratified_random_holdout,17,,original_points_gnb,without_s6,s6,3600,0.85,0.8636363636363636,0.8635658914728682,-0.10416666666666674,-0.08839506172839506
original_points_stratified_random_holdout,18,,original_points_centroid,all,,4320,0.7666666666666667,0.787878787878788,0.7679894179894179,0.0,0.0
original_points_stratified_random_holdout,18,,original_points_centroid,without_s1,s1,3600,0.75,0.7727272727272728,0.7498316498316498,0.015151515151515138,0.01815776815776804
original_points_stratified_random_holdout,18,,original_points_centroid,without_s2,s2,3600,0.7333333333333333,0.7575757575757575,0.7322751322751322,0.030303030303030498,0.0357142857142857
original_points_stratified_random_holdout,18,,original_points_centroid,without_s3,s3,3600,0.7166666666666667,0.7424242424242423,0.7183705444575011,0.045454545454545636,0.04961887353191674
original_points_stratified_random_holdout,18,,original_points_centroid,without_s4,s4,3600,0.8,0.8181818181818182,0.8032928032928033,-0.030303030303030276,-0.03530338530338539
original_points_stratified_random_holdout,18,,original_points_centroid,without_s5,s5,3600,0.7666666666666667,0.787878787878788,0.7645502645502646,0.0,0.003439153439153242
original_points_stratified_random_holdout,18,,original_points_centroid,without_s6,s6,3600,0.7666666666666667,0.787878787878788,0.7679894179894179,0.0,0.0
original_points_stratified_random_holdout,18,,original_points_gnb,all,,4320,0.8,0.7897727272727272,0.7956086059534334,0.0,0.0
original_points_stratified_random_holdout,18,,original_points_gnb,without_s1,s1,3600,0.7833333333333333,0.774621212121212,0.7801824013514592,0.015151515151515138,0.015426204601974192
original_points_stratified_random_holdout,18,,original_points_gnb,without_s2,s2,3600,0.7,0.6988636363636364,0.7071825063078215,0.09090909090909083,0.08842609964561188
original_points_stratified_random_holdout,18,,original_points_gnb,without_s3,s3,3600,0.7833333333333333,0.7746212121212123,0.7809781383817894,0.015151515151514916,0.01463046757164399
original_points_stratified_random_holdout,18,,original_points_gnb,without_s4,s4,3600,0.8,0.7897727272727272,0.7956086059534334,0.0,0.0
original_points_stratified_random_holdout,18,,original_points_gnb,without_s5,s5,3600,0.8,0.7897727272727272,0.7956086059534334,0.0,0.0
original_points_stratified_random_holdout,18,,original_points_gnb,without_s6,s6,3600,0.8833333333333333,0.8939393939393939,0.8911853029500089,-0.10416666666666674,-0.09557669699657545
original_points_stratified_random_holdout,19,,original_points_centroid,all,,4320,0.8833333333333333,0.8939393939393939,0.8815628815628815,0.0,0.0
original_points_stratified_random_holdout,19,,original_points_centroid,without_s1,s1,3600,0.8833333333333333,0.8939393939393939,0.8815628815628815,0.0,0.0
