epoch,class_loss,domain_loss,total_loss,train_accuracy,validation_accuracy,test_accuracy,domain_discriminator_accuracy,split,task,variant,lambda,seed
395,4.174107016297057e-05,0.34503474831581116,0.3450765013694763,1.0,1.0,0.8149779735682819,0.8832684824902723,D1_transductive_target_all,three_class_with_air,DANN-UDA,0.05,11
400,0.0003045251651201397,0.3481048047542572,0.3484093248844147,1.0,1.0,0.8237885462555066,0.8871595330739299,D1_transductive_target_all,three_class_with_air,DANN-UDA,0.05,11
1,0.6922407746315002,0.0,0.6922407746315002,0.8333333333333334,0.8333333333333334,0.5875,0.125,D1_transductive_target_all,binary_without_air,MLP source only,0.0,7
5,0.3588829040527344,0.0,0.3588829040527344,0.875,0.875,0.675,0.27717391304347827,D1_transductive_target_all,binary_without_air,MLP source only,0.0,7
10,0.19251303374767303,0.0,0.19251303374767303,0.9583333333333334,0.9583333333333334,0.71875,0.358695652173913,D1_transductive_target_all,binary_without_air,MLP source only,0.0,7
15,0.10598257929086685,0.0,0.10598257929086685,1.0,1.0,0.76875,0.483695652173913,D1_transductive_target_all,binary_without_air,MLP source only,0.0,7
20,0.020629120990633965,0.0,0.020629120990633965,1.0,1.0,0.8,0.532608695652174,D1_transductive_target_all,binary_without_air,MLP source only,0.0,7
25,0.0020076057408005,0.0,0.0020076057408005,1.0,1.0,0.8125,0.5489130434782609,D1_transductive_target_all,binary_without_air,MLP source only,0.0,7
30,0.0005186274065636098,0.0,0.0005186274065636098,1.0,1.0,0.81875,0.5543478260869565,D1_transductive_target_all,binary_without_air,MLP source only,0.0,7
35,0.00015514178085140884,0.0,0.00015514178085140884,1.0,1.0,0.825,0.532608695652174,D1_transductive_target_all,binary_without_air,MLP source only,0.0,7
40,0.00013881285849492997,0.0,0.00013881285849492997,1.0,1.0,0.81875,0.5380434782608695,D1_transductive_target_all,binary_without_air,MLP source only,0.0,7
45,0.00014447983994614333,0.0,0.00014447983994614333,1.0,1.0,0.825,0.5434782608695652,D1_transductive_target_all,binary_without_air,MLP source only,0.0,7
50,0.00012837836402468383,0.0,0.00012837836402468383,1.0,1.0,0.825,0.5380434782608695,D1_transductive_target_all,binary_without_air,MLP source only,0.0,7
55,4.922028165310621e-05,0.0,4.922028165310621e-05,1.0,1.0,0.83125,0.5489130434782609,D1_transductive_target_all,binary_without_air,MLP source only,0.0,7
60,0.0011857958743348718,0.0,0.0011857958743348718,1.0,1.0,0.84375,0.5434782608695652,D1_transductive_target_all,binary_without_air,MLP source only,0.0,7
65,7.996899512363598e-05,0.0,7.996899512363598e-05,1.0,1.0,0.8375,0.5543478260869565,D1_transductive_target_all,binary_without_air,MLP source only,0.0,7
70,1.5362404155894183e-05,0.0,1.5362404155894183e-05,1.0,1.0,0.84375,0.5434782608695652,D1_transductive_target_all,binary_without_air,MLP source only,0.0,7
75,7.350545638473704e-05,0.0,7.350545638473704e-05,1.0,1.0,0.84375,0.5543478260869565,D1_transductive_target_all,binary_without_air,MLP source only,0.0,7
80,0.0001857928727986291,0.0,0.0001857928727986291,1.0,1.0,0.8375,0.5597826086956522,D1_transductive_target_all,binary_without_air,MLP source only,0.0,7
85,2.4287088308483362e-05,0.0,2.4287088308483362e-05,1.0,1.0,0.8375,0.5597826086956522,D1_transductive_target_all,binary_without_air,MLP source only,0.0,7
90,2.072553434118163e-05,0.0,2.072553434118163e-05,1.0,1.0,0.83125,0.5597826086956522,D1_transductive_target_all,binary_without_air,MLP source only,0.0,7
95,0.005701947491616011,0.0,0.005701947491616011,1.0,1.0,0.8375,0.5543478260869565,D1_transductive_target_all,binary_without_air,MLP source only,0.0,7
100,0.000925418920814991,0.0,0.000925418920814991,1.0,1.0,0.85,0.5489130434782609,D1_transductive_target_all,binary_without_air,MLP source only,0.0,7
105,0.00042977367411367595,0.0,0.00042977367411367595,1.0,1.0,0.85,0.5489130434782609,D1_transductive_target_all,binary_without_air,MLP source only,0.0,7
110,0.00013074516027700156,0.0,0.00013074516027700156,1.0,1.0,0.84375,0.5652173913043478,D1_transductive_target_all,binary_without_air,MLP source only,0.0,7
115,2.9529546736739576e-05,0.0,2.9529546736739576e-05,1.0,1.0,0.85,0.5706521739130435,D1_transductive_target_all,binary_without_air,MLP source only,0.0,7
120,7.086683763191104e-05,0.0,7.086683763191104e-05,1.0,1.0,0.84375,0.5815217391304348,D1_transductive_target_all,binary_without_air,MLP source only,0.0,7
125,1.7627067791181616e-05,0.0,1.7627067791181616e-05,1.0,1.0,0.84375,0.5869565217391305,D1_transductive_target_all,binary_without_air,MLP source only,0.0,7
130,0.00015719306247774512,0.0,0.00015719306247774512,1.0,1.0,0.84375,0.5815217391304348,D1_transductive_target_all,binary_without_air,MLP source only,0.0,7
135,2.5012108380906284e-05,0.0,2.5012108380906284e-05,1.0,1.0,0.84375,0.5815217391304348,D1_transductive_target_all,binary_without_air,MLP source only,0.0,7
140,2.2151414668769576e-05,0.0,2.2151414668769576e-05,1.0,1.0,0.84375,0.5760869565217391,D1_transductive_target_all,binary_without_air,MLP source only,0.0,7
145,9.913936992234085e-06,0.0,9.913936992234085e-06,1.0,1.0,0.85,0.5706521739130435,D1_transductive_target_all,binary_without_air,MLP source only,0.0,7
150,7.986873242771253e-06,0.0,7.986873242771253e-06,1.0,1.0,0.85625,0.5652173913043478,D1_transductive_target_all,binary_without_air,MLP source only,0.0,7
155,1.9668423192342743e-05,0.0,1.9668423192342743e-05,1.0,1.0,0.85625,0.5652173913043478,D1_transductive_target_all,binary_without_air,MLP source only,0.0,7
160,4.706408071797341e-05,0.0,4.706408071797341e-05,1.0,1.0,0.85625,0.5434782608695652,D1_transductive_target_all,binary_without_air,MLP source only,0.0,7
165,0.014210454188287258,0.0,0.014210454188287258,1.0,1.0,0.875,0.5489130434782609,D1_transductive_target_all,binary_without_air,MLP source only,0.0,7
170,0.003844027640298009,0.0,0.003844027640298009,1.0,1.0,0.8375,0.5760869565217391,D1_transductive_target_all,binary_without_air,MLP source only,0.0,7
175,0.00010251266212435439,0.0,0.00010251266212435439,1.0,1.0,0.8375,0.5706521739130435,D1_transductive_target_all,binary_without_air,MLP source only,0.0,7
180,0.00034326172317378223,0.0,0.00034326172317378223,1.0,1.0,0.8375,0.5597826086956522,D1_transductive_target_all,binary_without_air,MLP source only,0.0,7
185,2.9610731871798635e-05,0.0,2.9610731871798635e-05,1.0,1.0,0.85,0.5489130434782609,D1_transductive_target_all,binary_without_air,MLP source only,0.0,7
190,0.00010456254676682875,0.0,0.00010456254676682875,1.0,1.0,0.84375,0.5543478260869565,D1_transductive_target_all,binary_without_air,MLP source only,0.0,7
195,6.051901800674386e-05,0.0,6.051901800674386e-05,1.0,1.0,0.85,0.5543478260869565,D1_transductive_target_all,binary_without_air,MLP source only,0.0,7
200,2.569612297520507e-05,0.0,2.569612297520507e-05,1.0,1.0,0.84375,0.5652173913043478,D1_transductive_target_all,binary_without_air,MLP source only,0.0,7
205,7.276601536432281e-06,0.0,7.276601536432281e-06,1.0,1.0,0.85,0.5652173913043478,D1_transductive_target_all,binary_without_air,MLP source only,0.0,7
210,3.196537363692187e-05,0.0,3.196537363692187e-05,1.0,1.0,0.85,0.5760869565217391,D1_transductive_target_all,binary_without_air,MLP source only,0.0,7
215,1.821748992369976e-05,0.0,1.821748992369976e-05,1.0,1.0,0.85,0.5815217391304348,D1_transductive_target_all,binary_without_air,MLP source only,0.0,7
220,7.584541435790015e-06,0.0,7.584541435790015e-06,1.0,1.0,0.85,0.5815217391304348,D1_transductive_target_all,binary_without_air,MLP source only,0.0,7
225,4.22753109887708e-05,0.0,4.22753109887708e-05,1.0,1.0,0.85,0.5869565217391305,D1_transductive_target_all,binary_without_air,MLP source only,0.0,7
230,0.00010645028669387102,0.0,0.00010645028669387102,1.0,1.0,0.85,0.5869565217391305,D1_transductive_target_all,binary_without_air,MLP source only,0.0,7
235,9.238397069566417e-06,0.0,9.238397069566417e-06,1.0,1.0,0.85,0.5869565217391305,D1_transductive_target_all,binary_without_air,MLP source only,0.0,7
240,1.645408156036865e-05,0.0,1.645408156036865e-05,1.0,1.0,0.85,0.592391304347826,D1_transductive_target_all,binary_without_air,MLP source only,0.0,7
245,1.4805894352321047e-05,0.0,1.4805894352321047e-05,1.0,1.0,0.85,0.6086956521739131,D1_transductive_target_all,binary_without_air,MLP source only,0.0,7
250,4.0981918573379517e-05,0.0,4.0981918573379517e-05,1.0,1.0,0.85,0.6086956521739131,D1_transductive_target_all,binary_without_air,MLP source only,0.0,7
255,3.869236388709396e-05,0.0,3.869236388709396e-05,1.0,1.0,0.84375,0.6195652173913043,D1_transductive_target_all,binary_without_air,MLP source only,0.0,7
260,4.245388845447451e-05,0.0,4.245388845447451e-05,1.0,1.0,0.84375,0.6141304347826086,D1_transductive_target_all,binary_without_air,MLP source only,0.0,7
265,2.532954931666609e-05,0.0,2.532954931666609e-05,1.0,1.0,0.85,0.6032608695652174,D1_transductive_target_all,binary_without_air,MLP source only,0.0,7
270,2.3294041966437362e-05,0.0,2.3294041966437362e-05,1.0,1.0,0.85,0.592391304347826,D1_transductive_target_all,binary_without_air,MLP source only,0.0,7
275,5.160072760190815e-05,0.0,5.160072760190815e-05,1.0,1.0,0.85,0.5760869565217391,D1_transductive_target_all,binary_without_air,MLP source only,0.0,7
280,2.0695804778370075e-05,0.0,2.0695804778370075e-05,1.0,1.0,0.85,0.5815217391304348,D1_transductive_target_all,binary_without_air,MLP source only,0.0,7
285,1.6221356418100186e-05,0.0,1.6221356418100186e-05,1.0,1.0,0.85,0.5815217391304348,D1_transductive_target_all,binary_without_air,MLP source only,0.0,7
290,1.7398262571077794e-05,0.0,1.7398262571077794e-05,1.0,1.0,0.85,0.5815217391304348,D1_transductive_target_all,binary_without_air,MLP source only,0.0,7
295,1.9950957721448503e-05,0.0,1.9950957721448503e-05,1.0,1.0,0.85,0.5815217391304348,D1_transductive_target_all,binary_without_air,MLP source only,0.0,7
300,2.3288681404665112e-05,0.0,2.3288681404665112e-05,1.0,1.0,0.85,0.5815217391304348,D1_transductive_target_all,binary_without_air,MLP source only,0.0,7
305,3.782451312872581e-05,0.0,3.782451312872581e-05,1.0,1.0,0.85,0.5815217391304348,D1_transductive_target_all,binary_without_air,MLP source only,0.0,7
310,1.3862269952369388e-05,0.0,1.3862269952369388e-05,1.0,1.0,0.85,0.5815217391304348,D1_transductive_target_all,binary_without_air,MLP source only,0.0,7
315,1.3887181012250949e-05,0.0,1.3887181012250949e-05,1.0,1.0,0.85,0.5760869565217391,D1_transductive_target_all,binary_without_air,MLP source only,0.0,7
320,7.331222150241956e-06,0.0,7.331222150241956e-06,1.0,1.0,0.85,0.5652173913043478,D1_transductive_target_all,binary_without_air,MLP source only,0.0,7
325,2.4544708139728755e-05,0.0,2.4544708139728755e-05,1.0,1.0,0.85,0.5652173913043478,D1_transductive_target_all,binary_without_air,MLP source only,0.0,7
330,1.6102507288451307e-05,0.0,1.6102507288451307e-05,1.0,1.0,0.85,0.5760869565217391,D1_transductive_target_all,binary_without_air,MLP source only,0.0,7
335,3.1993986340239644e-05,0.0,3.1993986340239644e-05,1.0,1.0,0.85,0.5760869565217391,D1_transductive_target_all,binary_without_air,MLP source only,0.0,7
340,5.19029563292861e-05,0.0,5.19029563292861e-05,1.0,1.0,0.85,0.5760869565217391,D1_transductive_target_all,binary_without_air,MLP source only,0.0,7
345,0.00010008041863329709,0.0,0.00010008041863329709,1.0,1.0,0.85,0.5760869565217391,D1_transductive_target_all,binary_without_air,MLP source only,0.0,7
350,2.825711817422416e-05,0.0,2.825711817422416e-05,1.0,1.0,0.85,0.5815217391304348,D1_transductive_target_all,binary_without_air,MLP source only,0.0,7
355,8.582900591136422e-06,0.0,8.582900591136422e-06,1.0,1.0,0.85,0.5815217391304348,D1_transductive_target_all,binary_without_air,MLP source only,0.0,7
360,4.101029480807483e-05,0.0,4.101029480807483e-05,1.0,1.0,0.85,0.5760869565217391,D1_transductive_target_all,binary_without_air,MLP source only,0.0,7
365,6.403769657481462e-05,0.0,6.403769657481462e-05,1.0,1.0,0.85,0.5706521739130435,D1_transductive_target_all,binary_without_air,MLP source only,0.0,7
370,2.073009090963751e-05,0.0,2.073009090963751e-05,1.0,1.0,0.85,0.5706521739130435,D1_transductive_target_all,binary_without_air,MLP source only,0.0,7
375,3.451358134043403e-05,0.0,3.451358134043403e-05,1.0,1.0,0.85,0.5706521739130435,D1_transductive_target_all,binary_without_air,MLP source only,0.0,7
380,4.584773341775872e-05,0.0,4.584773341775872e-05,1.0,1.0,0.85,0.5760869565217391,D1_transductive_target_all,binary_without_air,MLP source only,0.0,7
385,2.413792572042439e-05,0.0,2.413792572042439e-05,1.0,1.0,0.83125,0.592391304347826,D1_transductive_target_all,binary_without_air,MLP source only,0.0,7
390,0.03955342620611191,0.0,0.03955342620611191,1.0,1.0,0.8375,0.5869565217391305,D1_transductive_target_all,binary_without_air,MLP source only,0.0,7
395,0.00016815518029034138,0.0,0.00016815518029034138,1.0,1.0,0.8875,0.5652173913043478,D1_transductive_target_all,binary_without_air,MLP source only,0.0,7
400,9.954963024938479e-05,0.0,9.954963024938479e-05,1.0,1.0,0.86875,0.5815217391304348,D1_transductive_target_all,binary_without_air,MLP source only,0.0,7
1,0.6922407746315002,0.7266374826431274,1.4188783168792725,0.8333333333333334,0.8333333333333334,0.5875,0.1956521739130435,D1_transductive_target_all,binary_without_air,DANN-UDA,0.5,7
5,0.36860501766204834,0.6331846117973328,1.0017895698547363,0.875,0.875,0.65625,0.8695652173913043,D1_transductive_target_all,binary_without_air,DANN-UDA,0.5,7
10,0.18959318101406097,0.6056790947914124,0.7952722907066345,0.9583333333333334,0.9583333333333334,0.7125,0.8695652173913043,D1_transductive_target_all,binary_without_air,DANN-UDA,0.5,7
15,0.12079951912164688,0.5733681321144104,0.6941676735877991,0.9583333333333334,0.9583333333333334,0.73125,0.8695652173913043,D1_transductive_target_all,binary_without_air,DANN-UDA,0.5,7
20,0.06762886792421341,0.5077309608459473,0.5753598213195801,0.9583333333333334,0.9583333333333334,0.7625,0.8695652173913043,D1_transductive_target_all,binary_without_air,DANN-UDA,0.5,7
25,0.02974828891456127,0.4351080060005188,0.4648562967777252,1.0,1.0,0.79375,0.8695652173913043,D1_transductive_target_all,binary_without_air,DANN-UDA,0.5,7
30,0.017744852229952812,0.3880573809146881,0.4058022201061249,1.0,1.0,0.8125,0.8695652173913043,D1_transductive_target_all,binary_without_air,DANN-UDA,0.5,7
35,0.00953364185988903,0.38299572467803955,0.39252936840057373,1.0,1.0,0.81875,0.8858695652173914,D1_transductive_target_all,binary_without_air,DANN-UDA,0.5,7
40,0.0016743922606110573,0.4267176389694214,0.4283920228481293,1.0,1.0,0.80625,0.8913043478260869,D1_transductive_target_all,binary_without_air,DANN-UDA,0.5,7
45,0.0007828312809579074,0.4502002000808716,0.4509830176830292,1.0,1.0,0.8125,0.875,D1_transductive_target_all,binary_without_air,DANN-UDA,0.5,7
50,0.002760146511718631,0.46295031905174255,0.46571046113967896,1.0,1.0,0.8125,0.8695652173913043,D1_transductive_target_all,binary_without_air,DANN-UDA,0.5,7
55,0.0013888319954276085,0.4515255093574524,0.4529143273830414,1.0,1.0,0.81875,0.875,D1_transductive_target_all,binary_without_air,DANN-UDA,0.5,7
60,0.0004764086625073105,0.4480815827846527,0.4485580027103424,1.0,1.0,0.81875,0.8804347826086957,D1_transductive_target_all,binary_without_air,DANN-UDA,0.5,7
65,0.037670787423849106,0.4317249655723572,0.4693957567214966,1.0,1.0,0.80625,0.8858695652173914,D1_transductive_target_all,binary_without_air,DANN-UDA,0.5,7
70,0.003623765194788575,0.42718467116355896,0.430808424949646,0.9583333333333334,0.9583333333333334,0.81875,0.875,D1_transductive_target_all,binary_without_air,DANN-UDA,0.5,7
75,0.001293547567911446,0.4091845452785492,0.4104780852794647,1.0,1.0,0.81875,0.8804347826086957,D1_transductive_target_all,binary_without_air,DANN-UDA,0.5,7
80,6.430064240703359e-05,0.38558462262153625,0.3856489360332489,1.0,1.0,0.79375,0.8804347826086957,D1_transductive_target_all,binary_without_air,DANN-UDA,0.5,7
85,0.030064398422837257,0.3818961977958679,0.4119606018066406,1.0,1.0,0.78125,0.8641304347826086,D1_transductive_target_all,binary_without_air,DANN-UDA,0.5,7
90,0.0004092514282092452,0.3691103458404541,0.36951959133148193,1.0,1.0,0.7875,0.8695652173913043,D1_transductive_target_all,binary_without_air,DANN-UDA,0.5,7
95,3.9182050386443734e-05,0.38065463304519653,0.38069382309913635,1.0,1.0,0.7875,0.8695652173913043,D1_transductive_target_all,binary_without_air,DANN-UDA,0.5,7
100,9.833628428168595e-05,0.384329617023468,0.3844279646873474,1.0,1.0,0.79375,0.8695652173913043,D1_transductive_target_all,binary_without_air,DANN-UDA,0.5,7
105,0.0015771441394463181,0.363642156124115,0.3652192950248718,1.0,1.0,0.7875,0.8695652173913043,D1_transductive_target_all,binary_without_air,DANN-UDA,0.5,7
110,5.587619307334535e-05,0.3568357825279236,0.3568916618824005,1.0,1.0,0.80625,0.8695652173913043,D1_transductive_target_all,binary_without_air,DANN-UDA,0.5,7
115,0.00021872464276384562,0.3369726538658142,0.3371913731098175,1.0,1.0,0.80625,0.8641304347826086,D1_transductive_target_all,binary_without_air,DANN-UDA,0.5,7
120,0.0325041189789772,0.35780537128448486,0.39030948281288147,1.0,1.0,0.8,0.8641304347826086,D1_transductive_target_all,binary_without_air,DANN-UDA,0.5,7
125,0.0010324778268113732,0.3511529266834259,0.3521853983402252,1.0,1.0,0.80625,0.8695652173913043,D1_transductive_target_all,binary_without_air,DANN-UDA,0.5,7
130,0.00018464622553437948,0.3543369174003601,0.35452157258987427,1.0,1.0,0.8125,0.8641304347826086,D1_transductive_target_all,binary_without_air,DANN-UDA,0.5,7
