samples_per_class,repeat,model,accuracy,train_files,test_n
3,47,Random Forest,0.7857142857142857,alcohol_o5.csv;alcohol_o9.csv;alcohol_o12.csv;acetone_o4.csv;acetone_o1.csv;acetone_o2.csv,14
3,47,RBF LS-SVM,0.5,alcohol_o5.csv;alcohol_o9.csv;alcohol_o12.csv;acetone_o4.csv;acetone_o1.csv;acetone_o2.csv,14
3,48,LDA,0.5,alcohol_o5.csv;alcohol_o11.csv;alcohol_o3.csv;acetone_o5.csv;acetone_o12.csv;acetone_o7.csv,14
3,48,Logistic Regression,0.5,alcohol_o5.csv;alcohol_o11.csv;alcohol_o3.csv;acetone_o5.csv;acetone_o12.csv;acetone_o7.csv,14
3,48,kNN,0.5,alcohol_o5.csv;alcohol_o11.csv;alcohol_o3.csv;acetone_o5.csv;acetone_o12.csv;acetone_o7.csv,14
3,48,Random Forest,0.7857142857142857,alcohol_o5.csv;alcohol_o11.csv;alcohol_o3.csv;acetone_o5.csv;acetone_o12.csv;acetone_o7.csv,14
3,48,RBF LS-SVM,0.6428571428571429,alcohol_o5.csv;alcohol_o11.csv;alcohol_o3.csv;acetone_o5.csv;acetone_o12.csv;acetone_o7.csv,14
3,49,LDA,0.5,alcohol_o7.csv;alcohol_o3.csv;alcohol_o10.csv;acetone_o4.csv;acetone_o9.csv;acetone_o12.csv,14
3,49,Logistic Regression,0.7142857142857143,alcohol_o7.csv;alcohol_o3.csv;alcohol_o10.csv;acetone_o4.csv;acetone_o9.csv;acetone_o12.csv,14
3,49,kNN,0.5714285714285714,alcohol_o7.csv;alcohol_o3.csv;alcohol_o10.csv;acetone_o4.csv;acetone_o9.csv;acetone_o12.csv,14
3,49,Random Forest,0.7142857142857143,alcohol_o7.csv;alcohol_o3.csv;alcohol_o10.csv;acetone_o4.csv;acetone_o9.csv;acetone_o12.csv,14
3,49,RBF LS-SVM,0.5714285714285714,alcohol_o7.csv;alcohol_o3.csv;alcohol_o10.csv;acetone_o4.csv;acetone_o9.csv;acetone_o12.csv,14
3,50,LDA,0.5,alcohol_o11.csv;alcohol_o7.csv;alcohol_o3.csv;acetone_o9.csv;acetone_o4.csv;acetone_o2.csv,14
3,50,Logistic Regression,0.5,alcohol_o11.csv;alcohol_o7.csv;alcohol_o3.csv;acetone_o9.csv;acetone_o4.csv;acetone_o2.csv,14
3,50,kNN,0.5714285714285714,alcohol_o11.csv;alcohol_o7.csv;alcohol_o3.csv;acetone_o9.csv;acetone_o4.csv;acetone_o2.csv,14
3,50,Random Forest,0.7142857142857143,alcohol_o11.csv;alcohol_o7.csv;alcohol_o3.csv;acetone_o9.csv;acetone_o4.csv;acetone_o2.csv,14
3,50,RBF LS-SVM,0.5,alcohol_o11.csv;alcohol_o7.csv;alcohol_o3.csv;acetone_o9.csv;acetone_o4.csv;acetone_o2.csv,14
3,51,LDA,0.5714285714285714,alcohol_o8.csv;alcohol_o3.csv;alcohol_o1.csv;acetone_o10.csv;acetone_o9.csv;acetone_o4.csv,14
3,51,Logistic Regression,0.5714285714285714,alcohol_o8.csv;alcohol_o3.csv;alcohol_o1.csv;acetone_o10.csv;acetone_o9.csv;acetone_o4.csv,14
3,51,kNN,0.7142857142857143,alcohol_o8.csv;alcohol_o3.csv;alcohol_o1.csv;acetone_o10.csv;acetone_o9.csv;acetone_o4.csv,14
3,51,Random Forest,0.7142857142857143,alcohol_o8.csv;alcohol_o3.csv;alcohol_o1.csv;acetone_o10.csv;acetone_o9.csv;acetone_o4.csv,14
3,51,RBF LS-SVM,0.5714285714285714,alcohol_o8.csv;alcohol_o3.csv;alcohol_o1.csv;acetone_o10.csv;acetone_o9.csv;acetone_o4.csv,14
3,52,LDA,0.5,alcohol_o11.csv;alcohol_o7.csv;alcohol_o8.csv;acetone_o6.csv;acetone_o12.csv;acetone_o5.csv,14
3,52,Logistic Regression,0.5,alcohol_o11.csv;alcohol_o7.csv;alcohol_o8.csv;acetone_o6.csv;acetone_o12.csv;acetone_o5.csv,14
3,52,kNN,0.5714285714285714,alcohol_o11.csv;alcohol_o7.csv;alcohol_o8.csv;acetone_o6.csv;acetone_o12.csv;acetone_o5.csv,14
3,52,Random Forest,0.6428571428571429,alcohol_o11.csv;alcohol_o7.csv;alcohol_o8.csv;acetone_o6.csv;acetone_o12.csv;acetone_o5.csv,14
3,52,RBF LS-SVM,0.5,alcohol_o11.csv;alcohol_o7.csv;alcohol_o8.csv;acetone_o6.csv;acetone_o12.csv;acetone_o5.csv,14
3,53,LDA,0.7857142857142857,alcohol_o12.csv;alcohol_o5.csv;alcohol_o6.csv;acetone_o9.csv;acetone_o8.csv;acetone_o10.csv,14
3,53,Logistic Regression,0.5714285714285714,alcohol_o12.csv;alcohol_o5.csv;alcohol_o6.csv;acetone_o9.csv;acetone_o8.csv;acetone_o10.csv,14
3,53,kNN,0.6428571428571429,alcohol_o12.csv;alcohol_o5.csv;alcohol_o6.csv;acetone_o9.csv;acetone_o8.csv;acetone_o10.csv,14
3,53,Random Forest,0.5714285714285714,alcohol_o12.csv;alcohol_o5.csv;alcohol_o6.csv;acetone_o9.csv;acetone_o8.csv;acetone_o10.csv,14
3,53,RBF LS-SVM,0.5714285714285714,alcohol_o12.csv;alcohol_o5.csv;alcohol_o6.csv;acetone_o9.csv;acetone_o8.csv;acetone_o10.csv,14
3,54,LDA,0.5714285714285714,alcohol_o3.csv;alcohol_o1.csv;alcohol_o10.csv;acetone_o3.csv;acetone_o7.csv;acetone_o10.csv,14
3,54,Logistic Regression,0.5714285714285714,alcohol_o3.csv;alcohol_o1.csv;alcohol_o10.csv;acetone_o3.csv;acetone_o7.csv;acetone_o10.csv,14
3,54,kNN,0.7857142857142857,alcohol_o3.csv;alcohol_o1.csv;alcohol_o10.csv;acetone_o3.csv;acetone_o7.csv;acetone_o10.csv,14
3,54,Random Forest,0.5,alcohol_o3.csv;alcohol_o1.csv;alcohol_o10.csv;acetone_o3.csv;acetone_o7.csv;acetone_o10.csv,14
3,54,RBF LS-SVM,0.5,alcohol_o3.csv;alcohol_o1.csv;alcohol_o10.csv;acetone_o3.csv;acetone_o7.csv;acetone_o10.csv,14
3,55,LDA,0.8571428571428571,alcohol_o4.csv;alcohol_o10.csv;alcohol_o5.csv;acetone_o12.csv;acetone_o9.csv;acetone_o6.csv,14
3,55,Logistic Regression,0.7857142857142857,alcohol_o4.csv;alcohol_o10.csv;alcohol_o5.csv;acetone_o12.csv;acetone_o9.csv;acetone_o6.csv,14
3,55,kNN,0.7857142857142857,alcohol_o4.csv;alcohol_o10.csv;alcohol_o5.csv;acetone_o12.csv;acetone_o9.csv;acetone_o6.csv,14
3,55,Random Forest,0.6428571428571429,alcohol_o4.csv;alcohol_o10.csv;alcohol_o5.csv;acetone_o12.csv;acetone_o9.csv;acetone_o6.csv,14
3,55,RBF LS-SVM,0.8571428571428571,alcohol_o4.csv;alcohol_o10.csv;alcohol_o5.csv;acetone_o12.csv;acetone_o9.csv;acetone_o6.csv,14
3,56,LDA,0.8571428571428571,alcohol_o9.csv;alcohol_o1.csv;alcohol_o5.csv;acetone_o4.csv;acetone_o3.csv;acetone_o2.csv,14
3,56,Logistic Regression,0.8571428571428571,alcohol_o9.csv;alcohol_o1.csv;alcohol_o5.csv;acetone_o4.csv;acetone_o3.csv;acetone_o2.csv,14
3,56,kNN,0.5714285714285714,alcohol_o9.csv;alcohol_o1.csv;alcohol_o5.csv;acetone_o4.csv;acetone_o3.csv;acetone_o2.csv,14
3,56,Random Forest,0.7857142857142857,alcohol_o9.csv;alcohol_o1.csv;alcohol_o5.csv;acetone_o4.csv;acetone_o3.csv;acetone_o2.csv,14
3,56,RBF LS-SVM,0.8571428571428571,alcohol_o9.csv;alcohol_o1.csv;alcohol_o5.csv;acetone_o4.csv;acetone_o3.csv;acetone_o2.csv,14
3,57,LDA,0.5714285714285714,alcohol_o7.csv;alcohol_o2.csv;alcohol_o11.csv;acetone_o9.csv;acetone_o5.csv;acetone_o6.csv,14
3,57,Logistic Regression,0.7142857142857143,alcohol_o7.csv;alcohol_o2.csv;alcohol_o11.csv;acetone_o9.csv;acetone_o5.csv;acetone_o6.csv,14
3,57,kNN,0.7142857142857143,alcohol_o7.csv;alcohol_o2.csv;alcohol_o11.csv;acetone_o9.csv;acetone_o5.csv;acetone_o6.csv,14
3,57,Random Forest,0.7142857142857143,alcohol_o7.csv;alcohol_o2.csv;alcohol_o11.csv;acetone_o9.csv;acetone_o5.csv;acetone_o6.csv,14
3,57,RBF LS-SVM,0.7142857142857143,alcohol_o7.csv;alcohol_o2.csv;alcohol_o11.csv;acetone_o9.csv;acetone_o5.csv;acetone_o6.csv,14
3,58,LDA,0.9285714285714286,alcohol_o1.csv;alcohol_o12.csv;alcohol_o7.csv;acetone_o8.csv;acetone_o1.csv;acetone_o6.csv,14
3,58,Logistic Regression,1.0,alcohol_o1.csv;alcohol_o12.csv;alcohol_o7.csv;acetone_o8.csv;acetone_o1.csv;acetone_o6.csv,14
3,58,kNN,0.7142857142857143,alcohol_o1.csv;alcohol_o12.csv;alcohol_o7.csv;acetone_o8.csv;acetone_o1.csv;acetone_o6.csv,14
3,58,Random Forest,0.5,alcohol_o1.csv;alcohol_o12.csv;alcohol_o7.csv;acetone_o8.csv;acetone_o1.csv;acetone_o6.csv,14
3,58,RBF LS-SVM,1.0,alcohol_o1.csv;alcohol_o12.csv;alcohol_o7.csv;acetone_o8.csv;acetone_o1.csv;acetone_o6.csv,14
3,59,LDA,0.5,alcohol_o5.csv;alcohol_o1.csv;alcohol_o9.csv;acetone_o7.csv;acetone_o5.csv;acetone_o4.csv,14
3,59,Logistic Regression,0.5,alcohol_o5.csv;alcohol_o1.csv;alcohol_o9.csv;acetone_o7.csv;acetone_o5.csv;acetone_o4.csv,14
3,59,kNN,0.5,alcohol_o5.csv;alcohol_o1.csv;alcohol_o9.csv;acetone_o7.csv;acetone_o5.csv;acetone_o4.csv,14
3,59,Random Forest,0.7142857142857143,alcohol_o5.csv;alcohol_o1.csv;alcohol_o9.csv;acetone_o7.csv;acetone_o5.csv;acetone_o4.csv,14
3,59,RBF LS-SVM,0.5,alcohol_o5.csv;alcohol_o1.csv;alcohol_o9.csv;acetone_o7.csv;acetone_o5.csv;acetone_o4.csv,14
3,60,LDA,0.5,alcohol_o7.csv;alcohol_o10.csv;alcohol_o5.csv;acetone_o10.csv;acetone_o8.csv;acetone_o4.csv,14
3,60,Logistic Regression,0.5,alcohol_o7.csv;alcohol_o10.csv;alcohol_o5.csv;acetone_o10.csv;acetone_o8.csv;acetone_o4.csv,14
3,60,kNN,0.5714285714285714,alcohol_o7.csv;alcohol_o10.csv;alcohol_o5.csv;acetone_o10.csv;acetone_o8.csv;acetone_o4.csv,14
3,60,Random Forest,0.5714285714285714,alcohol_o7.csv;alcohol_o10.csv;alcohol_o5.csv;acetone_o10.csv;acetone_o8.csv;acetone_o4.csv,14
3,60,RBF LS-SVM,0.5,alcohol_o7.csv;alcohol_o10.csv;alcohol_o5.csv;acetone_o10.csv;acetone_o8.csv;acetone_o4.csv,14
3,61,LDA,0.5714285714285714,alcohol_o2.csv;alcohol_o9.csv;alcohol_o1.csv;acetone_o3.csv;acetone_o12.csv;acetone_o8.csv,14
3,61,Logistic Regression,0.5714285714285714,alcohol_o2.csv;alcohol_o9.csv;alcohol_o1.csv;acetone_o3.csv;acetone_o12.csv;acetone_o8.csv,14
3,61,kNN,0.5,alcohol_o2.csv;alcohol_o9.csv;alcohol_o1.csv;acetone_o3.csv;acetone_o12.csv;acetone_o8.csv,14
3,61,Random Forest,0.7142857142857143,alcohol_o2.csv;alcohol_o9.csv;alcohol_o1.csv;acetone_o3.csv;acetone_o12.csv;acetone_o8.csv,14
3,61,RBF LS-SVM,0.5714285714285714,alcohol_o2.csv;alcohol_o9.csv;alcohol_o1.csv;acetone_o3.csv;acetone_o12.csv;acetone_o8.csv,14
3,62,LDA,0.5714285714285714,alcohol_o4.csv;alcohol_o1.csv;alcohol_o2.csv;acetone_o3.csv;acetone_o4.csv;acetone_o6.csv,14
3,62,Logistic Regression,0.6428571428571429,alcohol_o4.csv;alcohol_o1.csv;alcohol_o2.csv;acetone_o3.csv;acetone_o4.csv;acetone_o6.csv,14
3,62,kNN,0.7857142857142857,alcohol_o4.csv;alcohol_o1.csv;alcohol_o2.csv;acetone_o3.csv;acetone_o4.csv;acetone_o6.csv,14
3,62,Random Forest,0.7857142857142857,alcohol_o4.csv;alcohol_o1.csv;alcohol_o2.csv;acetone_o3.csv;acetone_o4.csv;acetone_o6.csv,14
3,62,RBF LS-SVM,0.5,alcohol_o4.csv;alcohol_o1.csv;alcohol_o2.csv;acetone_o3.csv;acetone_o4.csv;acetone_o6.csv,14
3,63,LDA,0.7857142857142857,alcohol_o2.csv;alcohol_o12.csv;alcohol_o4.csv;acetone_o12.csv;acetone_o8.csv;acetone_o1.csv,14
3,63,Logistic Regression,0.7857142857142857,alcohol_o2.csv;alcohol_o12.csv;alcohol_o4.csv;acetone_o12.csv;acetone_o8.csv;acetone_o1.csv,14
3,63,kNN,0.5714285714285714,alcohol_o2.csv;alcohol_o12.csv;alcohol_o4.csv;acetone_o12.csv;acetone_o8.csv;acetone_o1.csv,14
3,63,Random Forest,0.7857142857142857,alcohol_o2.csv;alcohol_o12.csv;alcohol_o4.csv;acetone_o12.csv;acetone_o8.csv;acetone_o1.csv,14
3,63,RBF LS-SVM,0.8571428571428571,alcohol_o2.csv;alcohol_o12.csv;alcohol_o4.csv;acetone_o12.csv;acetone_o8.csv;acetone_o1.csv,14
3,64,LDA,0.42857142857142855,alcohol_o8.csv;alcohol_o1.csv;alcohol_o4.csv;acetone_o11.csv;acetone_o10.csv;acetone_o1.csv,14
3,64,Logistic Regression,0.5714285714285714,alcohol_o8.csv;alcohol_o1.csv;alcohol_o4.csv;acetone_o11.csv;acetone_o10.csv;acetone_o1.csv,14
3,64,kNN,0.8571428571428571,alcohol_o8.csv;alcohol_o1.csv;alcohol_o4.csv;acetone_o11.csv;acetone_o10.csv;acetone_o1.csv,14
3,64,Random Forest,0.6428571428571429,alcohol_o8.csv;alcohol_o1.csv;alcohol_o4.csv;acetone_o11.csv;acetone_o10.csv;acetone_o1.csv,14
3,64,RBF LS-SVM,0.5714285714285714,alcohol_o8.csv;alcohol_o1.csv;alcohol_o4.csv;acetone_o11.csv;acetone_o10.csv;acetone_o1.csv,14
3,65,LDA,0.5,alcohol_o2.csv;alcohol_o7.csv;alcohol_o4.csv;acetone_o3.csv;acetone_o6.csv;acetone_o10.csv,14
3,65,Logistic Regression,0.5,alcohol_o2.csv;alcohol_o7.csv;alcohol_o4.csv;acetone_o3.csv;acetone_o6.csv;acetone_o10.csv,14
3,65,kNN,0.5714285714285714,alcohol_o2.csv;alcohol_o7.csv;alcohol_o4.csv;acetone_o3.csv;acetone_o6.csv;acetone_o10.csv,14
3,65,Random Forest,0.5714285714285714,alcohol_o2.csv;alcohol_o7.csv;alcohol_o4.csv;acetone_o3.csv;acetone_o6.csv;acetone_o10.csv,14
3,65,RBF LS-SVM,0.5,alcohol_o2.csv;alcohol_o7.csv;alcohol_o4.csv;acetone_o3.csv;acetone_o6.csv;acetone_o10.csv,14
3,66,LDA,0.8571428571428571,alcohol_o3.csv;alcohol_o10.csv;alcohol_o6.csv;acetone_o11.csv;acetone_o10.csv;acetone_o4.csv,14
3,66,Logistic Regression,0.6428571428571429,alcohol_o3.csv;alcohol_o10.csv;alcohol_o6.csv;acetone_o11.csv;acetone_o10.csv;acetone_o4.csv,14
3,66,kNN,0.8571428571428571,alcohol_o3.csv;alcohol_o10.csv;alcohol_o6.csv;acetone_o11.csv;acetone_o10.csv;acetone_o4.csv,14
3,66,Random Forest,0.7142857142857143,alcohol_o3.csv;alcohol_o10.csv;alcohol_o6.csv;acetone_o11.csv;acetone_o10.csv;acetone_o4.csv,14
3,66,RBF LS-SVM,0.7142857142857143,alcohol_o3.csv;alcohol_o10.csv;alcohol_o6.csv;acetone_o11.csv;acetone_o10.csv;acetone_o4.csv,14
3,67,LDA,0.5,alcohol_o9.csv;alcohol_o8.csv;alcohol_o10.csv;acetone_o2.csv;acetone_o11.csv;acetone_o1.csv,14
3,67,Logistic Regression,0.5,alcohol_o9.csv;alcohol_o8.csv;alcohol_o10.csv;acetone_o2.csv;acetone_o11.csv;acetone_o1.csv,14
3,67,kNN,0.5,alcohol_o9.csv;alcohol_o8.csv;alcohol_o10.csv;acetone_o2.csv;acetone_o11.csv;acetone_o1.csv,14
3,67,Random Forest,1.0,alcohol_o9.csv;alcohol_o8.csv;alcohol_o10.csv;acetone_o2.csv;acetone_o11.csv;acetone_o1.csv,14
3,67,RBF LS-SVM,0.5,alcohol_o9.csv;alcohol_o8.csv;alcohol_o10.csv;acetone_o2.csv;acetone_o11.csv;acetone_o1.csv,14
3,68,LDA,0.5,alcohol_o4.csv;alcohol_o2.csv;alcohol_o5.csv;acetone_o11.csv;acetone_o4.csv;acetone_o7.csv,14
3,68,Logistic Regression,0.5714285714285714,alcohol_o4.csv;alcohol_o2.csv;alcohol_o5.csv;acetone_o11.csv;acetone_o4.csv;acetone_o7.csv,14
3,68,kNN,0.6428571428571429,alcohol_o4.csv;alcohol_o2.csv;alcohol_o5.csv;acetone_o11.csv;acetone_o4.csv;acetone_o7.csv,14
3,68,Random Forest,0.7142857142857143,alcohol_o4.csv;alcohol_o2.csv;alcohol_o5.csv;acetone_o11.csv;acetone_o4.csv;acetone_o7.csv,14
3,68,RBF LS-SVM,0.6428571428571429,alcohol_o4.csv;alcohol_o2.csv;alcohol_o5.csv;acetone_o11.csv;acetone_o4.csv;acetone_o7.csv,14
3,69,LDA,0.7142857142857143,alcohol_o6.csv;alcohol_o1.csv;alcohol_o2.csv;acetone_o8.csv;acetone_o12.csv;acetone_o10.csv,14
3,69,Logistic Regression,0.7142857142857143,alcohol_o6.csv;alcohol_o1.csv;alcohol_o2.csv;acetone_o8.csv;acetone_o12.csv;acetone_o10.csv,14
3,69,kNN,0.9285714285714286,alcohol_o6.csv;alcohol_o1.csv;alcohol_o2.csv;acetone_o8.csv;acetone_o12.csv;acetone_o10.csv,14
3,69,Random Forest,0.7857142857142857,alcohol_o6.csv;alcohol_o1.csv;alcohol_o2.csv;acetone_o8.csv;acetone_o12.csv;acetone_o10.csv,14
3,69,RBF LS-SVM,0.7142857142857143,alcohol_o6.csv;alcohol_o1.csv;alcohol_o2.csv;acetone_o8.csv;acetone_o12.csv;acetone_o10.csv,14
3,70,LDA,0.8571428571428571,alcohol_o1.csv;alcohol_o6.csv;alcohol_o7.csv;acetone_o2.csv;acetone_o10.csv;acetone_o8.csv,14
3,70,Logistic Regression,0.8571428571428571,alcohol_o1.csv;alcohol_o6.csv;alcohol_o7.csv;acetone_o2.csv;acetone_o10.csv;acetone_o8.csv,14
3,70,kNN,0.7142857142857143,alcohol_o1.csv;alcohol_o6.csv;alcohol_o7.csv;acetone_o2.csv;acetone_o10.csv;acetone_o8.csv,14
3,70,Random Forest,0.5,alcohol_o1.csv;alcohol_o6.csv;alcohol_o7.csv;acetone_o2.csv;acetone_o10.csv;acetone_o8.csv,14
3,70,RBF LS-SVM,0.7857142857142857,alcohol_o1.csv;alcohol_o6.csv;alcohol_o7.csv;acetone_o2.csv;acetone_o10.csv;acetone_o8.csv,14
3,71,LDA,0.5,alcohol_o10.csv;alcohol_o3.csv;alcohol_o1.csv;acetone_o3.csv;acetone_o5.csv;acetone_o10.csv,14
3,71,Logistic Regression,0.5,alcohol_o10.csv;alcohol_o3.csv;alcohol_o1.csv;acetone_o3.csv;acetone_o5.csv;acetone_o10.csv,14
3,71,kNN,0.5714285714285714,alcohol_o10.csv;alcohol_o3.csv;alcohol_o1.csv;acetone_o3.csv;acetone_o5.csv;acetone_o10.csv,14
3,71,Random Forest,0.6428571428571429,alcohol_o10.csv;alcohol_o3.csv;alcohol_o1.csv;acetone_o3.csv;acetone_o5.csv;acetone_o10.csv,14
3,71,RBF LS-SVM,0.5,alcohol_o10.csv;alcohol_o3.csv;alcohol_o1.csv;acetone_o3.csv;acetone_o5.csv;acetone_o10.csv,14
3,72,LDA,0.7142857142857143,alcohol_o1.csv;alcohol_o4.csv;alcohol_o3.csv;acetone_o3.csv;acetone_o8.csv;acetone_o12.csv,14
3,72,Logistic Regression,0.6428571428571429,alcohol_o1.csv;alcohol_o4.csv;alcohol_o3.csv;acetone_o3.csv;acetone_o8.csv;acetone_o12.csv,14
3,72,kNN,0.5714285714285714,alcohol_o1.csv;alcohol_o4.csv;alcohol_o3.csv;acetone_o3.csv;acetone_o8.csv;acetone_o12.csv,14
3,72,Random Forest,0.7857142857142857,alcohol_o1.csv;alcohol_o4.csv;alcohol_o3.csv;acetone_o3.csv;acetone_o8.csv;acetone_o12.csv,14
3,72,RBF LS-SVM,0.5714285714285714,alcohol_o1.csv;alcohol_o4.csv;alcohol_o3.csv;acetone_o3.csv;acetone_o8.csv;acetone_o12.csv,14
3,73,LDA,0.7857142857142857,alcohol_o10.csv;alcohol_o4.csv;alcohol_o3.csv;acetone_o12.csv;acetone_o6.csv;acetone_o8.csv,14
3,73,Logistic Regression,0.7142857142857143,alcohol_o10.csv;alcohol_o4.csv;alcohol_o3.csv;acetone_o12.csv;acetone_o6.csv;acetone_o8.csv,14
3,73,kNN,0.7142857142857143,alcohol_o10.csv;alcohol_o4.csv;alcohol_o3.csv;acetone_o12.csv;acetone_o6.csv;acetone_o8.csv,14
3,73,Random Forest,0.9285714285714286,alcohol_o10.csv;alcohol_o4.csv;alcohol_o3.csv;acetone_o12.csv;acetone_o6.csv;acetone_o8.csv,14
3,73,RBF LS-SVM,0.5714285714285714,alcohol_o10.csv;alcohol_o4.csv;alcohol_o3.csv;acetone_o12.csv;acetone_o6.csv;acetone_o8.csv,14
3,74,LDA,0.7857142857142857,alcohol_o12.csv;alcohol_o8.csv;alcohol_o11.csv;acetone_o3.csv;acetone_o9.csv;acetone_o7.csv,14
3,74,Logistic Regression,0.7857142857142857,alcohol_o12.csv;alcohol_o8.csv;alcohol_o11.csv;acetone_o3.csv;acetone_o9.csv;acetone_o7.csv,14
3,74,kNN,0.6428571428571429,alcohol_o12.csv;alcohol_o8.csv;alcohol_o11.csv;acetone_o3.csv;acetone_o9.csv;acetone_o7.csv,14
3,74,Random Forest,0.5,alcohol_o12.csv;alcohol_o8.csv;alcohol_o11.csv;acetone_o3.csv;acetone_o9.csv;acetone_o7.csv,14
3,74,RBF LS-SVM,0.6428571428571429,alcohol_o12.csv;alcohol_o8.csv;alcohol_o11.csv;acetone_o3.csv;acetone_o9.csv;acetone_o7.csv,14
3,75,LDA,0.9285714285714286,alcohol_o2.csv;alcohol_o4.csv;alcohol_o5.csv;acetone_o4.csv;acetone_o9.csv;acetone_o11.csv,14
3,75,Logistic Regression,0.9285714285714286,alcohol_o2.csv;alcohol_o4.csv;alcohol_o5.csv;acetone_o4.csv;acetone_o9.csv;acetone_o11.csv,14
3,75,kNN,0.7857142857142857,alcohol_o2.csv;alcohol_o4.csv;alcohol_o5.csv;acetone_o4.csv;acetone_o9.csv;acetone_o11.csv,14
3,75,Random Forest,0.7142857142857143,alcohol_o2.csv;alcohol_o4.csv;alcohol_o5.csv;acetone_o4.csv;acetone_o9.csv;acetone_o11.csv,14
3,75,RBF LS-SVM,0.9285714285714286,alcohol_o2.csv;alcohol_o4.csv;alcohol_o5.csv;acetone_o4.csv;acetone_o9.csv;acetone_o11.csv,14
3,76,LDA,0.7142857142857143,alcohol_o1.csv;alcohol_o8.csv;alcohol_o4.csv;acetone_o10.csv;acetone_o5.csv;acetone_o9.csv,14
3,76,Logistic Regression,0.7857142857142857,alcohol_o1.csv;alcohol_o8.csv;alcohol_o4.csv;acetone_o10.csv;acetone_o5.csv;acetone_o9.csv,14
3,76,kNN,0.7857142857142857,alcohol_o1.csv;alcohol_o8.csv;alcohol_o4.csv;acetone_o10.csv;acetone_o5.csv;acetone_o9.csv,14
3,76,Random Forest,0.8571428571428571,alcohol_o1.csv;alcohol_o8.csv;alcohol_o4.csv;acetone_o10.csv;acetone_o5.csv;acetone_o9.csv,14
3,76,RBF LS-SVM,0.7142857142857143,alcohol_o1.csv;alcohol_o8.csv;alcohol_o4.csv;acetone_o10.csv;acetone_o5.csv;acetone_o9.csv,14
3,77,LDA,0.8571428571428571,alcohol_o8.csv;alcohol_o7.csv;alcohol_o3.csv;acetone_o10.csv;acetone_o8.csv;acetone_o12.csv,14
3,77,Logistic Regression,0.7142857142857143,alcohol_o8.csv;alcohol_o7.csv;alcohol_o3.csv;acetone_o10.csv;acetone_o8.csv;acetone_o12.csv,14
3,77,kNN,0.7857142857142857,alcohol_o8.csv;alcohol_o7.csv;alcohol_o3.csv;acetone_o10.csv;acetone_o8.csv;acetone_o12.csv,14
3,77,Random Forest,0.6428571428571429,alcohol_o8.csv;alcohol_o7.csv;alcohol_o3.csv;acetone_o10.csv;acetone_o8.csv;acetone_o12.csv,14
3,77,RBF LS-SVM,0.5714285714285714,alcohol_o8.csv;alcohol_o7.csv;alcohol_o3.csv;acetone_o10.csv;acetone_o8.csv;acetone_o12.csv,14
3,78,LDA,0.7857142857142857,alcohol_o4.csv;alcohol_o10.csv;alcohol_o11.csv;acetone_o12.csv;acetone_o11.csv;acetone_o10.csv,14
3,78,Logistic Regression,0.8571428571428571,alcohol_o4.csv;alcohol_o10.csv;alcohol_o11.csv;acetone_o12.csv;acetone_o11.csv;acetone_o10.csv,14
3,78,kNN,0.7857142857142857,alcohol_o4.csv;alcohol_o10.csv;alcohol_o11.csv;acetone_o12.csv;acetone_o11.csv;acetone_o10.csv,14
3,78,Random Forest,0.6428571428571429,alcohol_o4.csv;alcohol_o10.csv;alcohol_o11.csv;acetone_o12.csv;acetone_o11.csv;acetone_o10.csv,14
3,78,RBF LS-SVM,1.0,alcohol_o4.csv;alcohol_o10.csv;alcohol_o11.csv;acetone_o12.csv;acetone_o11.csv;acetone_o10.csv,14
3,79,LDA,0.7142857142857143,alcohol_o6.csv;alcohol_o4.csv;alcohol_o8.csv;acetone_o8.csv;acetone_o2.csv;acetone_o9.csv,14
3,79,Logistic Regression,0.7142857142857143,alcohol_o6.csv;alcohol_o4.csv;alcohol_o8.csv;acetone_o8.csv;acetone_o2.csv;acetone_o9.csv,14
3,79,kNN,0.7857142857142857,alcohol_o6.csv;alcohol_o4.csv;alcohol_o8.csv;acetone_o8.csv;acetone_o2.csv;acetone_o9.csv,14
3,79,Random Forest,0.5714285714285714,alcohol_o6.csv;alcohol_o4.csv;alcohol_o8.csv;acetone_o8.csv;acetone_o2.csv;acetone_o9.csv,14
3,79,RBF LS-SVM,0.5714285714285714,alcohol_o6.csv;alcohol_o4.csv;alcohol_o8.csv;acetone_o8.csv;acetone_o2.csv;acetone_o9.csv,14
3,80,LDA,1.0,alcohol_o8.csv;alcohol_o9.csv;alcohol_o11.csv;acetone_o8.csv;acetone_o9.csv;acetone_o11.csv,14
3,80,Logistic Regression,0.7857142857142857,alcohol_o8.csv;alcohol_o9.csv;alcohol_o11.csv;acetone_o8.csv;acetone_o9.csv;acetone_o11.csv,14
3,80,kNN,0.5714285714285714,alcohol_o8.csv;alcohol_o9.csv;alcohol_o11.csv;acetone_o8.csv;acetone_o9.csv;acetone_o11.csv,14
3,80,Random Forest,0.5,alcohol_o8.csv;alcohol_o9.csv;alcohol_o11.csv;acetone_o8.csv;acetone_o9.csv;acetone_o11.csv,14
3,80,RBF LS-SVM,0.7857142857142857,alcohol_o8.csv;alcohol_o9.csv;alcohol_o11.csv;acetone_o8.csv;acetone_o9.csv;acetone_o11.csv,14
3,81,LDA,0.5,alcohol_o3.csv;alcohol_o8.csv;alcohol_o2.csv;acetone_o6.csv;acetone_o7.csv;acetone_o8.csv,14
