epoch,L,Ld,backward_loss_scalar,class_loss,domain_loss,total_loss,effective_feature_objective,train_accuracy,validation_accuracy,test_accuracy,domain_discriminator_accuracy,domain_discriminator_balanced_accuracy,domain_majority_baseline,split,task,variant,architecture,lambda,seed,seed_values
335,0.00593411922454834,0.0,0.00593411922454834,0.00593411922454834,0.0,0.00593411922454834,0.00593411922454834,1.0,0.8076923076923077,0.7853658536585366,0.900990099009901,0.5,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,One-layer G_f: 54 -> 16,0.0,0,"0,1,2,3,4"
340,0.0014072287594899535,0.0,0.0014072287594899535,0.0014072287594899535,0.0,0.0014072287594899535,0.0014072287594899535,1.0,0.8076923076923077,0.7804878048780488,0.900990099009901,0.5,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,One-layer G_f: 54 -> 16,0.0,0,"0,1,2,3,4"
345,0.0081785311922431,0.0,0.0081785311922431,0.0081785311922431,0.0,0.0081785311922431,0.0081785311922431,1.0,0.7692307692307693,0.7804878048780488,0.900990099009901,0.5,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,One-layer G_f: 54 -> 16,0.0,0,"0,1,2,3,4"
350,0.0015367104206234217,0.0,0.0015367104206234217,0.0015367104206234217,0.0,0.0015367104206234217,0.0015367104206234217,1.0,0.7692307692307693,0.775609756097561,0.900990099009901,0.5,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,One-layer G_f: 54 -> 16,0.0,0,"0,1,2,3,4"
355,0.00672910176217556,0.0,0.00672910176217556,0.00672910176217556,0.0,0.00672910176217556,0.00672910176217556,1.0,0.7692307692307693,0.775609756097561,0.900990099009901,0.5,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,One-layer G_f: 54 -> 16,0.0,0,"0,1,2,3,4"
360,0.004258097615092993,0.0,0.004258097615092993,0.004258097615092993,0.0,0.004258097615092993,0.004258097615092993,1.0,0.7692307692307693,0.7804878048780488,0.900990099009901,0.5,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,One-layer G_f: 54 -> 16,0.0,0,"0,1,2,3,4"
365,0.0012558259768411517,0.0,0.0012558259768411517,0.0012558259768411517,0.0,0.0012558259768411517,0.0012558259768411517,1.0,0.7307692307692307,0.7804878048780488,0.900990099009901,0.5,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,One-layer G_f: 54 -> 16,0.0,0,"0,1,2,3,4"
370,0.0031081223860383034,0.0,0.0031081223860383034,0.0031081223860383034,0.0,0.0031081223860383034,0.0031081223860383034,1.0,0.7307692307692307,0.7707317073170732,0.900990099009901,0.5,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,One-layer G_f: 54 -> 16,0.0,0,"0,1,2,3,4"
375,0.0010372301330789924,0.0,0.0010372301330789924,0.0010372301330789924,0.0,0.0010372301330789924,0.0010372301330789924,1.0,0.7307692307692307,0.7707317073170732,0.900990099009901,0.5,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,One-layer G_f: 54 -> 16,0.0,0,"0,1,2,3,4"
380,0.024810275062918663,0.0,0.024810275062918663,0.024810275062918663,0.0,0.024810275062918663,0.024810275062918663,1.0,0.7307692307692307,0.7658536585365854,0.900990099009901,0.5,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,One-layer G_f: 54 -> 16,0.0,0,"0,1,2,3,4"
385,0.009187032468616962,0.0,0.009187032468616962,0.009187032468616962,0.0,0.009187032468616962,0.009187032468616962,1.0,0.7692307692307693,0.7707317073170732,0.900990099009901,0.5,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,One-layer G_f: 54 -> 16,0.0,0,"0,1,2,3,4"
390,0.0007404415518976748,0.0,0.0007404415518976748,0.0007404415518976748,0.0,0.0007404415518976748,0.0007404415518976748,1.0,0.7692307692307693,0.7707317073170732,0.900990099009901,0.5,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,One-layer G_f: 54 -> 16,0.0,0,"0,1,2,3,4"
395,0.0024615954607725143,0.0,0.0024615954607725143,0.0024615954607725143,0.0,0.0024615954607725143,0.0024615954607725143,1.0,0.7692307692307693,0.775609756097561,0.900990099009901,0.5,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,One-layer G_f: 54 -> 16,0.0,0,"0,1,2,3,4"
400,0.0008792405133135617,0.0,0.0008792405133135617,0.0008792405133135617,0.0,0.0008792405133135617,0.0008792405133135617,1.0,0.7692307692307693,0.7707317073170732,0.900990099009901,0.5,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,MLP source only,One-layer G_f: 54 -> 16,0.0,0,"0,1,2,3,4"
1,1.0880770683288574,0.5524375438690186,1.640514612197876,1.0880770683288574,0.5524375438690186,1.640514612197876,0.8118582963943481,0.4666666666666667,0.46153846153846156,0.4585365853658537,0.900990099009901,0.5,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,One-layer G_f: 54 -> 16,0.5,0,"0,1,2,3,4"
5,0.7467722296714783,0.4210183322429657,1.1677905321121216,0.7467722296714783,0.4210183322429657,1.1677905321121216,0.5362630635499954,0.6,0.46153846153846156,0.5853658536585366,0.900990099009901,0.5,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,One-layer G_f: 54 -> 16,0.5,0,"0,1,2,3,4"
10,0.5650458931922913,0.37078049778938293,0.9358264207839966,0.5650458931922913,0.37078049778938293,0.9358264207839966,0.3796556442975998,0.8333333333333334,0.6923076923076923,0.6634146341463415,0.900990099009901,0.5,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,One-layer G_f: 54 -> 16,0.5,0,"0,1,2,3,4"
15,0.4221285283565521,0.3423014283180237,0.7644299268722534,0.4221285283565521,0.3423014283180237,0.7644299268722534,0.2509778141975403,0.8333333333333334,0.7692307692307693,0.6926829268292682,0.900990099009901,0.5,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,One-layer G_f: 54 -> 16,0.5,0,"0,1,2,3,4"
20,0.2853084206581116,0.3116777241230011,0.5969861745834351,0.2853084206581116,0.3116777241230011,0.5969861745834351,0.12946955859661102,0.9333333333333333,0.8076923076923077,0.7024390243902439,0.900990099009901,0.5,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,One-layer G_f: 54 -> 16,0.5,0,"0,1,2,3,4"
25,0.21358810365200043,0.3078536093235016,0.5214416980743408,0.21358810365200043,0.3078536093235016,0.5214416980743408,0.059661298990249634,0.9666666666666667,0.8076923076923077,0.7219512195121951,0.900990099009901,0.5,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,One-layer G_f: 54 -> 16,0.5,0,"0,1,2,3,4"
30,0.13229228556156158,0.3088912069797516,0.44118350744247437,0.13229228556156158,0.3088912069797516,0.44118350744247437,-0.02215331792831421,0.9666666666666667,0.8461538461538461,0.7658536585365854,0.900990099009901,0.5296703296703297,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,One-layer G_f: 54 -> 16,0.5,0,"0,1,2,3,4"
35,0.13886123895645142,0.3335655927658081,0.4724268317222595,0.13886123895645142,0.3335655927658081,0.4724268317222595,-0.027921557426452637,1.0,0.8461538461538461,0.775609756097561,0.8976897689768977,0.5278388278388279,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,One-layer G_f: 54 -> 16,0.5,0,"0,1,2,3,4"
40,0.051227275282144547,0.3499354124069214,0.40116268396377563,0.051227275282144547,0.3499354124069214,0.40116268396377563,-0.12374043092131615,1.0,0.8076923076923077,0.775609756097561,0.900990099009901,0.5148351648351649,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,One-layer G_f: 54 -> 16,0.5,0,"0,1,2,3,4"
45,0.06625224649906158,0.3467593193054199,0.4130115509033203,0.06625224649906158,0.3467593193054199,0.4130115509033203,-0.10712741315364838,1.0,0.8076923076923077,0.7707317073170732,0.900990099009901,0.5,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,One-layer G_f: 54 -> 16,0.5,0,"0,1,2,3,4"
50,0.07219664752483368,0.33104655146598816,0.40324318408966064,0.07219664752483368,0.33104655146598816,0.40324318408966064,-0.0933266282081604,1.0,0.7307692307692307,0.7658536585365854,0.900990099009901,0.5,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,One-layer G_f: 54 -> 16,0.5,0,"0,1,2,3,4"
55,0.0470474436879158,0.31760138273239136,0.36464881896972656,0.0470474436879158,0.31760138273239136,0.36464881896972656,-0.11175324767827988,1.0,0.8076923076923077,0.7853658536585366,0.900990099009901,0.5,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,One-layer G_f: 54 -> 16,0.5,0,"0,1,2,3,4"
60,0.03457377105951309,0.2776319980621338,0.3122057616710663,0.03457377105951309,0.2776319980621338,0.3122057616710663,-0.1042422279715538,1.0,0.8076923076923077,0.7951219512195122,0.900990099009901,0.5,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,One-layer G_f: 54 -> 16,0.5,0,"0,1,2,3,4"
65,0.04961929842829704,0.2530466914176941,0.30266597867012024,0.04961929842829704,0.2530466914176941,0.30266597867012024,-0.07690404728055,1.0,0.8846153846153846,0.7902439024390244,0.9141914191419142,0.5666666666666667,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,One-layer G_f: 54 -> 16,0.5,0,"0,1,2,3,4"
70,0.021889029070734978,0.2715904414653778,0.29347947239875793,0.021889029070734978,0.2715904414653778,0.29347947239875793,-0.11390619166195393,1.0,0.8461538461538461,0.7951219512195122,0.9141914191419142,0.6408424908424908,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,One-layer G_f: 54 -> 16,0.5,0,"0,1,2,3,4"
75,0.012556464411318302,0.31525734066963196,0.3278138041496277,0.012556464411318302,0.31525734066963196,0.3278138041496277,-0.14507220592349768,1.0,0.8461538461538461,0.8,0.900990099009901,0.6038461538461538,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,One-layer G_f: 54 -> 16,0.5,0,"0,1,2,3,4"
80,0.014327902346849442,0.3656098246574402,0.3799377381801605,0.014327902346849442,0.3656098246574402,0.3799377381801605,-0.16847700998187065,1.0,0.8846153846153846,0.8097560975609757,0.8877887788778878,0.5371794871794872,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,One-layer G_f: 54 -> 16,0.5,0,"0,1,2,3,4"
85,0.06631474941968918,0.43203598260879517,0.49835073947906494,0.06631474941968918,0.43203598260879517,0.49835073947906494,-0.1497032418847084,1.0,0.8846153846153846,0.7804878048780488,0.9042904290429042,0.5166666666666667,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,One-layer G_f: 54 -> 16,0.5,0,"0,1,2,3,4"
90,0.021710876375436783,0.36003556847572327,0.38174644112586975,0.021710876375436783,0.36003556847572327,0.38174644112586975,-0.15830690786242485,1.0,0.8846153846153846,0.7804878048780488,0.8943894389438944,0.49633699633699635,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,One-layer G_f: 54 -> 16,0.5,0,"0,1,2,3,4"
95,0.028874699026346207,0.3356650769710541,0.36453977227211,0.028874699026346207,0.3356650769710541,0.36453977227211,-0.13895783945918083,1.0,0.8076923076923077,0.7609756097560976,0.8943894389438944,0.526007326007326,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,One-layer G_f: 54 -> 16,0.5,0,"0,1,2,3,4"
100,0.009479920379817486,0.3246898353099823,0.33416974544525146,0.009479920379817486,0.3246898353099823,0.33416974544525146,-0.15286499727517366,1.0,0.8846153846153846,0.7804878048780488,0.9075907590759076,0.5926739926739927,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,One-layer G_f: 54 -> 16,0.5,0,"0,1,2,3,4"
105,0.016464611515402794,0.3034672737121582,0.31993189454078674,0.016464611515402794,0.3034672737121582,0.31993189454078674,-0.1352690253406763,1.0,0.8846153846153846,0.8048780487804879,0.8976897689768977,0.5426739926739927,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,One-layer G_f: 54 -> 16,0.5,0,"0,1,2,3,4"
110,0.016472334042191505,0.3054817318916321,0.32195407152175903,0.016472334042191505,0.3054817318916321,0.32195407152175903,-0.13626853190362453,1.0,0.8461538461538461,0.7951219512195122,0.8976897689768977,0.5278388278388279,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,One-layer G_f: 54 -> 16,0.5,0,"0,1,2,3,4"
115,0.04780963063240051,0.2849186956882477,0.3327283263206482,0.04780963063240051,0.2849186956882477,0.3327283263206482,-0.09464971721172333,1.0,0.8461538461538461,0.775609756097561,0.8943894389438944,0.5111721611721612,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,One-layer G_f: 54 -> 16,0.5,0,"0,1,2,3,4"
120,0.01284757535904646,0.28392377495765686,0.2967713475227356,0.01284757535904646,0.28392377495765686,0.2967713475227356,-0.12911431211978197,1.0,0.8076923076923077,0.7707317073170732,0.8976897689768977,0.5130036630036631,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,One-layer G_f: 54 -> 16,0.5,0,"0,1,2,3,4"
125,0.009775396436452866,0.28102076053619385,0.290796160697937,0.009775396436452866,0.28102076053619385,0.290796160697937,-0.13073498383164406,1.0,0.8461538461538461,0.7707317073170732,0.8976897689768977,0.5130036630036631,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,One-layer G_f: 54 -> 16,0.5,0,"0,1,2,3,4"
130,0.004092028830200434,0.2583078145980835,0.2623998522758484,0.004092028830200434,0.2583078145980835,0.2623998522758484,-0.12506187846884131,1.0,0.8461538461538461,0.775609756097561,0.8943894389438944,0.5111721611721612,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,One-layer G_f: 54 -> 16,0.5,0,"0,1,2,3,4"
135,0.03465644642710686,0.2691890299320221,0.30384546518325806,0.03465644642710686,0.2691890299320221,0.30384546518325806,-0.09993806853890419,1.0,0.8461538461538461,0.8,0.900990099009901,0.5445054945054946,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,One-layer G_f: 54 -> 16,0.5,0,"0,1,2,3,4"
140,0.026221826672554016,0.28555724024772644,0.31177908182144165,0.026221826672554016,0.28555724024772644,0.31177908182144165,-0.1165567934513092,1.0,0.8461538461538461,0.7804878048780488,0.8976897689768977,0.5130036630036631,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,One-layer G_f: 54 -> 16,0.5,0,"0,1,2,3,4"
145,0.035159096121788025,0.2793738543987274,0.31453293561935425,0.035159096121788025,0.2793738543987274,0.31453293561935425,-0.10452783107757568,1.0,0.8461538461538461,0.7902439024390244,0.900990099009901,0.5148351648351649,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,One-layer G_f: 54 -> 16,0.5,0,"0,1,2,3,4"
150,0.007137513719499111,0.28676092624664307,0.29389843344688416,0.007137513719499111,0.28676092624664307,0.29389843344688416,-0.13624294940382242,1.0,0.8461538461538461,0.7902439024390244,0.900990099009901,0.5148351648351649,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,One-layer G_f: 54 -> 16,0.5,0,"0,1,2,3,4"
155,0.00731996726244688,0.27953314781188965,0.2868531048297882,0.00731996726244688,0.27953314781188965,0.2868531048297882,-0.13244660664349794,1.0,0.8076923076923077,0.7853658536585366,0.8976897689768977,0.5278388278388279,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,One-layer G_f: 54 -> 16,0.5,0,"0,1,2,3,4"
160,0.005248424597084522,0.28863921761512756,0.2938876450061798,0.005248424597084522,0.28863921761512756,0.2938876450061798,-0.13907118421047926,1.0,0.8076923076923077,0.7951219512195122,0.8976897689768977,0.4981684981684982,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,One-layer G_f: 54 -> 16,0.5,0,"0,1,2,3,4"
165,0.010772768408060074,0.28320375084877014,0.2939765155315399,0.010772768408060074,0.28320375084877014,0.2939765155315399,-0.130829107016325,1.0,0.8076923076923077,0.7902439024390244,0.9042904290429042,0.5166666666666667,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,One-layer G_f: 54 -> 16,0.5,0,"0,1,2,3,4"
170,0.00462432811036706,0.2887413203716278,0.2933656573295593,0.00462432811036706,0.2887413203716278,0.2933656573295593,-0.13974633207544684,1.0,0.7692307692307693,0.7853658536585366,0.9075907590759076,0.5481684981684982,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,One-layer G_f: 54 -> 16,0.5,0,"0,1,2,3,4"
175,0.024614673107862473,0.2997095584869385,0.32432422041893005,0.024614673107862473,0.2997095584869385,0.32432422041893005,-0.12524010613560677,1.0,0.7692307692307693,0.775609756097561,0.9042904290429042,0.5315018315018315,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,One-layer G_f: 54 -> 16,0.5,0,"0,1,2,3,4"
180,0.006591650657355785,0.30478426814079285,0.3113759160041809,0.006591650657355785,0.30478426814079285,0.3113759160041809,-0.14580048341304064,1.0,0.7307692307692307,0.775609756097561,0.8976897689768977,0.5130036630036631,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,One-layer G_f: 54 -> 16,0.5,0,"0,1,2,3,4"
185,0.003000198630616069,0.322468101978302,0.3254683017730713,0.003000198630616069,0.322468101978302,0.3254683017730713,-0.15823385235853493,1.0,0.7307692307692307,0.7658536585365854,0.8976897689768977,0.5426739926739927,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,One-layer G_f: 54 -> 16,0.5,0,"0,1,2,3,4"
190,0.05065254494547844,0.32155436277389526,0.3722068965435028,0.05065254494547844,0.32155436277389526,0.3722068965435028,-0.11012463644146919,1.0,0.8076923076923077,0.7414634146341463,0.8943894389438944,0.49633699633699635,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,One-layer G_f: 54 -> 16,0.5,0,"0,1,2,3,4"
195,0.006074694450944662,0.31609973311424255,0.32217442989349365,0.006074694450944662,0.31609973311424255,0.32217442989349365,-0.15197517210617661,1.0,0.7307692307692307,0.7219512195121951,0.9042904290429042,0.5166666666666667,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,One-layer G_f: 54 -> 16,0.5,0,"0,1,2,3,4"
200,0.0026062207762151957,0.3137235641479492,0.3163297772407532,0.0026062207762151957,0.3137235641479492,0.3163297772407532,-0.1542555612977594,1.0,0.6923076923076923,0.7121951219512195,0.8910891089108911,0.5241758241758242,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,One-layer G_f: 54 -> 16,0.5,0,"0,1,2,3,4"
205,0.0037938053719699383,0.2863803803920746,0.2901741862297058,0.0037938053719699383,0.2863803803920746,0.2901741862297058,-0.13939638482406735,1.0,0.7307692307692307,0.697560975609756,0.900990099009901,0.5148351648351649,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,One-layer G_f: 54 -> 16,0.5,0,"0,1,2,3,4"
210,0.005349446088075638,0.2769170105457306,0.2822664678096771,0.005349446088075638,0.2769170105457306,0.2822664678096771,-0.13310905918478966,1.0,0.7307692307692307,0.697560975609756,0.900990099009901,0.5,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,One-layer G_f: 54 -> 16,0.5,0,"0,1,2,3,4"
215,0.004512891173362732,0.27574312686920166,0.2802560329437256,0.004512891173362732,0.27574312686920166,0.2802560329437256,-0.1333586722612381,1.0,0.7692307692307693,0.6926829268292682,0.8976897689768977,0.5130036630036631,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,One-layer G_f: 54 -> 16,0.5,0,"0,1,2,3,4"
220,0.005210966803133488,0.26299092173576355,0.26820188760757446,0.005210966803133488,0.26299092173576355,0.26820188760757446,-0.1262844940647483,1.0,0.7692307692307693,0.6926829268292682,0.8976897689768977,0.5278388278388279,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,One-layer G_f: 54 -> 16,0.5,0,"0,1,2,3,4"
225,0.0169948972761631,0.2754599452018738,0.2924548387527466,0.0169948972761631,0.2754599452018738,0.2924548387527466,-0.12073507532477379,1.0,0.7692307692307693,0.7121951219512195,0.900990099009901,0.5148351648351649,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,One-layer G_f: 54 -> 16,0.5,0,"0,1,2,3,4"
230,0.002228174824267626,0.326116681098938,0.32834485173225403,0.002228174824267626,0.326116681098938,0.32834485173225403,-0.16083016572520137,1.0,0.7307692307692307,0.7170731707317073,0.9042904290429042,0.5315018315018315,0.900990099009901,S7_train_I_D1_3_val_D4_5,three_class_with_air,DANN-UDA,One-layer G_f: 54 -> 16,0.5,0,"0,1,2,3,4"
