architecture,split,variant,method,mode,seed,selected_C,selection_status,best_epoch,final_training,label_usage,neural_test_accuracy,lr_train_accuracy,lr_test_accuracy,lr_test_balanced_accuracy,lr_test_macro_f1,lr_minus_neural_accuracy
two-layer,S6_train_I_D1_2_val_D3_5,MK-MMD-UDA,mk-mmd,uda,2,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.7902439024390244,1.0,0.7951219512195122,0.7956628660854014,0.8006402838849033,0.004878048780487809
two-layer,S6_train_I_D1_2_val_D3_5,MK-MMD-UDA,mk-mmd,uda,3,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.8585365853658536,1.0,0.8634146341463415,0.8607943960056635,0.8661266693303307,0.004878048780487809
two-layer,S6_train_I_D1_2_val_D3_5,MK-MMD-UDA,mk-mmd,uda,4,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.8634146341463415,1.0,0.8634146341463415,0.8601982263954095,0.8652169877188948,0.0
two-layer,S6_train_I_D1_2_val_D3_5,MK-MMD-SEMI,mk-mmd,semi,0,1.0,validation-selected C,80,Source+Target refit,source + labeled target,0.9414634146341464,1.0,0.9365853658536586,0.9347939488784559,0.9363669538451775,-0.004878048780487809
two-layer,S6_train_I_D1_2_val_D3_5,MK-MMD-SEMI,mk-mmd,semi,1,1.0,validation-selected C,120,Source+Target refit,source + labeled target,0.9560975609756096,1.0,0.9560975609756097,0.9547656308219689,0.9560647298352216,1.1102230246251565e-16
two-layer,S6_train_I_D1_2_val_D3_5,MK-MMD-SEMI,mk-mmd,semi,2,1.0,validation-selected C,30,Source+Target refit,source + labeled target,0.9219512195121952,0.9897959183673469,0.926829268292683,0.9248081079066995,0.9272133095662508,0.004878048780487809
two-layer,S6_train_I_D1_2_val_D3_5,MK-MMD-SEMI,mk-mmd,semi,3,1.0,validation-selected C,120,Source+Target refit,source + labeled target,0.946341463414634,1.0,0.9512195121951219,0.9494746255309635,0.9510582157317972,0.00487804878048792
two-layer,S6_train_I_D1_2_val_D3_5,MK-MMD-SEMI,mk-mmd,semi,4,1.0,validation-selected C,280,Source+Target refit,source + labeled target,0.9317073170731708,1.0,0.926829268292683,0.9224234294656829,0.9240719997012903,-0.004878048780487809
two-layer,S7_train_I_D1_3_val_D4_5,MLP Source-only,source-only,uda,0,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.751219512195122,1.0,0.7463414634146341,0.7475221700573812,0.7495579133510167,-0.004878048780487809
two-layer,S7_train_I_D1_3_val_D4_5,MLP Source-only,source-only,uda,1,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.7804878048780488,1.0,0.7804878048780488,0.7815783590431478,0.7774547803617571,0.0
two-layer,S7_train_I_D1_3_val_D4_5,MLP Source-only,source-only,uda,2,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.775609756097561,1.0,0.7853658536585366,0.7856770251136448,0.7860552708798668,0.009756097560975618
two-layer,S7_train_I_D1_3_val_D4_5,MLP Source-only,source-only,uda,3,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.7951219512195122,1.0,0.775609756097561,0.7768835233623966,0.7770683692471402,-0.019512195121951237
two-layer,S7_train_I_D1_3_val_D4_5,MLP Source-only,source-only,uda,4,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.751219512195122,1.0,0.7658536585365854,0.7668976823906402,0.7706643173179568,0.014634146341463428
two-layer,S7_train_I_D1_3_val_D4_5,MLP Source+Target,source-only,semi,0,1.0,validation-selected C,20,Source+Target refit,source + labeled target,0.9170731707317074,0.9897959183673469,0.9365853658536586,0.9341977792682018,0.9369343503462885,0.019512195121951237
two-layer,S7_train_I_D1_3_val_D4_5,MLP Source+Target,source-only,semi,1,1.0,validation-selected C,20,Source+Target refit,source + labeled target,0.9219512195121952,1.0,0.9609756097560975,0.95946046650272,0.9612538729347101,0.03902439024390236
two-layer,S7_train_I_D1_3_val_D4_5,MLP Source+Target,source-only,semi,2,1.0,validation-selected C,20,Source+Target refit,source + labeled target,0.9170731707317074,0.9897959183673469,0.9463414634146341,0.9447797898502124,0.9472027415994783,0.029268292682926744
two-layer,S7_train_I_D1_3_val_D4_5,MLP Source+Target,source-only,semi,3,1.0,validation-selected C,30,Source+Target refit,source + labeled target,0.9317073170731708,1.0,0.9365853658536586,0.9336016096579477,0.9361155507065603,0.004878048780487809
two-layer,S7_train_I_D1_3_val_D4_5,MLP Source+Target,source-only,semi,4,1.0,validation-selected C,140,Source+Target refit,source + labeled target,0.946341463414634,1.0,0.9512195121951219,0.9494746255309635,0.9511868680258596,0.00487804878048792
two-layer,S7_train_I_D1_3_val_D4_5,DANN-UDA,dann,uda,0,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.6780487804878049,1.0,0.6780487804878049,0.6829868097473731,0.6851311690883883,0.0
two-layer,S7_train_I_D1_3_val_D4_5,DANN-UDA,dann,uda,1,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.6634146341463415,1.0,0.6682926829268293,0.6730009687756167,0.6752697392941295,0.004878048780487809
two-layer,S7_train_I_D1_3_val_D4_5,DANN-UDA,dann,uda,2,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.6682926829268293,1.0,0.6634146341463415,0.6683061330948655,0.6779149905434445,-0.004878048780487809
two-layer,S7_train_I_D1_3_val_D4_5,DANN-UDA,dann,uda,3,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.6682926829268293,1.0,0.6731707317073171,0.6776958044563678,0.6809399273976345,0.004878048780487809
two-layer,S7_train_I_D1_3_val_D4_5,DANN-UDA,dann,uda,4,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.7073170731707317,1.0,0.7707317073170732,0.7709963484611372,0.776847290640394,0.06341463414634152
two-layer,S7_train_I_D1_3_val_D4_5,DANN-SEMI,dann,semi,0,10.0,validation-selected C,380,Source+Target refit,source + labeled target,0.9414634146341464,1.0,0.9365853658536586,0.93539011848871,0.9365961827829254,-0.004878048780487809
two-layer,S7_train_I_D1_3_val_D4_5,DANN-SEMI,dann,semi,1,10.0,validation-selected C,210,Source+Target refit,source + labeled target,0.9414634146341464,1.0,0.9317073170731708,0.9289067739771966,0.9307297798346391,-0.009756097560975618
two-layer,S7_train_I_D1_3_val_D4_5,DANN-SEMI,dann,semi,2,10.0,validation-selected C,200,Source+Target refit,source + labeled target,0.946341463414634,1.0,0.9414634146341463,0.9400849541694613,0.940982774286453,-0.004878048780487698
two-layer,S7_train_I_D1_3_val_D4_5,DANN-SEMI,dann,semi,3,10.0,validation-selected C,110,Source+Target refit,source + labeled target,0.9365853658536586,1.0,0.9414634146341463,0.9400849541694613,0.9414271006573216,0.004878048780487698
two-layer,S7_train_I_D1_3_val_D4_5,DANN-SEMI,dann,semi,4,10.0,validation-selected C,190,Source+Target refit,source + labeled target,0.9365853658536586,1.0,0.9317073170731708,0.9306952828079589,0.9320100160065928,-0.004878048780487809
two-layer,S7_train_I_D1_3_val_D4_5,DEEP-CORAL-UDA,deep-coral,uda,0,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.8439024390243902,1.0,0.8634146341463415,0.8607943960056635,0.8655643588029758,0.019512195121951237
two-layer,S7_train_I_D1_3_val_D4_5,DEEP-CORAL-UDA,deep-coral,uda,1,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.8585365853658536,1.0,0.8682926829268293,0.8660854012966689,0.8713503153158642,0.009756097560975618
two-layer,S7_train_I_D1_3_val_D4_5,DEEP-CORAL-UDA,deep-coral,uda,2,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.848780487804878,1.0,0.8585365853658536,0.8566957299351666,0.8610528360528361,0.009756097560975618
two-layer,S7_train_I_D1_3_val_D4_5,DEEP-CORAL-UDA,deep-coral,uda,3,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.8731707317073171,1.0,0.8731707317073171,0.8701840673671658,0.8746942318314527,0.0
two-layer,S7_train_I_D1_3_val_D4_5,DEEP-CORAL-UDA,deep-coral,uda,4,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.8439024390243902,1.0,0.8536585365853658,0.8508085550339071,0.8559941520467836,0.009756097560975618
two-layer,S7_train_I_D1_3_val_D4_5,DEEP-CORAL-SEMI,deep-coral,semi,0,0.1,validation-selected C,270,Source+Target refit,source + labeled target,0.9560975609756096,1.0,0.9560975609756097,0.9547656308219689,0.9559561944459176,1.1102230246251565e-16
two-layer,S7_train_I_D1_3_val_D4_5,DEEP-CORAL-SEMI,deep-coral,semi,1,0.1,validation-selected C,20,Source+Target refit,source + labeled target,0.9219512195121952,0.9795918367346939,0.9560975609756097,0.9547656308219689,0.956696509899138,0.03414634146341455
two-layer,S7_train_I_D1_3_val_D4_5,DEEP-CORAL-SEMI,deep-coral,semi,2,0.1,validation-selected C,200,Source+Target refit,source + labeled target,0.9560975609756096,1.0,0.9512195121951219,0.9500707951412176,0.9515735575865204,-0.004878048780487698
two-layer,S7_train_I_D1_3_val_D4_5,DEEP-CORAL-SEMI,deep-coral,semi,3,0.1,validation-selected C,320,Source+Target refit,source + labeled target,0.9560975609756096,1.0,0.9365853658536586,0.9336016096579477,0.9361155507065603,-0.019512195121951015
two-layer,S7_train_I_D1_3_val_D4_5,DEEP-CORAL-SEMI,deep-coral,semi,4,0.1,validation-selected C,390,Source+Target refit,source + labeled target,0.9560975609756096,1.0,0.9560975609756097,0.9547656308219689,0.9561669438504792,1.1102230246251565e-16
two-layer,S7_train_I_D1_3_val_D4_5,MK-MMD-UDA,mk-mmd,uda,0,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.8048780487804879,1.0,0.8,0.7997615321558983,0.8062484979572218,-0.004878048780487809
two-layer,S7_train_I_D1_3_val_D4_5,MK-MMD-UDA,mk-mmd,uda,1,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.8682926829268293,1.0,0.8682926829268293,0.8660854012966689,0.8703362617550261,0.0
two-layer,S7_train_I_D1_3_val_D4_5,MK-MMD-UDA,mk-mmd,uda,2,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.7902439024390244,1.0,0.7951219512195122,0.7956628660854014,0.8006402838849033,0.004878048780487809
two-layer,S7_train_I_D1_3_val_D4_5,MK-MMD-UDA,mk-mmd,uda,3,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.8585365853658536,1.0,0.8634146341463415,0.8607943960056635,0.8661266693303307,0.004878048780487809
two-layer,S7_train_I_D1_3_val_D4_5,MK-MMD-UDA,mk-mmd,uda,4,1.0,fixed C=1; no admissible validation labels,400,source-only; no refit,source labels only,0.8634146341463415,1.0,0.8634146341463415,0.8601982263954095,0.8652169877188948,0.0
two-layer,S7_train_I_D1_3_val_D4_5,MK-MMD-SEMI,mk-mmd,semi,0,10.0,validation-selected C,370,Source+Target refit,source + labeled target,0.9414634146341464,1.0,0.9365853658536586,0.9341977792682018,0.9362216409742704,-0.004878048780487809
two-layer,S7_train_I_D1_3_val_D4_5,MK-MMD-SEMI,mk-mmd,semi,1,10.0,validation-selected C,160,Source+Target refit,source + labeled target,0.9609756097560976,1.0,0.9560975609756097,0.955361800432223,0.9565066365992129,-0.00487804878048792
