family,feature_set,split,mode,method,method_family,representation,head,seed,model,input_dimensions,selected_epoch,selection_usage,label_usage,final_training,checkpoint,confusion_matrix,train_accuracy,train_balanced_accuracy,train_macro_f1,test_accuracy,test_balanced_accuracy,test_macro_f1
domain-adaptation,54D,S1_train_I_test_all,uda,cdan,opensource-core,bottleneck16,mlp,0,cdan:bottleneck16:mlp,54,400.0,fixed hyperparameters; target labels prohibited for UDA selection,source labels only,selected checkpoint; no refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S1_train_I_test_all\bottleneck16\mlp\cdan\seed_0.pt,"[[63, 17, 1], [1, 93, 2], [1, 3, 92]]",1.0,1.0,1.0,0.9084249084249084,0.9016203703703703,0.905438879026833
domain-adaptation,54D,S1_train_I_test_all,uda,cdan,opensource-core,bottleneck16,mlp,1,cdan:bottleneck16:mlp,54,400.0,fixed hyperparameters; target labels prohibited for UDA selection,source labels only,selected checkpoint; no refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S1_train_I_test_all\bottleneck16\mlp\cdan\seed_1.pt,"[[56, 24, 1], [2, 90, 4], [1, 24, 71]]",0.9666666666666668,0.9722222222222222,0.9721739130434782,0.7948717948717948,0.7894804526748972,0.7982707215265356
domain-adaptation,54D,S1_train_I_test_all,uda,cdan,opensource-core,bottleneck16,mlp,2,cdan:bottleneck16:mlp,54,400.0,fixed hyperparameters; target labels prohibited for UDA selection,source labels only,selected checkpoint; no refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S1_train_I_test_all\bottleneck16\mlp\cdan\seed_2.pt,"[[67, 14, 0], [1, 95, 0], [2, 18, 76]]",1.0,1.0,1.0,0.8717948717948718,0.8694701646090536,0.8743853619984451
domain-adaptation,54D,S1_train_I_test_all,uda,cdan,opensource-core,bottleneck16,mlp,3,cdan:bottleneck16:mlp,54,400.0,fixed hyperparameters; target labels prohibited for UDA selection,source labels only,selected checkpoint; no refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S1_train_I_test_all\bottleneck16\mlp\cdan\seed_3.pt,"[[71, 10, 0], [2, 92, 2], [2, 22, 72]]",1.0,1.0,1.0,0.8608058608058609,0.8616255144032922,0.8645596233831528
domain-adaptation,54D,S1_train_I_test_all,uda,cdan,opensource-core,bottleneck16,mlp,4,cdan:bottleneck16:mlp,54,400.0,fixed hyperparameters; target labels prohibited for UDA selection,source labels only,selected checkpoint; no refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S1_train_I_test_all\bottleneck16\mlp\cdan\seed_4.pt,"[[68, 11, 2], [3, 91, 2], [2, 26, 68]]",1.0,1.0,1.0,0.8315018315018315,0.8319187242798355,0.8350468975468974
classical-ml,54D,S2_train_I_internal_val_test_all,ml,logistic-regression,classical-ml,raw,logistic-regression,-1,logistic-regression,54,,validation,train labels; validation labels for selection/refit,train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S2_train_I_internal_val_test_all\classical-ml\logistic-regression\seed_-1.joblib,"[[66, 15, 0], [0, 95, 1], [0, 34, 62]]",1.0,1.0,1.0,0.8168498168498168,0.8167438271604938,0.8231666880588714
classical-ml,54D,S2_train_I_internal_val_test_all,ml,mlp,classical-ml,raw,mlp,0,mlp,54,,validation,train labels; validation labels for selection/refit,train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S2_train_I_internal_val_test_all\classical-ml\mlp\seed_0.joblib,"[[70, 11, 0], [6, 73, 17], [13, 8, 75]]",1.0,1.0,1.0,0.7985347985347986,0.8019547325102879,0.7993324989570295
classical-ml,54D,S2_train_I_internal_val_test_all,ml,mlp,classical-ml,raw,mlp,1,mlp,54,,validation,train labels; validation labels for selection/refit,train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S2_train_I_internal_val_test_all\classical-ml\mlp\seed_1.joblib,"[[68, 13, 0], [2, 90, 4], [3, 34, 59]]",1.0,1.0,1.0,0.7948717948717948,0.7971965020576132,0.7992624789126529
classical-ml,54D,S2_train_I_internal_val_test_all,ml,mlp,classical-ml,raw,mlp,2,mlp,54,,validation,train labels; validation labels for selection/refit,train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S2_train_I_internal_val_test_all\classical-ml\mlp\seed_2.joblib,"[[67, 14, 0], [5, 68, 23], [13, 18, 65]]",1.0,1.0,1.0,0.7326007326007326,0.737525720164609,0.735876068604498
classical-ml,54D,S2_train_I_internal_val_test_all,ml,mlp,classical-ml,raw,mlp,3,mlp,54,,validation,train labels; validation labels for selection/refit,train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S2_train_I_internal_val_test_all\classical-ml\mlp\seed_3.joblib,"[[66, 14, 1], [5, 81, 10], [19, 25, 52]]",1.0,1.0,1.0,0.7289377289377289,0.7334104938271605,0.7253392916252897
classical-ml,54D,S2_train_I_internal_val_test_all,ml,mlp,classical-ml,raw,mlp,4,mlp,54,,validation,train labels; validation labels for selection/refit,train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S2_train_I_internal_val_test_all\classical-ml\mlp\seed_4.joblib,"[[67, 13, 1], [4, 69, 23], [2, 30, 64]]",1.0,1.0,1.0,0.7326007326007326,0.737525720164609,0.7430811941681507
domain-adaptation,54D,S2_train_I_internal_val_test_all,uda,source-only,opensource-core,bottleneck16,linear,0,source-only:bottleneck16:linear,54,30.0,source validation labels,source train + source validation labels,source train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S2_train_I_internal_val_test_all\bottleneck16\linear\source-only\seed_0.pt,"[[70, 11, 0], [1, 95, 0], [4, 27, 65]]",1.0,1.0,1.0,0.8424908424908425,0.8436213991769548,0.8448612122430236
domain-adaptation,54D,S2_train_I_internal_val_test_all,uda,source-only,opensource-core,bottleneck16,linear,1,source-only:bottleneck16:linear,54,30.0,source validation labels,source train + source validation labels,source train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S2_train_I_internal_val_test_all\bottleneck16\linear\source-only\seed_1.pt,"[[69, 12, 0], [4, 92, 0], [21, 18, 57]]",1.0,1.0,1.0,0.7985347985347986,0.8013117283950617,0.7925687216782737
domain-adaptation,54D,S2_train_I_internal_val_test_all,uda,source-only,opensource-core,bottleneck16,linear,2,source-only:bottleneck16:linear,54,100.0,source validation labels,source train + source validation labels,source train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S2_train_I_internal_val_test_all\bottleneck16\linear\source-only\seed_2.pt,"[[67, 14, 0], [1, 95, 0], [9, 31, 56]]",1.0,1.0,1.0,0.7985347985347986,0.800025720164609,0.7966760389495514
domain-adaptation,54D,S2_train_I_internal_val_test_all,uda,source-only,opensource-core,bottleneck16,linear,3,source-only:bottleneck16:linear,54,300.0,source validation labels,source train + source validation labels,source train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S2_train_I_internal_val_test_all\bottleneck16\linear\source-only\seed_3.pt,"[[66, 15, 0], [3, 93, 0], [7, 38, 51]]",1.0,1.0,1.0,0.7692307692307693,0.7716049382716049,0.7677456411843044
domain-adaptation,54D,S2_train_I_internal_val_test_all,uda,source-only,opensource-core,bottleneck16,linear,4,source-only:bottleneck16:linear,54,40.0,source validation labels,source train + source validation labels,source train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S2_train_I_internal_val_test_all\bottleneck16\linear\source-only\seed_4.pt,"[[66, 15, 0], [3, 92, 1], [7, 28, 61]]",1.0,1.0,1.0,0.8021978021978022,0.8028549382716049,0.8031510088270549
domain-adaptation,54D,S2_train_I_internal_val_test_all,uda,dann,opensource-core,bottleneck16,linear,0,dann:bottleneck16:linear,54,240.0,source validation labels,source train + source validation labels,source train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S2_train_I_internal_val_test_all\bottleneck16\linear\dann\seed_0.pt,"[[70, 10, 1], [0, 90, 6], [0, 12, 84]]",1.0,1.0,1.0,0.8937728937728938,0.8922325102880658,0.8969775517301812
domain-adaptation,54D,S2_train_I_internal_val_test_all,uda,dann,opensource-core,bottleneck16,linear,1,dann:bottleneck16:linear,54,50.0,source validation labels,source train + source validation labels,source train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S2_train_I_internal_val_test_all\bottleneck16\linear\dann\seed_1.pt,"[[69, 9, 3], [2, 91, 3], [14, 12, 70]]",1.0,1.0,1.0,0.8424908424908425,0.8429783950617283,0.8400929298589709
domain-adaptation,54D,S2_train_I_internal_val_test_all,uda,dann,opensource-core,bottleneck16,linear,2,dann:bottleneck16:linear,54,160.0,source validation labels,source train + source validation labels,source train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S2_train_I_internal_val_test_all\bottleneck16\linear\dann\seed_2.pt,"[[60, 19, 2], [0, 94, 2], [0, 21, 75]]",1.0,1.0,1.0,0.8388278388278388,0.8337191358024691,0.8418659970926391
domain-adaptation,54D,S2_train_I_internal_val_test_all,uda,dann,opensource-core,bottleneck16,linear,3,dann:bottleneck16:linear,54,80.0,source validation labels,source train + source validation labels,source train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S2_train_I_internal_val_test_all\bottleneck16\linear\dann\seed_3.pt,"[[71, 6, 4], [1, 94, 1], [0, 16, 80]]",0.9333333333333332,0.9166666666666666,0.9295631904327556,0.8974358974358975,0.8963477366255144,0.8996249761820246
domain-adaptation,54D,S2_train_I_internal_val_test_all,uda,dann,opensource-core,bottleneck16,linear,4,dann:bottleneck16:linear,54,100.0,source validation labels,source train + source validation labels,source train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S2_train_I_internal_val_test_all\bottleneck16\linear\dann\seed_4.pt,"[[56, 19, 6], [1, 94, 1], [5, 18, 73]]",1.0,1.0,1.0,0.8168498168498168,0.8103137860082303,0.8136520234537855
domain-adaptation,54D,S2_train_I_internal_val_test_all,uda,deep-coral,opensource-core,bottleneck16,linear,0,deep-coral:bottleneck16:linear,54,30.0,source validation labels,source train + source validation labels,source train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S2_train_I_internal_val_test_all\bottleneck16\linear\deep-coral\seed_0.pt,"[[67, 14, 0], [1, 93, 2], [4, 8, 84]]",1.0,1.0,1.0,0.8937728937728938,0.8903034979423868,0.8934701680729003
domain-adaptation,54D,S2_train_I_internal_val_test_all,uda,deep-coral,opensource-core,bottleneck16,linear,1,deep-coral:bottleneck16:linear,54,20.0,source validation labels,source train + source validation labels,source train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S2_train_I_internal_val_test_all\bottleneck16\linear\deep-coral\seed_1.pt,"[[67, 14, 0], [4, 91, 1], [19, 11, 66]]",1.0,1.0,1.0,0.8205128205128205,0.8208590534979424,0.8173107493173778
domain-adaptation,54D,S2_train_I_internal_val_test_all,uda,deep-coral,opensource-core,bottleneck16,linear,2,deep-coral:bottleneck16:linear,54,290.0,source validation labels,source train + source validation labels,source train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S2_train_I_internal_val_test_all\bottleneck16\linear\deep-coral\seed_2.pt,"[[68, 13, 0], [2, 93, 1], [1, 7, 88]]",1.0,1.0,1.0,0.912087912087912,0.9083076131687244,0.912013448855554
domain-adaptation,54D,S2_train_I_internal_val_test_all,uda,deep-coral,opensource-core,bottleneck16,linear,3,deep-coral:bottleneck16:linear,54,400.0,source validation labels,source train + source validation labels,source train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S2_train_I_internal_val_test_all\bottleneck16\linear\deep-coral\seed_3.pt,"[[66, 15, 0], [0, 94, 2], [1, 12, 83]]",1.0,1.0,1.0,0.8901098901098901,0.8861882716049383,0.8917928035732349
domain-adaptation,54D,S2_train_I_internal_val_test_all,uda,deep-coral,opensource-core,bottleneck16,linear,4,deep-coral:bottleneck16:linear,54,30.0,source validation labels,source train + source validation labels,source train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S2_train_I_internal_val_test_all\bottleneck16\linear\deep-coral\seed_4.pt,"[[68, 12, 1], [3, 91, 2], [7, 14, 75]]",1.0,1.0,1.0,0.8571428571428571,0.856224279835391,0.8572916571212135
domain-adaptation,54D,S2_train_I_internal_val_test_all,uda,mk-mmd,opensource-core,bottleneck16,linear,0,mk-mmd:bottleneck16:linear,54,30.0,source validation labels,source train + source validation labels,source train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S2_train_I_internal_val_test_all\bottleneck16\linear\mk-mmd\seed_0.pt,"[[72, 9, 0], [2, 93, 1], [4, 7, 85]]",1.0,1.0,1.0,0.9157509157509156,0.9143518518518516,0.9156811281983854
domain-adaptation,54D,S2_train_I_internal_val_test_all,uda,mk-mmd,opensource-core,bottleneck16,linear,1,mk-mmd:bottleneck16:linear,54,380.0,source validation labels,source train + source validation labels,source train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S2_train_I_internal_val_test_all\bottleneck16\linear\mk-mmd\seed_1.pt,"[[73, 6, 2], [3, 91, 2], [2, 10, 84]]",1.0,1.0,1.0,0.9084249084249084,0.9080504115226335,0.9092780653698308
domain-adaptation,54D,S2_train_I_internal_val_test_all,uda,mk-mmd,opensource-core,bottleneck16,linear,2,mk-mmd:bottleneck16:linear,54,50.0,source validation labels,source train + source validation labels,source train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S2_train_I_internal_val_test_all\bottleneck16\linear\mk-mmd\seed_2.pt,"[[67, 14, 0], [0, 93, 3], [0, 14, 82]]",1.0,1.0,1.0,0.8864468864468864,0.8833590534979424,0.8895418702048535
domain-adaptation,54D,S2_train_I_internal_val_test_all,uda,mk-mmd,opensource-core,bottleneck16,linear,3,mk-mmd:bottleneck16:linear,54,100.0,source validation labels,source train + source validation labels,source train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S2_train_I_internal_val_test_all\bottleneck16\linear\mk-mmd\seed_3.pt,"[[62, 13, 6], [1, 94, 1], [1, 16, 79]]",1.0,1.0,1.0,0.8608058608058609,0.8558384773662552,0.8605839235031488
domain-adaptation,54D,S2_train_I_internal_val_test_all,uda,mk-mmd,opensource-core,bottleneck16,linear,4,mk-mmd:bottleneck16:linear,54,60.0,source validation labels,source train + source validation labels,source train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S2_train_I_internal_val_test_all\bottleneck16\linear\mk-mmd\seed_4.pt,"[[67, 12, 2], [2, 92, 2], [0, 10, 86]]",1.0,1.0,1.0,0.8974358974358975,0.893775720164609,0.898084997439836
domain-adaptation,54D,S2_train_I_internal_val_test_all,uda,cdan,opensource-core,bottleneck16,linear,0,cdan:bottleneck16:linear,54,80.0,source validation labels,source train + source validation labels,source train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S2_train_I_internal_val_test_all\bottleneck16\linear\cdan\seed_0.pt,"[[63, 17, 1], [0, 93, 3], [2, 9, 85]]",1.0,1.0,1.0,0.8827838827838828,0.8773148148148148,0.8823496322062745
domain-adaptation,54D,S2_train_I_internal_val_test_all,uda,cdan,opensource-core,bottleneck16,linear,1,cdan:bottleneck16:linear,54,150.0,source validation labels,source train + source validation labels,source train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S2_train_I_internal_val_test_all\bottleneck16\linear\cdan\seed_1.pt,"[[68, 9, 4], [3, 91, 2], [1, 6, 89]]",1.0,1.0,1.0,0.9084249084249084,0.904835390946502,0.9072720535578864
domain-adaptation,54D,S2_train_I_internal_val_test_all,uda,cdan,opensource-core,bottleneck16,linear,2,cdan:bottleneck16:linear,54,160.0,source validation labels,source train + source validation labels,source train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S2_train_I_internal_val_test_all\bottleneck16\linear\cdan\seed_2.pt,"[[68, 13, 0], [0, 92, 4], [0, 13, 83]]",1.0,1.0,1.0,0.8901098901098901,0.887474279835391,0.893222862367037
domain-adaptation,54D,S2_train_I_internal_val_test_all,uda,cdan,opensource-core,bottleneck16,linear,3,cdan:bottleneck16:linear,54,100.0,source validation labels,source train + source validation labels,source train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S2_train_I_internal_val_test_all\bottleneck16\linear\cdan\seed_3.pt,"[[55, 26, 0], [2, 94, 0], [1, 7, 88]]",1.0,1.0,1.0,0.8681318681318682,0.8582818930041153,0.863645990986505
domain-adaptation,54D,S2_train_I_internal_val_test_all,uda,cdan,opensource-core,bottleneck16,linear,4,cdan:bottleneck16:linear,54,150.0,source validation labels,source train + source validation labels,source train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S2_train_I_internal_val_test_all\bottleneck16\linear\cdan\seed_4.pt,"[[72, 5, 4], [1, 92, 3], [1, 18, 77]]",0.9666666666666668,0.9722222222222222,0.9721739130434782,0.8827838827838828,0.883101851851852,0.8855419094373382
domain-adaptation,54D,S2_train_I_internal_val_test_all,uda,source-only,opensource-core,bottleneck16,mlp,0,source-only:bottleneck16:mlp,54,330.0,source validation labels,source train + source validation labels,source train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S2_train_I_internal_val_test_all\bottleneck16\mlp\source-only\seed_0.pt,"[[66, 15, 0], [0, 95, 1], [9, 41, 46]]",1.0,1.0,1.0,0.7582417582417582,0.7611882716049383,0.752913752913753
domain-adaptation,54D,S2_train_I_internal_val_test_all,uda,source-only,opensource-core,bottleneck16,mlp,1,source-only:bottleneck16:mlp,54,10.0,source validation labels,source train + source validation labels,source train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S2_train_I_internal_val_test_all\bottleneck16\mlp\source-only\seed_1.pt,"[[75, 6, 0], [21, 17, 58], [9, 2, 85]]",0.7666666666666667,0.8055555555555557,0.7591706539074959,0.6483516483516484,0.6628086419753086,0.5995801398567077
domain-adaptation,54D,S2_train_I_internal_val_test_all,uda,source-only,opensource-core,bottleneck16,mlp,2,source-only:bottleneck16:mlp,54,60.0,source validation labels,source train + source validation labels,source train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S2_train_I_internal_val_test_all\bottleneck16\mlp\source-only\seed_2.pt,"[[66, 15, 0], [1, 94, 1], [11, 11, 74]]",1.0,1.0,1.0,0.8571428571428571,0.8549382716049383,0.8553520418796818
domain-adaptation,54D,S2_train_I_internal_val_test_all,uda,source-only,opensource-core,bottleneck16,mlp,3,source-only:bottleneck16:mlp,54,10.0,source validation labels,source train + source validation labels,source train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S2_train_I_internal_val_test_all\bottleneck16\mlp\source-only\seed_3.pt,"[[61, 20, 0], [11, 61, 24], [22, 16, 58]]",0.9,0.9166666666666666,0.8944099378881987,0.6593406593406593,0.6642232510288065,0.6603175342442967
domain-adaptation,54D,S2_train_I_internal_val_test_all,uda,source-only,opensource-core,bottleneck16,mlp,4,source-only:bottleneck16:mlp,54,40.0,source validation labels,source train + source validation labels,source train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S2_train_I_internal_val_test_all\bottleneck16\mlp\source-only\seed_4.pt,"[[66, 15, 0], [3, 91, 2], [22, 22, 52]]",1.0,1.0,1.0,0.7655677655677655,0.7681327160493826,0.7577583979328165
domain-adaptation,54D,S2_train_I_internal_val_test_all,uda,dann,opensource-core,bottleneck16,mlp,0,dann:bottleneck16:mlp,54,80.0,source validation labels,source train + source validation labels,source train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S2_train_I_internal_val_test_all\bottleneck16\mlp\dann\seed_0.pt,"[[68, 12, 1], [1, 92, 3], [1, 16, 79]]",1.0,1.0,1.0,0.8754578754578755,0.873585390946502,0.8783985559177636
domain-adaptation,54D,S2_train_I_internal_val_test_all,uda,dann,opensource-core,bottleneck16,mlp,1,dann:bottleneck16:mlp,54,130.0,source validation labels,source train + source validation labels,source train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S2_train_I_internal_val_test_all\bottleneck16\mlp\dann\seed_1.pt,"[[68, 11, 2], [1, 92, 3], [1, 11, 84]]",1.0,1.0,1.0,0.8937728937728938,0.8909465020576132,0.8949869453180712
domain-adaptation,54D,S2_train_I_internal_val_test_all,uda,dann,opensource-core,bottleneck16,mlp,2,dann:bottleneck16:mlp,54,140.0,source validation labels,source train + source validation labels,source train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S2_train_I_internal_val_test_all\bottleneck16\mlp\dann\seed_2.pt,"[[67, 14, 0], [2, 93, 1], [2, 8, 86]]",1.0,1.0,1.0,0.9010989010989012,0.8972479423868314,0.9009954151428866
domain-adaptation,54D,S2_train_I_internal_val_test_all,uda,dann,opensource-core,bottleneck16,mlp,3,dann:bottleneck16:mlp,54,120.0,source validation labels,source train + source validation labels,source train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S2_train_I_internal_val_test_all\bottleneck16\mlp\dann\seed_3.pt,"[[66, 14, 1], [4, 90, 2], [0, 34, 62]]",1.0,1.0,1.0,0.7985347985347986,0.7993827160493828,0.8045297633549865
domain-adaptation,54D,S2_train_I_internal_val_test_all,uda,dann,opensource-core,bottleneck16,mlp,4,dann:bottleneck16:mlp,54,210.0,source validation labels,source train + source validation labels,source train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S2_train_I_internal_val_test_all\bottleneck16\mlp\dann\seed_4.pt,"[[63, 17, 1], [5, 91, 0], [2, 19, 75]]",1.0,1.0,1.0,0.8388278388278388,0.8356481481481483,0.8408912023687923
domain-adaptation,54D,S2_train_I_internal_val_test_all,uda,deep-coral,opensource-core,bottleneck16,mlp,0,deep-coral:bottleneck16:mlp,54,60.0,source validation labels,source train + source validation labels,source train+validation refit,D:\thesis\tables\opensource_da_48_54\checkpoints\54D\S2_train_I_internal_val_test_all\bottleneck16\mlp\deep-coral\seed_0.pt,"[[68, 10, 3], [1, 94, 1], [3, 44, 49]]",1.0,1.0,1.0,0.7728937728937729,0.7763631687242798,0.7723662709909821
