split,description,task,variant,lambda,conditional_alignment_strength,seed,classifier_label_usage,domain_label_usage,model_selection_labels,selection_status,best_epoch,feature_extractor_objective,condition_map,classifier_train_n,source_train_n,source_val_n,target_labeled_train_n,target_domain_n,target_validation_n,target_test_n,train_test_accuracy_gap,train_accuracy,validation_accuracy,test_accuracy,train_balanced_accuracy,validation_balanced_accuracy,test_balanced_accuracy,train_macro_f1,validation_macro_f1,test_macro_f1,domain_discriminator_accuracy,L_last,Ld_last,Ld_cdan_last,Lc_last,backward_loss_scalar_last
S2_train_I_internal_val_test_all,Train 25 and validate 5 fixed Period I samples; test every current later-day sample.,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.05,0,source labels only,source/target domain labels only; gas labels not used for domain losses,source validation labels,validation-selected best hyperparameters,200,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",25,25,5,0,273,0,273,0.24542124542124544,1.0,0.8,0.7545787545787546,1.0,0.8333333333333334,0.7590020576131686,1.0,0.8222222222222223,0.7614656707622336,0.9161073825503355,0.00039158822619356215,0.2977558374404907,0.27373006939888,0.0920843854546547,0.5764816999435425
S2_train_I_internal_val_test_all,Train 25 and validate 5 fixed Period I samples; test every current later-day sample.,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.05,1,source labels only,source/target domain labels only; gas labels not used for domain losses,source validation labels,validation-selected best hyperparameters,360,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",25,25,5,0,273,0,273,0.1355311355311355,1.0,1.0,0.8644688644688645,1.0,1.0,0.8612397119341564,1.0,1.0,0.8661546338965693,0.9161073825503355,0.00012720887025352567,0.29578304290771484,0.2838015854358673,0.11614623665809631,0.5855191349983215
S2_train_I_internal_val_test_all,Train 25 and validate 5 fixed Period I samples; test every current later-day sample.,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.05,2,source labels only,source/target domain labels only; gas labels not used for domain losses,source validation labels,validation-selected best hyperparameters,200,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",25,25,5,0,273,0,273,0.1575091575091575,1.0,0.8,0.8424908424908425,1.0,0.8333333333333334,0.840406378600823,1.0,0.8222222222222223,0.844860066801724,0.9161073825503355,0.0011717277811840177,0.30190154910087585,0.2844439148902893,0.13919584453105927,0.5944769978523254
S2_train_I_internal_val_test_all,Train 25 and validate 5 fixed Period I samples; test every current later-day sample.,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.05,3,source labels only,source/target domain labels only; gas labels not used for domain losses,source validation labels,validation-selected best hyperparameters,135,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",25,25,5,0,273,0,273,0.2344322344322345,1.0,0.8,0.7655677655677655,1.0,0.8333333333333334,0.768775720164609,1.0,0.8222222222222223,0.7661416799574695,0.9161073825503355,0.004153878893703222,0.2975481152534485,0.32774126529693604,0.129083514213562,0.6358974575996399
S2_train_I_internal_val_test_all,Train 25 and validate 5 fixed Period I samples; test every current later-day sample.,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.05,4,source labels only,source/target domain labels only; gas labels not used for domain losses,source validation labels,validation-selected best hyperparameters,160,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",25,25,5,0,273,0,273,0.2783882783882784,1.0,0.8,0.7216117216117216,1.0,0.8333333333333334,0.7296810699588477,1.0,0.8222222222222223,0.7125234307184583,0.9194630872483222,0.0007530055590905249,0.30498653650283813,0.2749026119709015,0.2287796139717102,0.5920811295509338
S2_train_I_internal_val_test_all,Train 25 and validate 5 fixed Period I samples; test every current later-day sample.,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,0,source labels only,source/target domain labels only; gas labels not used for domain losses,source validation labels,validation-selected best hyperparameters,5,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",25,25,5,0,273,0,273,0.15531135531135531,0.8,0.8,0.6446886446886447,0.8000000000000002,0.8333333333333334,0.6599794238683128,0.7821262558104664,0.7777777777777777,0.6171464304860171,0.9161073825503355,0.8297672867774963,0.5564929246902466,0.47345107793807983,0.10405748337507248,1.8805228471755981
S2_train_I_internal_val_test_all,Train 25 and validate 5 fixed Period I samples; test every current later-day sample.,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,1,source labels only,source/target domain labels only; gas labels not used for domain losses,source validation labels,validation-selected best hyperparameters,85,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",25,25,5,0,273,0,273,0.19047619047619047,1.0,1.0,0.8095238095238095,1.0,1.0,0.809156378600823,1.0,1.0,0.8081150068173168,0.9161073825503355,0.0013610613532364368,0.28956252336502075,0.2843054533004761,0.06128888204693794,0.5874868035316467
S2_train_I_internal_val_test_all,Train 25 and validate 5 fixed Period I samples; test every current later-day sample.,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,2,source labels only,source/target domain labels only; gas labels not used for domain losses,source validation labels,validation-selected best hyperparameters,295,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",25,25,5,0,273,0,273,0.1208791208791209,1.0,1.0,0.8791208791208791,1.0,1.0,0.8764146090534979,1.0,1.0,0.8827864323319679,0.9161073825503355,0.0018121961038559675,0.29121240973472595,0.28558439016342163,0.06486321985721588,0.5915816426277161
S2_train_I_internal_val_test_all,Train 25 and validate 5 fixed Period I samples; test every current later-day sample.,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,3,source labels only,source/target domain labels only; gas labels not used for domain losses,source validation labels,validation-selected best hyperparameters,260,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",25,25,5,0,273,0,273,0.28205128205128205,1.0,0.8,0.717948717948718,1.0,0.8333333333333334,0.7249228395061729,1.0,0.8222222222222223,0.7114701894753391,0.9228187919463087,0.007305608596652746,0.2790219187736511,0.2561706006526947,0.14240531623363495,0.5709791779518127
S2_train_I_internal_val_test_all,Train 25 and validate 5 fixed Period I samples; test every current later-day sample.,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.2,4,source labels only,source/target domain labels only; gas labels not used for domain losses,source validation labels,validation-selected best hyperparameters,295,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",25,25,5,0,273,0,273,0.15384615384615385,1.0,1.0,0.8461538461538461,1.0,1.0,0.8445216049382717,1.0,1.0,0.8499267066613735,0.9161073825503355,0.0008597259875386953,0.28624969720840454,0.2802112102508545,0.01871306635439396,0.5710632801055908
S2_train_I_internal_val_test_all,Train 25 and validate 5 fixed Period I samples; test every current later-day sample.,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.5,0,source labels only,source/target domain labels only; gas labels not used for domain losses,source validation labels,validation-selected best hyperparameters,210,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",25,25,5,0,273,0,273,0.20512820512820518,1.0,0.8,0.7948717948717948,1.0,0.8333333333333334,0.7978395061728395,1.0,0.8222222222222223,0.7990174560671904,0.9161073825503355,0.0030659481417387724,0.2841421663761139,0.27283167839050293,0.00267167785204947,0.561375617980957
S2_train_I_internal_val_test_all,Train 25 and validate 5 fixed Period I samples; test every current later-day sample.,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.5,1,source labels only,source/target domain labels only; gas labels not used for domain losses,source validation labels,validation-selected best hyperparameters,270,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",25,25,5,0,273,0,273,0.20512820512820518,1.0,0.8,0.7948717948717948,1.0,0.8333333333333334,0.7984825102880658,1.0,0.8222222222222223,0.7981154379503966,0.9161073825503355,0.002482394687831402,0.282723605632782,0.27313217520713806,0.007268508430570364,0.561972439289093
S2_train_I_internal_val_test_all,Train 25 and validate 5 fixed Period I samples; test every current later-day sample.,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.5,2,source labels only,source/target domain labels only; gas labels not used for domain losses,source validation labels,validation-selected best hyperparameters,10,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",25,25,5,0,273,0,273,0.19135531135531136,0.88,0.8,0.6886446886446886,0.9,0.8333333333333334,0.7010030864197532,0.8742690058479532,0.8222222222222223,0.6760058567207623,0.9161073825503355,0.5172148942947388,0.346344530582428,0.3215793967247009,0.0809643417596817,1.225620985031128
S2_train_I_internal_val_test_all,Train 25 and validate 5 fixed Period I samples; test every current later-day sample.,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.5,3,source labels only,source/target domain labels only; gas labels not used for domain losses,source validation labels,validation-selected best hyperparameters,170,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",25,25,5,0,273,0,273,0.2490842490842491,1.0,0.8,0.7509157509157509,1.0,0.8333333333333334,0.7516718106995884,1.0,0.8222222222222223,0.7572416919327031,0.9161073825503355,0.001584419747814536,0.28234437108039856,0.26732757687568665,0.03133632615208626,0.566924512386322
S2_train_I_internal_val_test_all,Train 25 and validate 5 fixed Period I samples; test every current later-day sample.,three_class_with_air,CDAN+C-DANN-UDA,0.2,0.5,4,source labels only,source/target domain labels only; gas labels not used for domain losses,source validation labels,validation-selected best hyperparameters,220,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",25,25,5,0,273,0,273,0.20146520146520142,1.0,0.8,0.7985347985347986,1.0,0.8333333333333334,0.8006687242798353,1.0,0.8222222222222223,0.8042962546273804,0.9161073825503355,0.0017587697366252542,0.2879284620285034,0.26962530612945557,0.014341388829052448,0.5664832592010498
S2_train_I_internal_val_test_all,Train 25 and validate 5 fixed Period I samples; test every current later-day sample.,three_class_with_air,CDAN+C-DANN-UDA,0.5,0.05,0,source labels only,source/target domain labels only; gas labels not used for domain losses,source validation labels,validation-selected best hyperparameters,110,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",25,25,5,0,273,0,273,0.3589743589743589,1.0,0.8,0.6410256410256411,1.0,0.8333333333333334,0.6500771604938271,1.0,0.8222222222222223,0.6181368075044321,0.9194630872483222,0.010411345399916172,0.37944990396499634,0.24135960638523102,2.115877389907837,0.7370147705078125
S2_train_I_internal_val_test_all,Train 25 and validate 5 fixed Period I samples; test every current later-day sample.,three_class_with_air,CDAN+C-DANN-UDA,0.5,0.05,1,source labels only,source/target domain labels only; gas labels not used for domain losses,source validation labels,validation-selected best hyperparameters,270,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",25,25,5,0,273,0,273,0.1428571428571429,1.0,1.0,0.8571428571428571,1.0,1.0,0.8536522633744855,1.0,1.0,0.8574461017295633,0.9161073825503355,0.021912485361099243,0.2831423580646515,0.2875479757785797,0.20235508680343628,0.6027206182479858
S2_train_I_internal_val_test_all,Train 25 and validate 5 fixed Period I samples; test every current later-day sample.,three_class_with_air,CDAN+C-DANN-UDA,0.5,0.05,2,source labels only,source/target domain labels only; gas labels not used for domain losses,source validation labels,validation-selected best hyperparameters,25,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",25,25,5,0,273,0,273,0.30402930402930406,1.0,0.8,0.6959706959706959,1.0,0.8333333333333334,0.7028034979423868,1.0,0.8222222222222223,0.6909399451772332,0.9093959731543624,0.07472442835569382,0.44568097591400146,0.316618949174881,0.889171302318573,0.8814828991889954
S2_train_I_internal_val_test_all,Train 25 and validate 5 fixed Period I samples; test every current later-day sample.,three_class_with_air,CDAN+C-DANN-UDA,0.5,0.05,3,source labels only,source/target domain labels only; gas labels not used for domain losses,source validation labels,validation-selected best hyperparameters,135,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",25,25,5,0,273,0,273,0.2710622710622711,1.0,0.8,0.7289377289377289,1.0,0.8333333333333334,0.7346965020576132,1.0,0.8222222222222223,0.7211984624230722,0.9194630872483222,0.003224971005693078,0.33813542127609253,0.26190492510795593,0.5023607015609741,0.6283833384513855
S2_train_I_internal_val_test_all,Train 25 and validate 5 fixed Period I samples; test every current later-day sample.,three_class_with_air,CDAN+C-DANN-UDA,0.5,0.05,4,source labels only,source/target domain labels only; gas labels not used for domain losses,source validation labels,validation-selected best hyperparameters,280,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",25,25,5,0,273,0,273,0.09890109890109888,1.0,0.8,0.9010989010989011,1.0,0.8333333333333334,0.8985339506172839,1.0,0.8222222222222223,0.9026882110238676,0.912751677852349,0.00045410104212351143,0.286971777677536,0.2916390597820282,0.11029788851737976,0.5845798850059509
S2_train_I_internal_val_test_all,Train 25 and validate 5 fixed Period I samples; test every current later-day sample.,three_class_with_air,CDAN+C-DANN-UDA,0.5,0.2,0,source labels only,source/target domain labels only; gas labels not used for domain losses,source validation labels,validation-selected best hyperparameters,5,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",25,25,5,0,273,0,273,0.2063003663003663,0.84,0.8,0.6336996336996337,0.8333333333333334,0.8333333333333334,0.6431327160493828,0.8185185185185185,0.7777777777777777,0.6266740233485457,0.9161073825503355,0.8323104381561279,0.5672714710235596,0.47339022159576416,0.10706799477338791,1.8943856954574585
S2_train_I_internal_val_test_all,Train 25 and validate 5 fixed Period I samples; test every current later-day sample.,three_class_with_air,CDAN+C-DANN-UDA,0.5,0.2,1,source labels only,source/target domain labels only; gas labels not used for domain losses,source validation labels,validation-selected best hyperparameters,235,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",25,25,5,0,273,0,273,0.09890109890109888,1.0,1.0,0.9010989010989011,1.0,1.0,0.8966049382716049,1.0,1.0,0.9011297553477648,0.912751677852349,0.0008839939837343991,0.29759740829467773,0.2888462543487549,0.038058873265981674,0.5949394106864929
S2_train_I_internal_val_test_all,Train 25 and validate 5 fixed Period I samples; test every current later-day sample.,three_class_with_air,CDAN+C-DANN-UDA,0.5,0.2,2,source labels only,source/target domain labels only; gas labels not used for domain losses,source validation labels,validation-selected best hyperparameters,290,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",25,25,5,0,273,0,273,0.08791208791208793,1.0,1.0,0.9120879120879121,1.0,1.0,0.905735596707819,1.0,1.0,0.9088396602459609,0.9161073825503355,0.009662044234573841,0.2862137258052826,0.30223366618156433,0.09063542634248734,0.6162365078926086
S2_train_I_internal_val_test_all,Train 25 and validate 5 fixed Period I samples; test every current later-day sample.,three_class_with_air,CDAN+C-DANN-UDA,0.5,0.2,3,source labels only,source/target domain labels only; gas labels not used for domain losses,source validation labels,validation-selected best hyperparameters,165,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",25,25,5,0,273,0,273,0.1208791208791209,1.0,1.0,0.8791208791208791,1.0,1.0,0.8757716049382717,1.0,1.0,0.8811621435422364,0.9161073825503355,0.08083876222372055,0.2888486385345459,0.27310243248939514,0.03247914835810661,0.6492856740951538
S2_train_I_internal_val_test_all,Train 25 and validate 5 fixed Period I samples; test every current later-day sample.,three_class_with_air,CDAN+C-DANN-UDA,0.5,0.2,4,source labels only,source/target domain labels only; gas labels not used for domain losses,source validation labels,validation-selected best hyperparameters,15,min L - lambda*Ld - lambda*Ld_cdan + alpha*Lc via GRL and centroid alignment,"T(h,g)=softmax(G_y(h)) outer h; shape N x (C*16)",25,25,5,0,273,0,273,0.2386813186813187,0.92,0.8,0.6813186813186813,0.9333333333333332,0.8333333333333334,0.690843621399177,0.9167869167869167,0.7777777777777777,0.6646758297400538,0.9161073825503355,0.3120022714138031,0.46094220876693726,0.42921963334083557,0.3912971019744873,1.2804235219955444
