epoch,class_loss,coral_loss,total_loss,train_accuracy,validation_accuracy,test_accuracy,train_balanced_accuracy,validation_balanced_accuracy,test_balanced_accuracy,train_macro_f1,validation_macro_f1,test_macro_f1,split,task,variant,lambda,seed
120,0.0010230380576103926,0.007830183953046799,0.002589074894785881,1.0,0.8846153846153846,0.8731707317073171,1.0,0.9,0.8707802369774201,1.0,0.8883940620782727,0.8736373342776357,S7_train_I_D1_3_val_D4_5,three_class_with_air,Deep CORAL-UDA,0.2,4
130,0.0005544705200009048,0.0036948691122233868,0.0012934443075209856,1.0,0.8461538461538461,0.8634146341463415,1.0,0.8666666666666666,0.8607943960056635,1.0,0.8526658526658526,0.8640267738395929,S7_train_I_D1_3_val_D4_5,three_class_with_air,Deep CORAL-UDA,0.2,4
140,0.0021113273687660694,0.0067757791839540005,0.0034664832055568695,1.0,0.9230769230769231,0.8682926829268293,1.0,0.9333333333333332,0.8654892316864148,1.0,0.9333333333333332,0.8686347508433397,S7_train_I_D1_3_val_D4_5,three_class_with_air,Deep CORAL-UDA,0.2,4
150,0.00077474070712924,0.009131921455264091,0.002601125044748187,1.0,0.8846153846153846,0.8682926829268293,1.0,0.9,0.8660854012966689,1.0,0.8883940620782727,0.8687892211148025,S7_train_I_D1_3_val_D4_5,three_class_with_air,Deep CORAL-UDA,0.2,4
160,0.0013826495269313455,0.00796301569789648,0.002975252689793706,1.0,0.8846153846153846,0.8731707317073171,1.0,0.9,0.8707802369774201,1.0,0.8883940620782727,0.8736373342776357,S7_train_I_D1_3_val_D4_5,three_class_with_air,Deep CORAL-UDA,0.2,4
170,0.0016224636929109693,0.013254751451313496,0.004273414146155119,1.0,0.8461538461538461,0.8585365853658536,1.0,0.8666666666666666,0.8566957299351666,1.0,0.8526658526658526,0.8602653822175977,S7_train_I_D1_3_val_D4_5,three_class_with_air,Deep CORAL-UDA,0.2,4
180,0.0005901030381210148,0.005906359758228064,0.0017713750712573528,1.0,0.8076923076923077,0.8585365853658536,1.0,0.8333333333333334,0.8566957299351666,1.0,0.8157136980666392,0.8589506172839506,S7_train_I_D1_3_val_D4_5,three_class_with_air,Deep CORAL-UDA,0.2,4
190,0.0008754515438340604,0.008491428568959236,0.0025737371761351824,1.0,0.7692307692307693,0.8292682926829268,1.0,0.7999999999999999,0.8285267158506594,1.0,0.7667748917748917,0.8275402686012869,S7_train_I_D1_3_val_D4_5,three_class_with_air,Deep CORAL-UDA,0.2,4
200,0.002789144404232502,0.01005459763109684,0.004800064023584127,1.0,0.7692307692307693,0.848780487804878,1.0,0.7999999999999999,0.8490945674044266,1.0,0.7667748917748917,0.8472502693318185,S7_train_I_D1_3_val_D4_5,three_class_with_air,Deep CORAL-UDA,0.2,4
210,0.004610458854585886,0.005989395081996918,0.0058083380572497845,1.0,0.7692307692307693,0.8439024390243902,1.0,0.7777777777777778,0.8414188836724047,1.0,0.7739414606422278,0.8451012588943624,S7_train_I_D1_3_val_D4_5,three_class_with_air,Deep CORAL-UDA,0.2,4
220,0.004418894182890654,0.008529934100806713,0.006124881096184254,1.0,0.8461538461538461,0.8780487804878049,1.0,0.8666666666666666,0.8760712422684254,1.0,0.8526658526658526,0.8786074965103099,S7_train_I_D1_3_val_D4_5,three_class_with_air,Deep CORAL-UDA,0.2,4
230,0.0006195416208356619,0.007691606413573027,0.002157862763851881,1.0,0.8076923076923077,0.8682926829268293,1.0,0.8333333333333334,0.8660854012966689,1.0,0.8157136980666392,0.8688878542214432,S7_train_I_D1_3_val_D4_5,three_class_with_air,Deep CORAL-UDA,0.2,4
240,0.0008013079059310257,0.004611141048371792,0.0017235360573977232,1.0,0.8076923076923077,0.8634146341463415,1.0,0.8333333333333334,0.8601982263954095,1.0,0.8157136980666392,0.863496726797918,S7_train_I_D1_3_val_D4_5,three_class_with_air,Deep CORAL-UDA,0.2,4
250,0.00032458637724630535,0.00689112301915884,0.0017028109868988395,1.0,0.8076923076923077,0.8682926829268293,1.0,0.8333333333333334,0.8654892316864148,1.0,0.8157136980666392,0.8685260462805555,S7_train_I_D1_3_val_D4_5,three_class_with_air,Deep CORAL-UDA,0.2,4
260,0.0019469473045319319,0.0069539230316877365,0.0033377320505678654,1.0,0.8076923076923077,0.8731707317073171,1.0,0.7888888888888889,0.8683955585364037,1.0,0.808237986270023,0.8725024194168908,S7_train_I_D1_3_val_D4_5,three_class_with_air,Deep CORAL-UDA,0.2,4
270,0.0004170962201897055,0.01096909586340189,0.0026109155733138323,1.0,0.8076923076923077,0.8536585365853658,1.0,0.8333333333333334,0.8508085550339071,1.0,0.8157136980666392,0.8550135677599459,S7_train_I_D1_3_val_D4_5,three_class_with_air,Deep CORAL-UDA,0.2,4
280,0.0006939194863662124,0.005868264473974705,0.001867572427727282,1.0,0.8461538461538461,0.8634146341463415,1.0,0.8666666666666666,0.8601982263954095,1.0,0.8526658526658526,0.8635979383666516,S7_train_I_D1_3_val_D4_5,three_class_with_air,Deep CORAL-UDA,0.2,4
290,0.0004485133395064622,0.004136902280151844,0.0012758937664330006,1.0,0.8461538461538461,0.8682926829268293,1.0,0.8444444444444444,0.8648930620761606,1.0,0.8441938178780285,0.8688652694691567,S7_train_I_D1_3_val_D4_5,three_class_with_air,Deep CORAL-UDA,0.2,4
300,0.000441640499047935,0.005342430435121059,0.0015101266326382756,1.0,0.8846153846153846,0.8682926829268293,1.0,0.9,0.8648930620761606,1.0,0.8883940620782727,0.868162216835665,S7_train_I_D1_3_val_D4_5,three_class_with_air,Deep CORAL-UDA,0.2,4
310,0.0006001630681566894,0.0016529863933101296,0.0009307603468187153,1.0,0.7692307692307693,0.848780487804878,1.0,0.7777777777777778,0.8461137193531559,1.0,0.7739414606422278,0.8490406879554019,S7_train_I_D1_3_val_D4_5,three_class_with_air,Deep CORAL-UDA,0.2,4
320,0.0012077514547854662,0.003158820793032646,0.0018395156366750598,1.0,0.8076923076923077,0.8536585365853658,1.0,0.8111111111111112,0.8508085550339071,1.0,0.8097643097643097,0.8544003600609335,S7_train_I_D1_3_val_D4_5,three_class_with_air,Deep CORAL-UDA,0.2,4
330,0.0003280383243691176,0.0028656867798417807,0.0009011756628751755,1.0,0.8076923076923077,0.8682926829268293,1.0,0.8333333333333334,0.8660854012966689,1.0,0.8157136980666392,0.8688644688644689,S7_train_I_D1_3_val_D4_5,three_class_with_air,Deep CORAL-UDA,0.2,4
340,0.0003829949419014156,0.003928393125534058,0.001168673625215888,1.0,0.8461538461538461,0.8731707317073171,1.0,0.8666666666666666,0.8707802369774201,1.0,0.8526658526658526,0.8741043318608335,S7_train_I_D1_3_val_D4_5,three_class_with_air,Deep CORAL-UDA,0.2,4
350,0.0003526411310303956,0.003729339921846986,0.0010985091794282198,1.0,0.8461538461538461,0.8731707317073171,1.0,0.8666666666666666,0.8707802369774201,1.0,0.8526658526658526,0.8736373342776357,S7_train_I_D1_3_val_D4_5,three_class_with_air,Deep CORAL-UDA,0.2,4
360,0.00019681421690620482,0.0042790877632796764,0.001052631763741374,1.0,0.8076923076923077,0.8536585365853658,1.0,0.8111111111111112,0.8508085550339071,1.0,0.8097643097643097,0.8559941520467836,S7_train_I_D1_3_val_D4_5,three_class_with_air,Deep CORAL-UDA,0.2,4
370,0.0012076697312295437,0.0015721444506198168,0.0015220986679196358,1.0,0.8846153846153846,0.8682926829268293,1.0,0.9,0.8672777405171771,1.0,0.8822055137844611,0.867722266555201,S7_train_I_D1_3_val_D4_5,three_class_with_air,Deep CORAL-UDA,0.2,4
380,0.0008241205359809101,0.003058494534343481,0.001435819431208074,1.0,0.8076923076923077,0.8439024390243902,1.0,0.8111111111111112,0.8420150532826588,1.0,0.8097643097643097,0.8453447293447293,S7_train_I_D1_3_val_D4_5,three_class_with_air,Deep CORAL-UDA,0.2,4
390,0.00032877695048227906,0.002056037774309516,0.0007399845053441823,1.0,0.8076923076923077,0.8585365853658536,1.0,0.8111111111111112,0.8560995603249123,1.0,0.8097643097643097,0.860147486497715,S7_train_I_D1_3_val_D4_5,three_class_with_air,Deep CORAL-UDA,0.2,4
400,0.00015791101031936705,0.0018379613757133484,0.000525503302924335,1.0,0.8461538461538461,0.8731707317073171,1.0,0.8666666666666666,0.8701840673671658,1.0,0.8526658526658526,0.8739093432724466,S7_train_I_D1_3_val_D4_5,three_class_with_air,Deep CORAL-UDA,0.2,4
