epoch,L,Ld,backward_loss_scalar,class_loss,domain_loss,total_loss,train_accuracy,validation_accuracy,test_accuracy,domain_discriminator_accuracy,split,task,variant,lambda,seed,seed_values
175,0.0019035522127524018,0.3338109254837036,0.3357144892215729,0.0019035522127524018,0.3338109254837036,0.3357144892215729,1.0,,0.6959706959706959,0.900990099009901,S1_train_I_test_all,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
180,0.0013027079403400421,0.27755245566368103,0.27885517477989197,0.0013027079403400421,0.27755245566368103,0.27885517477989197,1.0,,0.7142857142857143,0.9108910891089109,S1_train_I_test_all,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
185,0.0005633102846331894,0.26597586274147034,0.26653918623924255,0.0005633102846331894,0.26597586274147034,0.26653918623924255,1.0,,0.7252747252747253,0.9075907590759076,S1_train_I_test_all,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
190,0.00024407140153925866,0.2950344383716583,0.29527851939201355,0.00024407140153925866,0.2950344383716583,0.29527851939201355,1.0,,0.7435897435897436,0.9075907590759076,S1_train_I_test_all,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
195,0.00025780705618672073,0.27261945605278015,0.2728772759437561,0.00025780705618672073,0.27261945605278015,0.2728772759437561,1.0,,0.7509157509157509,0.8976897689768977,S1_train_I_test_all,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
200,0.00014478892262559384,0.29592928290367126,0.2960740625858307,0.00014478892262559384,0.29592928290367126,0.2960740625858307,1.0,,0.7582417582417582,0.900990099009901,S1_train_I_test_all,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
205,0.002925796899944544,0.3258745074272156,0.3288002908229828,0.002925796899944544,0.3258745074272156,0.3288002908229828,1.0,,0.73992673992674,0.900990099009901,S1_train_I_test_all,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
210,0.0007927881670184433,0.3768678903579712,0.37766069173812866,0.0007927881670184433,0.3768678903579712,0.37766069173812866,1.0,,0.8205128205128205,0.8943894389438944,S1_train_I_test_all,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
215,0.013693631626665592,0.3605727255344391,0.3742663562297821,0.013693631626665592,0.3605727255344391,0.3742663562297821,1.0,,0.8168498168498168,0.900990099009901,S1_train_I_test_all,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
220,0.008965019136667252,0.3352571129798889,0.34422212839126587,0.008965019136667252,0.3352571129798889,0.34422212839126587,1.0,,0.7838827838827839,0.8976897689768977,S1_train_I_test_all,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
225,0.0018959089647978544,0.3301801383495331,0.3320760428905487,0.0018959089647978544,0.3301801383495331,0.3320760428905487,1.0,,0.7838827838827839,0.8976897689768977,S1_train_I_test_all,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
230,0.0005722233327105641,0.29769518971443176,0.2982674241065979,0.0005722233327105641,0.29769518971443176,0.2982674241065979,1.0,,0.7838827838827839,0.9075907590759076,S1_train_I_test_all,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
235,0.0002891963813453913,0.29630258679389954,0.29659178853034973,0.0002891963813453913,0.29630258679389954,0.29659178853034973,1.0,,0.7619047619047619,0.900990099009901,S1_train_I_test_all,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
240,0.000764177821110934,0.3063638210296631,0.30712801218032837,0.000764177821110934,0.3063638210296631,0.30712801218032837,1.0,,0.7509157509157509,0.9075907590759076,S1_train_I_test_all,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
245,0.00013307027984410524,0.3315921723842621,0.33172523975372314,0.00013307027984410524,0.3315921723842621,0.33172523975372314,1.0,,0.7545787545787546,0.8811881188118812,S1_train_I_test_all,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
250,0.007384052500128746,0.31053659319877625,0.31792065501213074,0.007384052500128746,0.31053659319877625,0.31792065501213074,0.9666666666666667,,0.7838827838827839,0.900990099009901,S1_train_I_test_all,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
255,0.019306138157844543,0.30059343576431274,0.3198995590209961,0.019306138157844543,0.30059343576431274,0.3198995590209961,0.9333333333333333,,0.7692307692307693,0.900990099009901,S1_train_I_test_all,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
260,0.00243416428565979,0.28723984956741333,0.2896740138530731,0.00243416428565979,0.28723984956741333,0.2896740138530731,1.0,,0.7728937728937729,0.9042904290429042,S1_train_I_test_all,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
265,0.0022104354575276375,0.2857341170310974,0.2879445552825928,0.0022104354575276375,0.2857341170310974,0.2879445552825928,1.0,,0.7692307692307693,0.9075907590759076,S1_train_I_test_all,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
270,0.0011279471218585968,0.2911258637905121,0.2922538220882416,0.0011279471218585968,0.2911258637905121,0.2922538220882416,1.0,,0.7692307692307693,0.9108910891089109,S1_train_I_test_all,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
275,0.007588660344481468,0.2932463586330414,0.3008350133895874,0.007588660344481468,0.2932463586330414,0.3008350133895874,1.0,,0.7875457875457875,0.9042904290429042,S1_train_I_test_all,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
280,0.011858946643769741,0.2974049150943756,0.30926385521888733,0.011858946643769741,0.2974049150943756,0.30926385521888733,1.0,,0.8058608058608059,0.9042904290429042,S1_train_I_test_all,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
285,0.00021296023624017835,0.3016117513179779,0.3018247187137604,0.00021296023624017835,0.3016117513179779,0.3018247187137604,1.0,,0.7948717948717948,0.9075907590759076,S1_train_I_test_all,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
290,0.0001677771215327084,0.299856960773468,0.30002474784851074,0.0001677771215327084,0.299856960773468,0.30002474784851074,1.0,,0.7948717948717948,0.9075907590759076,S1_train_I_test_all,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
295,0.00048197919386439025,0.3070414960384369,0.3075234889984131,0.00048197919386439025,0.3070414960384369,0.3075234889984131,1.0,,0.7802197802197802,0.900990099009901,S1_train_I_test_all,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
300,0.00025151108275167644,0.30268949270248413,0.3029409945011139,0.00025151108275167644,0.30268949270248413,0.3029409945011139,1.0,,0.7655677655677655,0.8976897689768977,S1_train_I_test_all,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
305,0.00025754739181138575,0.29531997442245483,0.2955775260925293,0.00025754739181138575,0.29531997442245483,0.2955775260925293,1.0,,0.7655677655677655,0.8976897689768977,S1_train_I_test_all,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
310,0.0006498846923932433,0.2954042851924896,0.2960541844367981,0.0006498846923932433,0.2954042851924896,0.2960541844367981,1.0,,0.7509157509157509,0.9042904290429042,S1_train_I_test_all,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
315,0.0011212221579626203,0.291999489068985,0.29312071204185486,0.0011212221579626203,0.291999489068985,0.29312071204185486,1.0,,0.7509157509157509,0.9042904290429042,S1_train_I_test_all,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
320,0.00034893027623184025,0.29384827613830566,0.2941972017288208,0.00034893027623184025,0.29384827613830566,0.2941972017288208,1.0,,0.7582417582417582,0.9042904290429042,S1_train_I_test_all,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
325,0.0002674201095942408,0.29107287526130676,0.29134029150009155,0.0002674201095942408,0.29107287526130676,0.29134029150009155,1.0,,0.7582417582417582,0.8976897689768977,S1_train_I_test_all,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
330,0.00040559633634984493,0.3124103248119354,0.31281593441963196,0.00040559633634984493,0.3124103248119354,0.31281593441963196,1.0,,0.7619047619047619,0.9108910891089109,S1_train_I_test_all,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
335,0.00018432785873301327,0.3071795403957367,0.3073638677597046,0.00018432785873301327,0.3071795403957367,0.3073638677597046,1.0,,0.7545787545787546,0.9042904290429042,S1_train_I_test_all,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
340,0.0003889873332809657,0.2972122132778168,0.29760119318962097,0.0003889873332809657,0.2972122132778168,0.29760119318962097,1.0,,0.7582417582417582,0.9042904290429042,S1_train_I_test_all,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
345,0.0005191883537918329,0.29122689366340637,0.2917460799217224,0.0005191883537918329,0.29122689366340637,0.2917460799217224,1.0,,0.7692307692307693,0.900990099009901,S1_train_I_test_all,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
350,0.000270805845502764,0.2840404808521271,0.28431129455566406,0.000270805845502764,0.2840404808521271,0.28431129455566406,1.0,,0.7728937728937729,0.9042904290429042,S1_train_I_test_all,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
355,0.0004400877805892378,0.29076892137527466,0.29120901226997375,0.0004400877805892378,0.29076892137527466,0.29120901226997375,1.0,,0.7619047619047619,0.9042904290429042,S1_train_I_test_all,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
360,0.0003267383435741067,0.2938337028026581,0.2941604554653168,0.0003267383435741067,0.2938337028026581,0.2941604554653168,1.0,,0.7472527472527473,0.9075907590759076,S1_train_I_test_all,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
365,0.0036846869625151157,0.3167629539966583,0.3204476535320282,0.0036846869625151157,0.3167629539966583,0.3204476535320282,1.0,,0.7326007326007326,0.9075907590759076,S1_train_I_test_all,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
370,0.014813948422670364,0.30615657567977905,0.3209705352783203,0.014813948422670364,0.30615657567977905,0.3209705352783203,1.0,,0.7326007326007326,0.8976897689768977,S1_train_I_test_all,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
375,0.0004439527401700616,0.3424377739429474,0.3428817391395569,0.0004439527401700616,0.3424377739429474,0.3428817391395569,1.0,,0.7509157509157509,0.8943894389438944,S1_train_I_test_all,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
380,0.0005787812988273799,0.33967602252960205,0.3402548134326935,0.0005787812988273799,0.33967602252960205,0.3402548134326935,1.0,,0.7545787545787546,0.8943894389438944,S1_train_I_test_all,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
385,0.00010175415081903338,0.3241490423679352,0.3242507874965668,0.00010175415081903338,0.3241490423679352,0.3242507874965668,1.0,,0.7509157509157509,0.8943894389438944,S1_train_I_test_all,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
390,0.00014280590403359383,0.3195473551750183,0.31969016790390015,0.00014280590403359383,0.3195473551750183,0.31969016790390015,1.0,,0.7545787545787546,0.9075907590759076,S1_train_I_test_all,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
395,0.0003141252091154456,0.31145042181015015,0.31176453828811646,0.0003141252091154456,0.31145042181015015,0.31176453828811646,1.0,,0.7509157509157509,0.9042904290429042,S1_train_I_test_all,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
400,7.669518527109176e-05,0.3006330132484436,0.30070969462394714,7.669518527109176e-05,0.3006330132484436,0.30070969462394714,1.0,,0.7289377289377289,0.9042904290429042,S1_train_I_test_all,three_class_with_air,DANN-UDA,0.2,0,"0,1,2,3,4"
1,1.1242079734802246,0.0,1.1242079734802246,1.1242079734802246,0.0,1.1242079734802246,0.56,0.6,0.4065934065934066,0.9026845637583892,S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
5,0.8272117972373962,0.0,0.8272117972373962,0.8272117972373962,0.0,0.8272117972373962,0.84,0.8,0.6483516483516484,0.8657718120805369,S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
10,0.6300939917564392,0.0,0.6300939917564392,0.6300939917564392,0.0,0.6300939917564392,0.64,0.4,0.6043956043956044,0.7046979865771812,S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
15,0.48126640915870667,0.0,0.48126640915870667,0.48126640915870667,0.0,0.48126640915870667,0.84,0.8,0.663003663003663,0.6174496644295302,S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
20,0.33645281195640564,0.0,0.33645281195640564,0.33645281195640564,0.0,0.33645281195640564,0.88,0.8,0.673992673992674,0.5973154362416108,S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
25,0.20524173974990845,0.0,0.20524173974990845,0.20524173974990845,0.0,0.20524173974990845,0.88,0.8,0.6776556776556777,0.5268456375838926,S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
30,0.10854695737361908,0.0,0.10854695737361908,0.10854695737361908,0.0,0.10854695737361908,1.0,0.6,0.7032967032967034,0.48322147651006714,S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
35,0.06166412681341171,0.0,0.06166412681341171,0.06166412681341171,0.0,0.06166412681341171,1.0,0.6,0.7142857142857143,0.46308724832214765,S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
40,0.018946966156363487,0.0,0.018946966156363487,0.018946966156363487,0.0,0.018946966156363487,1.0,0.8,0.7216117216117216,0.4395973154362416,S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
45,0.02227301336824894,0.0,0.02227301336824894,0.02227301336824894,0.0,0.02227301336824894,1.0,0.6,0.7326007326007326,0.4597315436241611,S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
50,0.00946701131761074,0.0,0.00946701131761074,0.00946701131761074,0.0,0.00946701131761074,1.0,0.6,0.7326007326007326,0.45302013422818793,S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
55,0.007859094068408012,0.0,0.007859094068408012,0.007859094068408012,0.0,0.007859094068408012,1.0,0.6,0.7289377289377289,0.45302013422818793,S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
60,0.0013941173674538732,0.0,0.0013941173674538732,0.0013941173674538732,0.0,0.0013941173674538732,1.0,0.6,0.73992673992674,0.4798657718120805,S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
65,0.0013969370629638433,0.0,0.0013969370629638433,0.0013969370629638433,0.0,0.0013969370629638433,1.0,0.6,0.73992673992674,0.47315436241610737,S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
70,0.0017846019472926855,0.0,0.0017846019472926855,0.0017846019472926855,0.0,0.0017846019472926855,1.0,0.6,0.7362637362637363,0.4664429530201342,S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
75,0.0005776439793407917,0.0,0.0005776439793407917,0.0005776439793407917,0.0,0.0005776439793407917,1.0,0.6,0.7362637362637363,0.4597315436241611,S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
80,0.0010274974629282951,0.0,0.0010274974629282951,0.0010274974629282951,0.0,0.0010274974629282951,1.0,0.6,0.7435897435897436,0.4563758389261745,S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
85,0.00024122757895383984,0.0,0.00024122757895383984,0.00024122757895383984,0.0,0.00024122757895383984,1.0,0.6,0.73992673992674,0.4463087248322148,S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
90,0.03890511766076088,0.0,0.03890511766076088,0.03890511766076088,0.0,0.03890511766076088,1.0,0.6,0.7362637362637363,0.4429530201342282,S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
95,0.0006066117202863097,0.0,0.0006066117202863097,0.0006066117202863097,0.0,0.0006066117202863097,1.0,0.6,0.7545787545787546,0.47315436241610737,S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
100,0.004987413063645363,0.0,0.004987413063645363,0.004987413063645363,0.0,0.004987413063645363,1.0,0.6,0.7509157509157509,0.5100671140939598,S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
105,0.0021413604263216257,0.0,0.0021413604263216257,0.0021413604263216257,0.0,0.0021413604263216257,1.0,0.6,0.7472527472527473,0.5033557046979866,S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
110,0.0003851560177281499,0.0,0.0003851560177281499,0.0003851560177281499,0.0,0.0003851560177281499,1.0,0.6,0.7545787545787546,0.4865771812080537,S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
115,0.001503487816080451,0.0,0.001503487816080451,0.001503487816080451,0.0,0.001503487816080451,1.0,0.6,0.7655677655677655,0.4798657718120805,S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
120,0.0015468240017071366,0.0,0.0015468240017071366,0.0015468240017071366,0.0,0.0015468240017071366,1.0,0.6,0.7692307692307693,0.47651006711409394,S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
125,0.000300886866170913,0.0,0.000300886866170913,0.000300886866170913,0.0,0.000300886866170913,1.0,0.6,0.7655677655677655,0.4966442953020134,S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
130,0.0006113597773946822,0.0,0.0006113597773946822,0.0006113597773946822,0.0,0.0006113597773946822,1.0,0.6,0.7655677655677655,0.5033557046979866,S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
135,0.0011046216823160648,0.0,0.0011046216823160648,0.0011046216823160648,0.0,0.0011046216823160648,1.0,0.6,0.7582417582417582,0.5067114093959731,S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
140,0.00024457008112221956,0.0,0.00024457008112221956,0.00024457008112221956,0.0,0.00024457008112221956,1.0,0.6,0.7582417582417582,0.5067114093959731,S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
145,0.00017489925085101277,0.0,0.00017489925085101277,0.00017489925085101277,0.0,0.00017489925085101277,1.0,0.6,0.7582417582417582,0.5100671140939598,S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
150,0.0003443543682806194,0.0,0.0003443543682806194,0.0003443543682806194,0.0,0.0003443543682806194,1.0,0.6,0.7582417582417582,0.5033557046979866,S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
155,0.03095756471157074,0.0,0.03095756471157074,0.03095756471157074,0.0,0.03095756471157074,1.0,0.6,0.7582417582417582,0.5134228187919463,S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
160,0.014733598567545414,0.0,0.014733598567545414,0.014733598567545414,0.0,0.014733598567545414,1.0,0.6,0.73992673992674,0.5369127516778524,S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
165,0.00018744422413874418,0.0,0.00018744422413874418,0.00018744422413874418,0.0,0.00018744422413874418,1.0,0.6,0.7435897435897436,0.5570469798657718,S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
170,0.004334437195211649,0.0,0.004334437195211649,0.004334437195211649,0.0,0.004334437195211649,1.0,0.6,0.7472527472527473,0.5570469798657718,S2_train_I_internal_val_test_all,three_class_with_air,MLP source only,0.0,0,"0,1,2,3,4"
